id_datos_partido_jugado,id_partido,resultado_local,resultado_visitante,cambios_local,cambios_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,corners_local,corners_visitante,posesion_local,posesion_visitante,total_tiros_local,total_tiros_visitante
146,151,3,1,3,3,1,3,0,0,11,4,74,26,22,6
147,152,2,2,2,3,1,1,0,0,7,5,58,42,20,19
148,146,1,0,3,3,1,4,0,0,1,7,54,46,7,6
149,144,2,0,3,3,2,2,0,0,12,6,68,32,18,8
150,147,0,0,2,3,2,2,0,0,1,7,40,60,7,11
151,145,2,1,2,3,2,4,0,0,7,5,47,53,22,17
152,150,2,1,3,3,3,1,0,0,3,8,51,49,18,19
153,161,2,0,3,3,3,4,0,0,8,8,45,55,15,14
154,153,3,5,2,3,0,1,0,0,2,6,30,70,13,17
155,154,0,1,3,3,4,5,0,1,6,4,47,53,16,12
156,155,3,1,3,3,3,3,0,0,8,5,47,53,12,18
157,157,1,2,3,2,2,2,0,0,8,6,64,36,13,12
158,158,1,2,3,3,4,2,0,0,7,5,58,42,24,14
159,160,3,1,3,3,1,3,0,0,4,4,65,35,19,15
160,156,0,4,3,3,3,1,0,0,0,4,31,69,7,18
161,159,1,4,3,2,3,1,0,0,5,4,35,65,13,12
162,165,5,1,3,3,1,1,0,0,1,3,60,40,14,8
163,170,1,2,3,2,0,1,0,0,9,4,58,42,19,9
164,168,2,0,3,2,4,1,0,0,4,5,45,55,12,21
165,166,2,0,3,3,1,2,0,0,3,6,33,67,6,21
166,167,0,2,3,3,4,3,0,1,6,6,63,37,18,18
167,163,5,0,3,3,0,0,0,0,9,2,75,25,25,7
168,164,3,1,3,3,1,3,0,0,6,3,71,29,15,12
169,169,0,3,3,3,2,2,0,0,7,4,53,47,14,12
170,162,3,0,3,3,0,3,0,0,8,5,66,34,25,12
171,175,0,0,2,3,1,1,0,0,3,7,42,58,8,12
172,171,2,1,3,3,2,5,0,0,5,3,51,49,14,6
173,172,5,0,3,3,0,1,0,0,5,3,64,36,12,5
174,173,1,1,3,3,2,1,0,0,4,4,53,47,8,4
175,176,2,1,3,3,3,3,0,1,4,10,35,65,13,20
176,177,1,3,3,3,3,1,0,0,6,4,31,69,8,13
177,179,2,2,3,3,1,5,0,1,4,4,63,37,15,7
178,174,4,0,3,2,3,1,0,0,10,6,46,54,22,10
179,178,2,4,3,3,3,3,1,0,3,7,47,53,10,9
180,183,5,0,3,3,1,0,0,0,1,4,59,41,14,8
181,185,1,3,3,3,4,1,1,0,10,1,67,33,12,11
182,186,1,1,3,3,2,3,0,0,11,10,64,36,11,14
183,184,1,0,3,3,3,3,0,0,6,10,50,50,12,18
184,188,1,1,3,3,0,1,1,0,3,5,48,52,11,10
185,187,0,2,3,3,4,3,0,0,5,5,70,30,14,9
186,180,4,3,3,3,2,1,0,0,3,7,51,49,8,11
187,181,0,0,3,3,2,2,0,0,11,3,69,31,11,9
188,190,4,0,3,3,0,1,0,0,5,0,62,38,17,1
189,189,1,1,3,2,4,1,0,0,0,3,26,74,10,21
190,191,1,4,3,3,2,2,0,0,2,5,49,51,9,16
191,193,2,3,3,3,2,2,0,0,4,4,56,44,12,15
192,195,1,2,3,3,2,2,0,0,5,8,51,49,13,16
193,196,3,0,3,3,1,1,0,0,8,1,51,49,10,7
194,197,2,3,3,3,2,2,0,0,6,4,39,61,18,12
195,192,1,4,3,3,1,3,0,0,1,6,37,63,10,24
196,194,0,0,3,3,2,2,0,0,3,6,39,61,14,6
197,199,3,2,3,3,1,3,0,0,11,1,71,29,17,5
198,205,0,2,3,3,0,0,0,0,2,6,35,65,8,10
199,200,1,1,3,3,4,4,0,0,8,8,47,53,15,18
200,204,0,5,3,3,2,3,0,0,2,5,52,48,3,22
201,202,0,2,3,3,1,4,0,0,7,4,60,40,14,8
202,203,0,5,2,3,2,2,0,0,5,3,63,37,8,17
203,206,4,0,3,3,0,2,0,0,4,14,55,45,15,18
204,198,2,0,3,3,2,4,0,0,2,3,77,23,11,8
205,201,1,2,2,3,3,4,0,0,14,6,64,36,22,11
206,209,3,3,3,3,2,2,0,0,3,5,49,51,13,14
207,212,2,0,3,3,1,3,0,0,5,8,44,56,8,9
208,210,3,0,3,3,1,2,0,0,4,3,39,61,11,7
209,211,0,6,3,3,0,0,0,0,1,7,34,66,3,22
210,207,2,3,3,3,3,2,0,0,5,3,44,56,7,14
211,208,1,0,3,3,1,0,0,0,6,4,65,35,16,13
212,213,1,1,3,3,0,3,0,0,8,5,36,64,9,14
213,214,2,2,3,3,1,2,0,0,1,6,38,62,6,12
214,222,1,2,3,3,3,4,0,0,5,9,47,53,16,13
215,216,4,0,3,3,1,0,0,0,1,3,60,40,12,8
216,218,1,2,3,3,5,5,0,0,3,3,44,56,10,10
217,219,3,1,3,3,2,3,0,1,7,2,50,50,12,14
218,220,2,2,2,3,3,3,0,0,3,1,48,52,18,7
219,223,1,1,3,3,0,1,0,0,4,5,44,56,14,3
220,224,0,0,3,3,2,3,0,0,4,3,39,61,15,13
221,217,2,0,3,3,1,0,0,0,9,4,74,26,18,7
222,221,1,1,3,3,3,1,1,0,1,8,35,65,3,20
223,182,2,1,3,3,1,2,0,0,6,3,53,47,12,16
224,228,1,3,5,5,5,1,0,0,5,1,51,49,10,14
225,230,0,3,4,5,2,3,0,0,6,5,52,48,17,12
226,231,1,1,3,4,0,1,0,0,8,4,66,34,24,7
227,226,4,0,4,5,2,2,0,0,4,2,59,41,11,9
228,225,1,2,4,3,1,3,0,0,3,1,40,60,8,16
229,227,0,0,4,5,2,2,0,0,2,0,52,48,10,5
230,229,2,2,5,5,4,2,0,0,5,7,48,52,14,7
231,232,0,2,5,3,2,1,0,0,4,8,37,63,9,12
232,233,1,4,5,5,2,1,0,0,2,9,39,61,9,12
233,238,4,0,5,5,2,1,0,0,4,6,58,42,14,7
234,242,0,2,3,5,4,2,1,0,2,2,44,56,7,6
235,234,5,2,4,5,0,1,0,0,7,2,63,37,24,10
236,235,1,3,3,2,1,1,0,0,6,3,44,56,16,13
237,237,0,1,2,5,0,3,0,1,6,2,60,40,14,11
238,240,1,1,5,3,3,0,0,0,2,8,45,55,13,17
239,241,0,3,4,4,0,2,0,0,3,2,67,33,13,9
240,236,2,2,5,5,0,1,0,0,6,2,60,40,15,10
241,239,0,5,5,5,3,3,0,0,5,4,40,60,4,21
242,247,3,3,5,4,4,1,0,0,9,2,58,42,35,10
243,251,0,0,3,4,2,1,0,0,8,5,46,54,12,9
244,245,2,0,3,3,0,2,0,0,1,8,33,67,5,16
245,244,1,4,5,3,3,3,0,0,12,6,64,36,10,14
246,246,2,1,4,3,3,2,0,0,7,2,63,37,13,7
247,243,0,0,5,5,1,1,0,0,6,6,53,47,12,15
248,248,3,1,4,5,6,1,1,1,0,10,44,56,8,15
249,249,2,2,4,5,2,3,1,0,4,7,51,49,12,13
250,250,1,1,2,4,4,2,1,0,6,6,43,57,9,12
251,255,0,1,5,4,0,2,0,0,6,6,39,61,9,7
252,252,5,0,5,5,0,2,0,0,7,2,67,33,23,7
253,256,2,0,4,5,3,3,0,0,7,8,53,47,12,8
254,257,0,1,5,5,4,3,0,0,10,7,51,49,16,13
255,259,0,1,5,4,5,3,0,0,4,8,42,58,11,6
256,260,1,2,2,5,4,6,0,1,4,3,53,47,19,7
257,253,4,1,5,5,3,2,0,0,4,3,57,43,16,13
258,258,1,6,5,5,2,3,0,0,2,8,39,61,10,17
259,254,2,4,5,3,2,1,0,0,4,7,49,51,8,19
260,215,0,3,5,3,2,1,0,0,5,6,49,51,11,12
261,266,1,0,5,4,4,3,0,1,3,10,40,60,16,18
262,262,2,4,5,4,3,3,0,0,6,3,49,51,10,16
263,263,1,0,4,5,0,2,0,0,6,0,59,41,12,5
264,264,2,2,5,5,4,4,0,1,6,1,65,35,23,7
265,265,0,2,4,4,3,3,0,0,7,5,61,39,10,16
266,267,1,1,4,5,2,4,1,0,7,9,46,54,12,16
267,269,0,1,4,5,3,3,0,0,5,4,48,52,13,18
268,261,1,1,2,4,1,3,0,0,9,2,50,50,18,9
269,268,1,1,3,3,3,1,0,0,9,4,46,54,12,5
270,274,0,2,5,5,2,2,0,0,9,1,51,49,22,14
271,270,2,1,4,4,0,2,0,0,3,1,50,50,11,9
272,271,0,1,4,2,1,3,0,0,6,1,38,62,6,6
273,273,1,4,5,5,2,2,1,0,1,5,44,56,4,18
274,276,1,5,5,4,6,3,0,0,11,2,59,41,20,12
275,278,2,2,4,5,0,1,0,0,6,5,47,53,22,10
276,272,1,2,5,3,3,0,0,0,4,6,60,40,10,7
277,275,0,1,5,5,2,4,0,0,9,5,65,35,18,9
278,277,1,1,4,4,4,1,0,0,1,9,33,67,7,16
279,287,0,1,5,1,2,3,0,1,0,10,40,60,6,13
280,284,2,1,5,2,0,2,0,0,5,5,49,51,17,11
281,286,1,0,4,4,1,1,0,0,0,5,41,59,13,10
282,281,3,0,3,5,1,4,0,0,5,3,52,48,12,12
283,285,2,2,5,5,1,0,0,0,5,2,67,33,14,12
284,283,2,1,5,4,3,5,0,1,5,2,60,40,14,8
285,280,3,1,5,4,2,2,0,0,7,3,64,36,13,7
286,279,1,3,5,5,2,1,0,0,6,4,46,54,12,19
287,282,0,2,3,5,6,3,0,0,7,1,66,34,15,9
288,296,1,3,5,4,4,2,1,0,3,6,51,49,10,23
289,294,0,2,5,4,3,3,0,0,4,1,48,52,16,11
290,293,3,1,5,5,2,3,0,0,7,8,45,55,21,20
291,292,4,0,5,5,1,3,0,0,6,4,58,42,15,5
292,295,1,4,4,3,4,3,0,0,2,4,49,51,11,11
293,290,1,1,5,3,1,2,0,0,5,9,45,55,4,9
294,289,1,1,5,3,1,0,0,0,5,3,53,47,7,11
295,288,3,1,4,5,0,0,0,0,8,2,58,42,23,10
296,291,2,0,3,5,4,3,0,0,5,4,38,62,12,11
297,304,6,1,5,5,1,2,0,0,7,5,52,48,18,6
298,297,1,2,5,4,4,1,0,0,2,7,41,59,5,14
299,298,1,0,5,5,1,1,0,0,11,4,65,35,13,6
300,299,2,1,4,5,1,2,0,0,3,3,51,49,21,4
301,300,0,4,5,5,1,0,0,0,2,5,60,40,7,15
302,301,3,2,3,5,0,1,0,0,6,2,62,38,12,15
303,302,4,0,5,3,1,0,0,0,1,5,54,46,15,19
304,303,3,0,5,5,0,1,0,0,6,10,46,54,9,23
305,305,0,4,5,5,3,0,1,0,3,6,42,58,11,17
