id_dato_jugador_partido,id_jugador,id_partido,titular,amarilla,roja,lesion,cambio,asistencias,goles,sustituido_por
0,136,7,1,0,0,0,-1,0,0,-1
1,147,7,1,0,0,0,-1,0,0,-1
2,142,7,1,0,0,0,-1,0,0,-1
3,143,7,1,0,0,0,-1,0,1,-1
4,144,7,1,0,0,0,-1,0,0,-1
5,149,7,1,1,0,0,-1,0,0,-1
6,156,7,1,0,0,0,84,0,1,549
7,151,7,1,1,0,0,76,0,0,157
8,153,7,1,0,0,0,-1,1,0,-1
9,159,7,1,0,0,0,-1,0,0,-1
10,161,7,1,0,0,0,67,0,0,162
11,137,7,0,0,0,0,-1,0,0,-1
12,140,7,0,0,0,0,-1,0,0,-1
13,139,7,0,0,0,0,-1,0,0,-1
14,549,7,0,0,0,0,84,0,0,-1
15,157,7,0,0,0,0,76,0,0,-1
16,162,7,0,0,0,0,67,0,0,-1
17,158,7,0,0,0,0,-1,0,0,-1
18,213,7,1,0,0,0,-1,0,0,-1
19,219,7,1,0,0,0,-1,0,0,-1
20,223,7,1,0,0,0,-1,0,0,-1
21,214,7,1,0,0,0,-1,0,0,-1
22,217,7,1,1,0,0,63,0,0,234
23,222,7,1,0,0,0,-1,0,0,-1
24,228,7,1,0,0,0,-1,0,0,-1
25,550,7,1,0,0,0,80,0,0,551
26,225,7,1,0,0,0,63,0,0,232
27,230,7,1,0,0,0,-1,0,0,-1
28,233,7,1,0,0,0,-1,0,0,-1
29,211,7,0,0,0,0,-1,0,0,-1
30,215,7,0,0,0,0,-1,0,0,-1
31,220,7,0,0,0,0,-1,0,0,-1
32,221,7,0,0,0,0,-1,0,0,-1
33,551,7,0,0,0,0,80,0,0,-1
34,234,7,0,0,0,0,63,0,0,-1
35,232,7,0,0,0,0,63,0,1,-1
36,350,1,1,0,0,0,-1,0,0,-1
37,359,1,1,0,0,0,-1,0,0,-1
38,360,1,1,0,0,0,-1,0,0,-1
39,354,1,1,1,0,0,-1,0,0,-1
40,353,1,1,0,0,0,90,0,0,553
41,363,1,1,0,0,0,-1,0,0,-1
42,362,1,1,0,0,0,-1,0,0,-1
43,377,1,1,0,0,0,-1,0,1,-1
44,372,1,1,0,0,0,67,0,0,361
45,375,1,1,0,0,0,-1,0,0,-1
46,370,1,1,0,0,0,90,1,1,376
47,351,1,0,0,0,0,-1,0,0,-1
48,361,1,0,0,0,0,67,1,0,-1
49,552,1,0,0,0,0,-1,0,0,-1
50,367,1,0,0,0,0,-1,0,0,-1
51,553,1,0,0,0,0,90,0,0,-1
52,376,1,0,0,0,0,90,0,0,-1
53,374,1,0,0,0,0,-1,0,0,-1
54,466,1,1,0,0,0,-1,0,0,-1
55,468,1,1,0,0,0,-1,0,0,-1
56,474,1,1,0,0,0,-1,0,0,-1
57,470,1,1,0,0,0,-1,0,0,-1
58,471,1,1,1,0,0,-1,0,0,-1
59,473,1,1,0,0,0,-1,0,0,-1
60,478,1,1,0,0,0,-1,0,0,-1
61,476,1,1,0,0,0,88,0,0,554
62,483,1,1,0,0,0,62,0,0,484
63,489,1,1,0,0,0,63,0,0,486
64,485,1,1,0,0,0,-1,0,0,-1
65,464,1,0,0,0,0,-1,0,0,-1
66,467,1,0,0,0,0,-1,0,0,-1
67,469,1,0,0,0,0,-1,0,0,-1
68,482,1,0,0,0,0,-1,0,0,-1
69,486,1,0,0,0,0,63,0,0,-1
70,484,1,0,0,0,0,62,0,0,-1
71,554,1,0,0,0,0,88,0,0,-1
72,492,2,1,0,0,0,-1,0,0,-1
73,502,2,1,0,0,0,-1,0,0,-1
74,496,2,1,0,0,0,-1,0,0,-1
75,500,2,1,0,0,0,71,0,0,518
76,497,2,1,0,0,0,-1,0,0,-1
77,503,2,1,0,0,0,-1,0,0,-1
78,510,2,1,1,0,0,-1,0,0,-1
79,509,2,1,0,0,0,82,0,0,555
80,512,2,1,0,0,0,-1,0,0,-1
81,514,2,1,0,0,0,-1,0,0,-1
82,515,2,1,0,0,0,61,0,0,556
83,494,2,0,0,0,0,-1,0,0,-1
84,505,2,0,0,0,0,-1,0,0,-1
85,555,2,0,0,0,0,82,0,0,-1
86,508,2,0,0,0,0,-1,0,0,-1
87,519,2,0,0,0,0,-1,0,0,-1
88,518,2,0,0,0,0,71,0,0,-1
89,556,2,0,0,0,0,61,0,0,-1
90,296,2,1,0,0,0,-1,0,0,-1
91,301,2,1,0,0,0,-1,0,0,-1
92,298,2,1,0,0,0,-1,0,0,-1
93,305,2,1,0,0,0,92,1,0,304
94,297,2,1,0,0,0,-1,1,0,-1
95,299,2,1,1,0,0,-1,0,1,-1
96,310,2,1,0,0,0,-1,0,0,-1
97,313,2,1,0,0,0,-1,0,0,-1
98,315,2,1,0,0,0,88,0,0,309
99,321,2,1,1,0,0,-1,0,1,-1
100,317,2,1,0,0,0,83,0,0,557
101,295,2,0,0,0,0,-1,0,0,-1
102,302,2,0,0,0,0,-1,0,0,-1
103,304,2,0,0,0,0,92,0,0,-1
104,300,2,0,0,0,0,-1,0,0,-1
105,311,2,0,0,0,0,-1,0,0,-1
106,309,2,0,0,0,0,88,0,0,-1
107,557,2,0,0,0,0,83,0,0,-1
108,165,3,1,0,0,0,-1,0,0,-1
109,168,3,1,0,0,0,-1,0,0,-1
110,177,3,1,0,0,0,-1,0,0,-1
111,173,3,1,0,0,0,-1,0,0,-1
112,170,3,1,0,0,0,76,0,0,175
113,171,3,1,0,0,0,-1,0,0,-1
114,181,3,1,0,0,0,-1,1,1,-1
115,178,3,1,0,0,0,85,0,0,180
116,183,3,1,0,0,0,-1,0,0,-1
117,187,3,1,0,0,0,-1,0,1,-1
118,184,3,1,0,0,0,71,0,0,560
119,164,3,0,0,0,0,-1,0,0,-1
120,175,3,0,0,0,0,76,0,0,-1
