id_jugador,nombre,posicion,id_equipo
0,A. Muric,Portero,0
1,Claudio Bravo,Portero,0
2,Ederson,Portero,0
3,A. Laporte,Defensa,0
4,Benjamin Mendy,Defensa,0
5,Danilo,Defensa,0
6,E. Mangala,Defensa,0
7,John Stones,Defensa,0
8,Kyle Walker,Defensa,0
9,N. Otamendi,Defensa,0
10,O. Zinchenko,Defensa,0
11,P. Sandler,Defensa,0
12,V. Kompany,Defensa,0
13,Bernardo Silva,Centrocampista,0
14,David Silva,Centrocampista,0
15,F. Delph,Centrocampista,0
16,Fernandinho,Centrocampista,0
17,İ. Gündoğan,Centrocampista,0
18,K. De Bruyne,Centrocampista,0
19,Gabriel Jesus,Delantero,0
20,Leroy Sané,Delantero,0
21,Phil Foden,Delantero,0
22,R. Mahrez,Delantero,0
23,R. Sterling,Delantero,0
24,S. Agüero,Delantero,0
25,Alisson,Portero,1
26,S. Mignolet,Portero,1
27,A. Robertson,Defensa,1
28,Alberto Moreno,Defensa,1
29,Alexander-Arnold,Defensa,1
30,C. Randall,Defensa,1
31,Dejan Lovren,Defensa,1
32,Joe Gomez,Defensa,1
33,Joël Matip,Defensa,1
34,V. Van Dijk,Defensa,1
35,A. Lallana,Centrocampista,1
36,A. Oxlade-Chamberlain,Centrocampista,1
37,Benjamin Woodburn,Centrocampista,1
38,Curtis Jones,Centrocampista,1
39,Fabinho,Centrocampista,1
40,G. Wijnaldum,Centrocampista,1
41,J. Henderson,Centrocampista,1
42,James Milner,Centrocampista,1
43,Naby Keïta,Centrocampista,1
44,Xherdan Shaqiri,Centrocampista,1
45,D. Sturridge,Delantero,1
46,Divock Origi,Delantero,1
47,M. Salah,Delantero,1
48,Rafael Camacho,Delantero,1
49,Roberto Firmino,Delantero,1
50,Sadio Mané,Delantero,1
51,J. Blackman,Portero,2
52,Kepa,Portero,2
53,R. Green,Portero,2
54,W. Caballero,Portero,2
55,A. Christensen,Defensa,2
56,A. Rüdiger,Defensa,2
57,C. Azpilicueta,Defensa,2
58,D. Zappacosta,Defensa,2
59,David Luiz,Defensa,2
60,Emerson,Defensa,2
61,G. Cahill,Defensa,2
62,Marc Guehi,Defensa,2
63,Marcos Alonso,Defensa,2
64,Danny Drinkwater,Centrocampista,2
65,Ethan Ampadu,Centrocampista,2
66,Jorginho,Centrocampista,2
67,M. Van Ginkel,Centrocampista,2
68,Mateo Kovačić,Centrocampista,2
69,N. Kanté,Centrocampista,2
70,R. Loftus-Cheek,Centrocampista,2
71,Ross Barkley,Centrocampista,2
72,E. Hazard,Delantero,2
73,G. Higuaín,Delantero,2
74,Hudson-Odoi,Delantero,2
75,O. Giroud,Delantero,2
76,Pedro,Delantero,2
77,Willian,Delantero,2
78,Alfie Whiteman,Portero,3
79,Hugo Lloris,Portero,3
80,M. Vorm,Portero,3
81,P. Gazzaniga,Portero,3
82,Ben Davies,Defensa,3
83,D. Sánchez,Defensa,3
84,Danny Rose,Defensa,3
85,Eric Dier,Defensa,3
86,J. Vertonghen,Defensa,3
87,Juan Foyth,Defensa,3
88,K. Trippier,Defensa,3
89,Kyle Walker-Peters,Defensa,3
90,Serge Aurier,Defensa,3
91,T. Alderweireld,Defensa,3
92,T. Eyoma,Defensa,3
93,C. Eriksen,Centrocampista,3
94,Dele Alli,Centrocampista,3
95,George Marsh,Centrocampista,3
96,Harry Winks,Centrocampista,3
97,Luke Amos,Centrocampista,3
98,M. Sissoko,Centrocampista,3
99,Oliver Skipp,Centrocampista,3
100,V. Wanyama,Centrocampista,3
101,Erik Lamela,Delantero,3
102,F. Llorente,Delantero,3
103,Harry Kane,Delantero,3
104,Heung-Min Son,Delantero,3
105,Lucas Moura,Delantero,3
106,V. Janssen,Delantero,3
107,B. Leno,Portero,4
108,P. Cech,Portero,4
109,Carl Jenkinson,Defensa,4
110,Héctor Bellerín,Defensa,4
111,I. Monreal,Defensa,4
112,K. Mavropanos,Defensa,4
113,L. Koscielny,Defensa,4
114,Rob Holding,Defensa,4
115,S. Kolašinac,Defensa,4
116,S. Mustafi,Defensa,4
117,Sokratis,Defensa,4
118,Stephan Lichtsteiner,Defensa,4
119,Zechariah Medley,Defensa,4
120,A. Maitland-Niles,Centrocampista,4
121,Aaron Ramsey,Centrocampista,4
122,Alex Iwobi,Centrocampista,4
123,Denis Suárez,Centrocampista,4
124,Granit Xhaka,Centrocampista,4
125,H. Mkhitaryan,Centrocampista,4
126,Joe Willock,Centrocampista,4
127,Lucas Torreira,Centrocampista,4
128,M. Elneny,Centrocampista,4
129,M. Guendouzi,Centrocampista,4
130,A. Lacazette,Delantero,4
131,Bukayo Saka,Delantero,4
132,Danny Welbeck,Delantero,4
133,Edward Nketiah,Delantero,4
134,M. Özil,Delantero,4
135,P. Aubameyang,Delantero,4
136,D. De Gea,Portero,5
137,L. Grant,Portero,5
138,S. Romero,Portero,5
139,Ashley Young,Defensa,5
140,Chris Smalling,Defensa,5
141,Diogo Dalot,Defensa,5
142,Eric Bailly,Defensa,5
143,Luke Shaw,Defensa,5
144,M. Darmian,Defensa,5
145,Marcos Rojo,Defensa,5
146,Phil Jones,Defensa,5
147,Victor Lindelöf,Defensa,5
148,Ander Herrera,Centrocampista,5
149,Andreas Pereira,Centrocampista,5
150,Angel Gomes,Centrocampista,5
151,Fred,Centrocampista,5
152,J. Lingard,Centrocampista,5
153,J. Mata,Centrocampista,5
154,James Garner,Centrocampista,5
155,N. Matić,Centrocampista,5
156,Paul Pogba,Centrocampista,5
157,S. Mctominay,Centrocampista,5
158,A. Martial,Delantero,5
159,Alexis Sánchez,Delantero,5
160,M. Greenwood,Delantero,5
161,M. Rashford,Delantero,5
162,R. Lukaku,Delantero,5
163,Tahith Chong,Delantero,5
164,John Ruddy,Portero,6
165,Rui Patrício,Portero,6
166,Will Norris,Portero,6
167,C. John,Defensa,6
168,Conor Coady,Defensa,6
169,John Kitolano,Defensa,6
170,Jonny,Defensa,6
171,Matt Doherty,Defensa,6
172,Max Kilman,Defensa,6
173,R. Bennett,Defensa,6
174,R. Saïss,Defensa,6
175,Rúben Vinagre,Defensa,6
176,Ryan Giles,Defensa,6
177,Willy Boly,Defensa,6
178,João Moutinho,Centrocampista,6
179,L. Dendoncker,Centrocampista,6
180,M. Gibbs-White,Centrocampista,6
181,Rúben Neves,Centrocampista,6
182,Adama Traoré,Delantero,6
183,Diogo Jota,Delantero,6
184,Hélder Costa,Delantero,6
185,Ivan Cavaleiro,Delantero,6
186,Joe Mason,Delantero,6
187,Raúl Jiménez,Delantero,6
188,Jordan Pickford,Portero,7
189,M. Stekelenburg,Portero,7
190,B. Galloway,Defensa,7
191,Jonjoe Kenny,Defensa,7
192,Kurt Zouma,Defensa,7
193,L. Baines,Defensa,7
194,Lucas Digne,Defensa,7
195,Michael Keane,Defensa,7
196,P. Jagielka,Defensa,7
197,S. Coleman,Defensa,7
198,Yerry Mina,Defensa,7
199,A. Lookman,Centrocampista,7
200,André Gomes,Centrocampista,7
201,Bernard,Centrocampista,7
202,G. Sigurdsson,Centrocampista,7
203,I. Gueye,Centrocampista,7
204,J. Mccarthy,Centrocampista,7
205,M. Schneiderlin,Centrocampista,7
206,Tom Davies,Centrocampista,7
207,Cenk Tosun,Delantero,7
208,D. Calvert-Lewin,Delantero,7
209,Richarlison,Delantero,7
210,Theo Walcott,Delantero,7
211,Daniel Ward,Portero,8
212,E. Jakupovic,Portero,8
213,K. Schmeichel,Portero,8
214,Ben Chilwell,Defensa,8
215,C. Fuchs,Defensa,8
216,C. Söyüncü,Defensa,8
217,D. Amartey,Defensa,8
218,D. Simpson,Defensa,8
219,Harry Maguire,Defensa,8
220,Jonny Evans,Defensa,8
221,M. Albrighton,Defensa,8
222,Ricardo Pereira,Defensa,8
223,W. Morgan,Defensa,8
224,H. Choudhury,Centrocampista,8
225,J. Maddison,Centrocampista,8
226,Matty James,Centrocampista,8
227,N. Mendy,Centrocampista,8
228,W. Ndidi,Centrocampista,8
229,Y. Tielemans,Centrocampista,8
230,Demarai Gray,Delantero,8
231,Harvey Barnes,Delantero,8
232,Jamie Vardy,Delantero,8
233,K. Iheanacho,Delantero,8
234,R. Ghezzal,Delantero,8
235,S. Okazaki,Delantero,8
236,Adrián,Portero,9
237,L. Fabianski,Portero,9
238,A. Cresswell,Defensa,9
239,A. Masuaku,Defensa,9
240,A. Ogbonna,Defensa,9
241,Ben Johnson,Defensa,9
242,F. Balbuena,Defensa,9
243,Issa Diop,Defensa,9
244,P. Zabaleta,Defensa,9
245,R. Fredericks,Defensa,9
246,C. Sánchez,Centrocampista,9
247,Conor Coventry,Centrocampista,9
248,Declan Rice,Centrocampista,9
249,J. Wilshere,Centrocampista,9
