epocas,batch,optimizador,callbacks,red,mae
50,48,SGD,1,6,1.093121886253357
50,48,adam,0,0,0.9625548124313354
50,48,adam,0,1,1.1403030157089233
50,48,adam,0,2,1.1411980390548706
50,48,adam,0,3,1.0761713981628418
50,48,adam,0,4,0.9422928690910339
50,48,adam,0,5,1.1498175859451294
50,48,adam,0,6,1.1250241994857788
50,48,adam,1,0,0.8970116972923279
50,48,adam,1,1,0.8457478880882263
50,48,adam,1,2,0.8069466948509216
50,48,adam,1,3,1.0901697874069214
50,48,adam,1,4,0.9925872683525085
50,48,adam,1,5,0.8683452606201172
50,48,adam,1,6,1.0222898721694946
80,16,SGD,0,0,1.177599549293518
80,16,SGD,0,1,1.1751071214675903
80,16,SGD,0,2,1.0440818071365356
80,16,SGD,0,3,1.3315056562423706
80,16,SGD,0,4,0.9996398687362671
80,16,SGD,0,5,1.1823382377624512
80,16,SGD,0,6,1.2987805604934692
80,16,SGD,1,0,0.9299010038375854
80,16,SGD,1,1,0.8555485010147095
80,16,SGD,1,2,0.8317147493362427
80,16,SGD,1,3,0.7663506865501404
80,16,SGD,1,4,0.8701697587966919
80,16,SGD,1,5,0.8568462133407593
80,16,SGD,1,6,0.904289186000824
80,16,adam,0,0,1.2106668949127197
80,16,adam,0,1,1.221868634223938
80,16,adam,0,2,1.232527256011963
80,16,adam,0,3,1.100517749786377
80,16,adam,0,4,1.0976057052612305
80,16,adam,0,5,1.3030980825424194
80,16,adam,0,6,0.9952402710914612
80,16,adam,1,0,0.8856122493743896
80,16,adam,1,1,0.8690871000289917
80,16,adam,1,2,0.8128130435943604
80,16,adam,1,3,0.8993946313858032
80,16,adam,1,4,0.9473070502281189
80,16,adam,1,5,0.8568502068519592
80,16,adam,1,6,1.0593781471252441
80,48,SGD,0,0,0.993687093257904
80,48,SGD,0,1,1.110376000404358
80,48,SGD,0,2,0.9750920534133911
80,48,SGD,0,3,0.9342377185821533
80,48,SGD,0,4,0.9891373515129089
80,48,SGD,0,5,1.06489896774292
80,48,SGD,0,6,1.115509271621704
80,48,SGD,1,0,0.8502971529960632
80,48,SGD,1,1,0.864120602607727
80,48,SGD,1,2,0.856386125087738
80,48,SGD,1,3,0.9540992975234985
80,48,SGD,1,4,0.9075783491134644
80,48,SGD,1,5,0.8779628872871399
80,48,SGD,1,6,1.119873285293579
80,48,adam,0,0,0.985346257686615
80,48,adam,0,1,1.3005203008651733
80,48,adam,0,2,1.1791707277297974
80,48,adam,0,3,0.9942486882209778
80,48,adam,0,4,0.9510073065757751
80,48,adam,0,5,1.2318785190582275
80,48,adam,0,6,1.1335645914077759
80,48,adam,1,0,0.9219469428062439
80,48,adam,1,1,0.8274831175804138
80,48,adam,1,2,0.8494797348976135
80,48,adam,1,3,0.8872405290603638
80,48,adam,1,4,0.9426931738853455
80,48,adam,1,5,0.8332017064094543
80,48,adam,1,6,1.0563147068023682
