epocas,batch,optimizador,callbacks,red,mae
50,48,adam,0,6,0.9430058002471924
50,48,adam,1,0,0.8893415331840515
50,48,adam,1,1,0.8761062622070312
50,48,adam,1,2,0.8631907105445862
50,48,adam,1,3,0.8753878474235535
50,48,adam,1,4,0.8871539235115051
50,48,adam,1,5,0.8779821991920471
50,48,adam,1,6,0.8721730709075928
80,16,SGD,0,0,0.9548185467720032
80,16,SGD,0,1,0.9191097617149353
80,16,SGD,0,2,1.0142114162445068
80,16,SGD,0,3,1.014562726020813
80,16,SGD,0,4,0.9747289419174194
80,16,SGD,0,5,0.9940624237060547
80,16,SGD,0,6,0.982666552066803
80,16,SGD,1,0,0.8724547624588013
80,16,SGD,1,1,0.8808936476707458
80,16,SGD,1,2,0.8702002763748169
80,16,SGD,1,3,0.8902527689933777
80,16,SGD,1,4,0.8733900785446167
80,16,SGD,1,5,0.8753089308738708
80,16,SGD,1,6,0.8871197700500488
80,16,adam,0,0,0.9616851806640625
80,16,adam,0,1,1.0380792617797852
80,16,adam,0,2,1.065369963645935
80,16,adam,0,3,1.0165435075759888
80,16,adam,0,4,0.9624106287956238
80,16,adam,0,5,1.0428988933563232
80,16,adam,0,6,0.9962164759635925
80,16,adam,1,0,0.8765853047370911
80,16,adam,1,1,0.8702375292778015
80,16,adam,1,2,0.8752941489219666
80,16,adam,1,3,0.9102534651756287
80,16,adam,1,4,0.9197086095809937
80,16,adam,1,5,0.8807085752487183
80,16,adam,1,6,0.9137799143791199
80,48,SGD,0,0,1.0586832761764526
80,48,SGD,0,1,0.9322376251220703
80,48,SGD,0,2,0.9810530543327332
80,48,SGD,0,3,0.9389957189559937
80,48,SGD,0,4,0.9388232231140137
80,48,SGD,0,5,0.9668471217155457
80,48,SGD,0,6,0.9763778448104858
80,48,SGD,1,0,0.8654937744140625
80,48,SGD,1,1,0.8636140823364258
80,48,SGD,1,2,0.8653681874275208
80,48,SGD,1,3,0.9100421667098999
80,48,SGD,1,4,0.9049405455589294
80,48,SGD,1,5,0.8775855302810669
80,48,SGD,1,6,0.9340065717697144
80,48,adam,0,0,0.9348486661911011
80,48,adam,0,1,0.9881952404975891
80,48,adam,0,2,1.006714105606079
80,48,adam,0,3,0.9819992780685425
80,48,adam,0,4,0.922682523727417
80,48,adam,0,5,1.0227910280227661
80,48,adam,0,6,1.0145922899246216
80,48,adam,1,0,0.8787505030632019
80,48,adam,1,1,0.8826796412467957
80,48,adam,1,2,0.8780760169029236
80,48,adam,1,3,0.9130557179450989
80,48,adam,1,4,0.8577536940574646
80,48,adam,1,5,0.8811869621276855
80,48,adam,1,6,0.8958355784416199
