epocas,batch,optimizador,callbacks,red,mae
80,16,adam,0,6,0.9676040410995483
80,16,adam,1,0,0.8104506731033325
80,16,adam,1,1,0.7845336198806763
80,16,adam,1,2,0.7884148955345154
80,16,adam,1,3,0.810418963432312
80,16,adam,1,4,0.7703850865364075
80,16,adam,1,5,0.7799124121665955
80,16,adam,1,6,0.8468485474586487
80,48,SGD,0,0,0.7886359095573425
80,48,SGD,0,1,0.7292822599411011
80,48,SGD,0,2,0.8295332789421082
80,48,SGD,0,3,0.8682783246040344
80,48,SGD,0,4,0.86749267578125
80,48,SGD,0,5,0.7502944469451904
80,48,SGD,0,6,0.9478768706321716
80,48,SGD,1,0,0.8304333686828613
80,48,SGD,1,1,0.8068308234214783
80,48,SGD,1,2,0.7596333622932434
80,48,SGD,1,3,0.9623296856880188
80,48,SGD,1,4,0.8416711091995239
80,48,SGD,1,5,0.7813237309455872
80,48,SGD,1,6,0.9712375402450562
80,48,adam,0,0,0.7781330943107605
80,48,adam,0,1,0.7432443499565125
80,48,adam,0,2,0.8498635292053223
80,48,adam,0,3,0.8745919466018677
80,48,adam,0,4,0.9424209594726562
80,48,adam,0,5,0.8935057520866394
80,48,adam,0,6,0.8050110340118408
80,48,adam,1,0,0.7605440020561218
80,48,adam,1,1,0.7922486662864685
80,48,adam,1,2,0.7813698053359985
80,48,adam,1,3,0.827809751033783
80,48,adam,1,4,0.9007993340492249
80,48,adam,1,5,0.8065598607063293
80,48,adam,1,6,1.0086718797683716
