id_jugador,nombre,posicion,id_equipo
0,Christian Früchtl,Portero,0
1,M. Neuer,Portero,0
2,Sven Ulreich,Portero,0
3,A. Davies,Defensa,0
4,B. Pavard,Defensa,0
5,Bouna Sarr,Defensa,0
6,D. Upamecano,Defensa,0
7,Josip Stanišić,Defensa,0
8,Lucas Hernández,Defensa,0
9,Niklas Süle,Defensa,0
10,Omar Richards,Defensa,0
11,T. Nianzou,Defensa,0
12,C. Tolisso,Centrocampista,0
13,J. Kimmich,Centrocampista,0
14,Jamal Musiala,Centrocampista,0
15,L. Goretzka,Centrocampista,0
16,Malik Tillman,Centrocampista,0
17,Marc Roca,Centrocampista,0
18,Marcel Sabitzer,Centrocampista,0
19,Thomas Müller,Centrocampista,0
20,K. Coman,Delantero,0
21,Leroy Sané,Delantero,0
22,M. Choupo-Moting,Delantero,0
23,Paul Wanner,Delantero,0
24,R. Lewandowski,Delantero,0
25,S. Gnabry,Delantero,0
26,Gregor Kobel,Portero,1
27,L. Unbehaun,Portero,1
28,M. Hitz,Portero,1
29,Roman Bürki,Portero,1
30,S. Drljaca,Portero,1
31,Axel Witsel,Defensa,1
32,D. Zagadou,Defensa,1
33,F. Passlack,Defensa,1
34,M. Akanji,Defensa,1
35,M. Hummels,Defensa,1
36,M. Pongračić,Defensa,1
37,M. Schmelzer,Defensa,1
38,Marius Wolf,Defensa,1
39,Mateu Morey,Defensa,1
40,N. Schulz,Defensa,1
41,R. Guerreiro,Defensa,1
42,S. Coulibaly,Defensa,1
43,Thomas Meunier,Defensa,1
44,Tom Rothe,Defensa,1
45,A. Kamara,Centrocampista,1
46,Emre Can,Centrocampista,1
47,Gio Reyna,Centrocampista,1
48,J. Bellingham,Centrocampista,1
49,Julian Brandt,Centrocampista,1
50,M. Dahoud,Centrocampista,1
51,Marco Reus,Centrocampista,1
52,Reinier,Centrocampista,1
53,Donyell Malen,Delantero,1
54,E. Haaland,Delantero,1
55,J. Bynoe-Gittens,Delantero,1
56,Steffen Tigges,Delantero,1
57,T. Hazard,Delantero,1
58,Y. Moukoko,Delantero,1
59,A. Lunev,Portero,2
60,L. Hradecky,Portero,2
61,Lennart Grill,Portero,2
62,Niklas Lomb,Portero,2
63,D. Sinkgraven,Defensa,2
64,E. Tapsoba,Defensa,2
65,J. Frimpong,Defensa,2
66,Jonathan Tah,Defensa,2
67,Mitchel Bakker,Defensa,2
68,O. Kossounou,Defensa,2
69,P. Hincapié,Defensa,2
70,T. Fosu-Mensah,Defensa,2
71,C. Aránguiz,Centrocampista,2
72,E. Palacios,Centrocampista,2
73,Florian Wirtz,Centrocampista,2
74,J. Baumgartlinger,Centrocampista,2
75,K. Demirbay,Centrocampista,2
76,Robert Andrich,Centrocampista,2
77,Z. Sertdemir,Centrocampista,2
78,Amine Adli,Delantero,2
79,Iker Bravo,Delantero,2
80,K. Bellarabi,Delantero,2
81,Lucas Alario,Delantero,2
82,M. Diaby,Delantero,2
83,Patrik Schick,Delantero,2
84,Paulinho,Delantero,2
85,S. Azmoun,Delantero,2
86,F. Eutinger,Portero,3
87,Josep Martínez,Portero,3
88,P. Gulácsi,Portero,3
89,P. Tschauner,Portero,3
90,Angeliño,Defensa,3
91,B. Henrichs,Defensa,3
92,Hugo Novoa,Defensa,3
93,Joško Gvardiol,Defensa,3
94,L. Klostermann,Defensa,3
95,M. Halstenberg,Defensa,3
96,M. Simakan,Defensa,3
97,N. Mukiele,Defensa,3
98,S. Bonnah,Defensa,3
99,W. Orban,Defensa,3
100,A. Haidara,Centrocampista,3
101,Ben Klefisch,Centrocampista,3
102,C. Nkunku,Centrocampista,3
103,D. Szoboszlai,Centrocampista,3
104,Dani Olmo,Centrocampista,3
105,Emil Forsberg,Centrocampista,3
106,K. Kampl,Centrocampista,3
107,K. Laimer,Centrocampista,3
108,Sidney Raebiger,Centrocampista,3
