id_partido,fecha,temporada,liga,jornada,id_equipo_local,id_equipo_visitante,finalizado
0,2021-08-13,2022,bundesliga,1,9,0,1
1,2021-08-14,2022,bundesliga,1,1,10,1
2,2021-08-14,2022,bundesliga,1,11,12,1
3,2021-08-14,2022,bundesliga,1,4,2,1
4,2021-08-14,2022,bundesliga,1,14,17,1
6,2021-08-14,2022,bundesliga,1,13,8,1
7,2021-08-14,2022,bundesliga,1,16,5,1
5,2021-08-15,2022,bundesliga,1,7,3,1
8,2021-08-15,2022,bundesliga,1,6,15,1
10,2021-08-20,2022,bundesliga,2,3,14,1
17,2021-08-21,2022,bundesliga,2,17,16,1
16,2021-08-21,2022,bundesliga,2,12,7,1
15,2021-08-21,2022,bundesliga,2,15,11,1
12,2021-08-21,2022,bundesliga,2,2,9,1
11,2021-08-21,2022,bundesliga,2,10,13,1
13,2021-08-21,2022,bundesliga,2,5,1,1
14,2021-08-22,2022,bundesliga,2,8,4,1
9,2021-08-22,2022,bundesliga,2,0,6,1
19,2021-08-27,2022,bundesliga,3,1,8,1
23,2021-08-28,2022,bundesliga,3,7,17,1
18,2021-08-28,2022,bundesliga,3,0,15,1
26,2021-08-28,2022,bundesliga,3,6,12,1
25,2021-08-28,2022,bundesliga,3,16,10,1
22,2021-08-28,2022,bundesliga,3,14,5,1
24,2021-08-28,2022,bundesliga,3,13,2,1
20,2021-08-29,2022,bundesliga,3,11,3,1
21,2021-08-29,2022,bundesliga,3,4,9,1
27,2021-09-11,2022,bundesliga,4,3,0,1
29,2021-09-11,2022,bundesliga,4,2,1,1
30,2021-09-11,2022,bundesliga,4,4,13,1
32,2021-09-11,2022,bundesliga,4,5,6,1
33,2021-09-11,2022,bundesliga,4,8,7,1
35,2021-09-11,2022,bundesliga,4,17,11,1
28,2021-09-12,2022,bundesliga,4,10,14,1
31,2021-09-12,2022,bundesliga,4,9,16,1
34,2021-09-12,2022,bundesliga,4,12,15,1
42,2021-09-17,2022,bundesliga,5,15,17,1
40,2021-09-18,2022,bundesliga,5,7,5,1
36,2021-09-18,2022,bundesliga,5,0,12,1
44,2021-09-18,2022,bundesliga,5,6,3,1
43,2021-09-18,2022,bundesliga,5,16,8,1
41,2021-09-18,2022,bundesliga,5,13,9,1
37,2021-09-19,2022,bundesliga,5,1,4,1
38,2021-09-19,2022,bundesliga,5,11,10,1
39,2021-09-19,2022,bundesliga,5,14,2,1
53,2021-09-24,2022,bundesliga,6,17,0,1
45,2021-09-25,2022,bundesliga,6,3,15,1
46,2021-09-25,2022,bundesliga,6,10,6,1
47,2021-09-25,2022,bundesliga,6,2,7,1
48,2021-09-25,2022,bundesliga,6,4,16,1
49,2021-09-25,2022,bundesliga,6,9,1,1
51,2021-09-25,2022,bundesliga,6,8,11,1
50,2021-09-26,2022,bundesliga,6,5,13,1
52,2021-09-26,2022,bundesliga,6,12,14,1
62,2021-10-01,2022,bundesliga,7,6,17,1
60,2021-10-02,2022,bundesliga,7,15,5,1
57,2021-10-02,2022,bundesliga,7,11,9,1
58,2021-10-02,2022,bundesliga,7,14,8,1
55,2021-10-02,2022,bundesliga,7,3,12,1
56,2021-10-02,2022,bundesliga,7,1,13,1
59,2021-10-03,2022,bundesliga,7,7,4,1
54,2021-10-03,2022,bundesliga,7,0,10,1
61,2021-10-03,2022,bundesliga,7,16,2,1
69,2021-10-15,2022,bundesliga,8,8,6,1
71,2021-10-16,2022,bundesliga,8,17,12,1
68,2021-10-16,2022,bundesliga,8,5,3,1
67,2021-10-16,2022,bundesliga,8,9,14,1
66,2021-10-16,2022,bundesliga,8,4,11,1
64,2021-10-16,2022,bundesliga,8,10,15,1
63,2021-10-16,2022,bundesliga,8,1,7,1
70,2021-10-17,2022,bundesliga,8,13,16,1
65,2021-10-17,2022,bundesliga,8,2,0,1
76,2021-10-22,2022,bundesliga,9,7,13,1
77,2021-10-23,2022,bundesliga,9,15,9,1
78,2021-10-23,2022,bundesliga,9,16,1,1
73,2021-10-23,2022,bundesliga,9,3,17,1
74,2021-10-23,2022,bundesliga,9,11,5,1
72,2021-10-23,2022,bundesliga,9,0,8,1
75,2021-10-24,2022,bundesliga,9,14,4,1
79,2021-10-24,2022,bundesliga,9,6,2,1
80,2021-10-24,2022,bundesliga,9,12,10,1
87,2021-10-29,2022,bundesliga,10,8,15,1
89,2021-10-30,2022,bundesliga,10,16,7,1
84,2021-10-30,2022,bundesliga,10,4,0,1
86,2021-10-30,2022,bundesliga,10,5,17,1
82,2021-10-30,2022,bundesliga,10,10,3,1
81,2021-10-30,2022,bundesliga,10,1,6,1
83,2021-10-30,2022,bundesliga,10,2,11,1
85,2021-10-31,2022,bundesliga,10,9,12,1
88,2021-10-31,2022,bundesliga,10,13,14,1
94,2021-11-05,2022,bundesliga,11,7,9,1
90,2021-11-06,2022,bundesliga,11,0,5,1
91,2021-11-06,2022,bundesliga,11,3,1,1
92,2021-11-06,2022,bundesliga,11,11,13,1
93,2021-11-06,2022,bundesliga,11,14,16,1
97,2021-11-06,2022,bundesliga,11,12,8,1
98,2021-11-07,2022,bundesliga,11,17,10,1
95,2021-11-07,2022,bundesliga,11,15,2,1
96,2021-11-07,2022,bundesliga,11,6,4,1
106,2021-11-19,2022,bundesliga,12,13,0,1
99,2021-11-20,2022,bundesliga,12,1,14,1
100,2021-11-20,2022,bundesliga,12,2,12,1
101,2021-11-20,2022,bundesliga,12,4,15,1
102,2021-11-20,2022,bundesliga,12,9,17,1
104,2021-11-20,2022,bundesliga,12,8,3,1
107,2021-11-20,2022,bundesliga,12,16,11,1
103,2021-11-21,2022,bundesliga,12,5,10,1
105,2021-11-21,2022,bundesliga,12,7,6,1
112,2021-11-26,2022,bundesliga,13,14,7,1
116,2021-11-27,2022,bundesliga,13,17,8,1
113,2021-11-27,2022,bundesliga,13,15,13,1
115,2021-11-27,2022,bundesliga,13,12,5,1
108,2021-11-27,2022,bundesliga,13,0,16,1
110,2021-11-27,2022,bundesliga,13,11,1,1
114,2021-11-27,2022,bundesliga,13,6,9,1
111,2021-11-28,2022,bundesliga,13,10,4,1
109,2021-11-28,2022,bundesliga,13,3,2,1
119,2021-12-03,2022,bundesliga,14,4,3,1
117,2021-12-04,2022,bundesliga,14,1,0,1
118,2021-12-04,2022,bundesliga,14,2,17,1
122,2021-12-04,2022,bundesliga,14,8,10,1
123,2021-12-04,2022,bundesliga,14,7,11,1
124,2021-12-04,2022,bundesliga,14,13,12,1
125,2021-12-04,2022,bundesliga,14,16,6,1
120,2021-12-05,2022,bundesliga,14,9,5,1
121,2021-12-05,2022,bundesliga,14,14,15,1
132,2021-12-10,2022,bundesliga,15,6,13,1
131,2021-12-11,2022,bundesliga,15,15,16,1
133,2021-12-11,2022,bundesliga,15,12,1,1
130,2021-12-11,2022,bundesliga,15,5,8,1
128,2021-12-11,2022,bundesliga,15,11,14,1
127,2021-12-11,2022,bundesliga,15,3,9,1
126,2021-12-11,2022,bundesliga,15,0,7,1
134,2021-12-12,2022,bundesliga,15,17,4,1
129,2021-12-12,2022,bundesliga,15,10,2,1
143,2021-12-14,2022,bundesliga,16,16,12,1
136,2021-12-14,2022,bundesliga,16,11,6,1
140,2021-12-14,2022,bundesliga,16,14,0,1
141,2021-12-14,2022,bundesliga,16,7,15,1
135,2021-12-15,2022,bundesliga,16,1,17,1
137,2021-12-15,2022,bundesliga,16,2,8,1
138,2021-12-15,2022,bundesliga,16,4,5,1
139,2021-12-15,2022,bundesliga,16,9,10,1
142,2021-12-15,2022,bundesliga,16,13,3,1
144,2021-12-17,2022,bundesliga,17,0,11,1
149,2021-12-18,2022,bundesliga,17,15,1,1
151,2021-12-18,2022,bundesliga,17,12,4,1
148,2021-12-18,2022,bundesliga,17,8,9,1
152,2021-12-18,2022,bundesliga,17,17,13,1
146,2021-12-18,2022,bundesliga,17,10,7,1
145,2021-12-18,2022,bundesliga,17,3,16,1
147,2021-12-19,2022,bundesliga,17,5,2,1
150,2021-12-19,2022,bundesliga,17,6,14,1
153,2022-01-07,2022,bundesliga,18,0,9,1
154,2022-01-08,2022,bundesliga,18,10,1,1
156,2022-01-08,2022,bundesliga,18,2,4,1
157,2022-01-08,2022,bundesliga,18,17,14,1
158,2022-01-08,2022,bundesliga,18,3,7,1
159,2022-01-08,2022,bundesliga,18,8,13,1
160,2022-01-08,2022,bundesliga,18,5,16,1
155,2022-01-09,2022,bundesliga,18,12,11,1
161,2022-01-09,2022,bundesliga,18,15,6,1
166,2022-01-14,2022,bundesliga,19,1,5,1
169,2022-01-15,2022,bundesliga,19,7,12,1
168,2022-01-15,2022,bundesliga,19,11,15,1
167,2022-01-15,2022,bundesliga,19,4,8,1
165,2022-01-15,2022,bundesliga,19,9,2,1
163,2022-01-15,2022,bundesliga,19,14,3,1
162,2022-01-15,2022,bundesliga,19,6,0,1
164,2022-01-16,2022,bundesliga,19,13,10,1
170,2022-01-16,2022,bundesliga,19,16,17,1
178,2022-01-21,2022,bundesliga,20,10,16,1
172,2022-01-22,2022,bundesliga,20,8,1,1
174,2022-01-22,2022,bundesliga,20,9,4,1
175,2022-01-22,2022,bundesliga,20,5,14,1
176,2022-01-22,2022,bundesliga,20,17,7,1
177,2022-01-22,2022,bundesliga,20,2,13,1
