id_datos_partido_jugado,id_partido,resultado_local,resultado_visitante,cambios_local,cambios_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,corners_local,corners_visitante,posesion_local,posesion_visitante,total_tiros_local,total_tiros_visitante
202,164,2,3,3,3,1,2,0,0,3,8,49,51,14,27
203,161,1,3,3,3,0,0,0,0,6,9,43,57,18,13
204,229,0,3,3,3,2,1,1,0,5,1,67,33,16,8
205,224,0,1,3,3,5,4,0,0,9,2,49,51,15,8
206,225,0,1,2,3,4,2,0,0,6,7,63,37,13,15
207,227,1,0,3,1,1,1,0,0,3,3,57,43,18,6
208,221,1,2,5,2,2,3,0,0,6,3,48,52,12,7
209,228,1,1,3,1,3,0,0,0,2,11,25,75,7,20
210,220,0,0,1,1,0,2,0,0,12,4,76,24,20,10
211,226,1,1,3,3,0,1,0,0,4,5,43,57,15,14
212,223,1,3,3,3,4,1,0,0,2,5,43,57,8,15
213,222,2,0,3,3,2,1,0,0,10,3,65,35,15,6
214,163,0,0,1,2,1,2,0,0,4,7,52,48,13,11
215,234,1,0,1,3,1,0,0,0,5,6,65,35,9,6
216,236,3,1,3,3,2,3,0,0,6,2,39,61,20,11
217,232,1,1,2,3,2,1,0,0,2,10,36,64,9,22
218,239,2,0,2,3,0,0,0,0,9,3,75,25,15,6
219,230,3,3,3,1,3,3,1,0,6,11,38,62,12,16
220,237,2,3,3,3,2,3,0,0,2,8,47,53,8,23
221,233,1,1,3,3,1,2,0,0,4,6,28,72,5,13
222,238,2,0,3,3,1,0,0,0,7,6,65,35,22,5
223,235,0,1,3,3,2,5,0,1,7,4,58,42,15,12
224,245,1,1,2,3,4,0,0,0,1,4,52,48,12,13
225,240,0,0,3,3,1,0,0,0,3,9,43,57,9,6
226,247,0,4,3,3,0,2,0,0,4,12,28,72,8,22
227,243,3,0,3,3,1,1,0,0,5,3,42,58,21,7
228,249,0,2,3,3,3,2,0,0,4,5,35,65,9,11
229,241,0,1,2,3,0,1,0,0,5,8,33,67,8,12
230,244,2,2,3,3,1,2,0,0,5,4,56,44,13,8
231,248,0,2,3,3,3,1,0,0,7,3,59,41,17,11
232,246,1,0,3,3,3,4,0,0,3,6,37,63,10,11
233,173,2,0,3,3,3,1,0,1,10,2,49,51,19,10
234,258,1,1,2,2,3,3,0,0,3,7,47,53,11,14
235,257,2,0,3,3,0,2,0,0,4,4,56,44,19,9
236,256,2,3,1,3,0,3,0,0,10,0,71,29,21,6
237,255,3,1,3,3,0,1,0,0,8,4,70,30,29,6
238,253,0,1,3,3,1,3,0,0,4,4,42,58,7,9
239,250,2,1,2,3,1,1,0,0,14,0,67,33,24,6
240,252,0,3,3,3,1,4,0,0,4,4,69,31,11,10
241,251,0,1,3,3,1,2,0,0,10,5,60,40,20,8
242,259,2,1,3,2,4,4,0,0,7,10,35,65,11,17
243,254,2,4,3,3,6,3,0,0,3,3,54,46,16,15
244,123,1,0,1,3,0,0,0,0,3,7,34,66,15,12
245,177,1,4,2,3,2,1,0,0,6,4,46,54,8,7
246,183,6,0,3,3,0,3,0,0,4,0,64,36,23,3
247,190,2,1,3,3,1,1,0,0,5,4,55,45,26,6
248,268,2,0,3,3,1,2,0,0,13,6,59,41,27,8
249,267,0,0,3,3,0,0,0,0,4,3,67,33,22,10
250,265,0,1,3,2,3,2,0,0,3,4,32,68,6,13
251,264,1,1,2,3,0,2,0,0,5,4,58,42,11,5
252,262,0,2,1,3,4,5,0,0,7,2,65,35,12,9
253,266,0,4,3,3,4,2,0,0,3,6,49,51,19,15
254,261,0,2,3,3,3,1,1,0,6,6,37,63,6,26
255,269,1,0,2,3,1,0,0,0,3,5,39,61,13,14
256,212,0,2,3,3,1,1,0,0,6,8,45,55,9,22
257,275,2,1,3,3,1,1,0,0,4,7,32,68,10,15
258,276,1,3,3,3,2,5,0,0,5,5,59,41,15,10
259,279,0,2,3,3,0,3,0,0,7,7,64,36,12,12
260,273,1,0,3,3,2,1,0,0,4,6,69,31,22,13
261,272,1,0,3,3,1,2,0,0,5,10,51,49,7,19
262,271,0,4,2,3,2,0,0,0,5,2,27,73,6,11
263,270,4,0,3,3,1,1,0,0,4,7,38,62,14,11
264,278,2,3,2,3,1,2,0,0,1,5,43,57,13,16
265,274,4,1,1,2,0,1,0,0,9,3,69,31,24,5
266,277,5,0,3,3,2,0,0,0,5,2,55,45,14,6
267,296,1,3,3,3,0,2,0,0,3,8,34,66,8,15
268,189,4,0,3,3,2,2,0,0,5,2,66,34,10,9
269,208,1,2,3,3,1,1,0,0,12,5,68,32,14,8
270,195,0,3,3,3,5,3,0,0,3,5,51,49,4,15
271,287,3,2,3,3,2,1,0,0,4,5,43,57,10,10
272,282,0,2,3,3,3,1,0,0,6,4,51,49,6,18
273,281,2,0,3,1,1,1,0,1,2,9,55,45,13,7
274,285,0,1,2,3,4,1,1,0,5,2,38,62,8,14
275,289,2,1,3,3,1,0,0,0,5,7,48,52,11,13
276,288,1,2,3,3,3,2,0,0,11,3,63,37,13,9
277,286,2,1,3,3,3,2,0,0,6,2,53,47,13,12
278,283,1,0,3,3,4,3,0,0,7,2,73,27,8,7
279,280,2,0,3,3,0,3,0,0,2,6,46,54,21,6
280,284,0,0,2,0,3,1,0,0,2,6,26,74,7,18
281,152,0,2,3,3,2,2,0,0,6,3,48,52,15,17
282,260,0,2,3,3,0,1,0,0,1,6,49,51,9,9
283,194,1,0,3,3,3,1,1,0,5,7,38,62,9,17
284,299,2,3,4,4,3,5,1,0,2,5,47,53,14,15
285,290,0,1,3,3,3,3,0,0,6,5,46,54,8,10
286,292,2,1,3,3,1,2,0,0,2,5,53,47,12,15
287,297,3,1,3,3,0,1,0,0,5,3,53,47,17,6
288,302,1,4,3,3,0,0,0,0,12,7,70,30,21,17
289,304,1,1,3,3,1,1,0,0,4,7,56,44,12,14
290,306,1,1,3,3,2,2,0,0,6,5,54,46,11,11
291,301,0,2,3,2,1,0,0,0,1,8,23,77,3,18
292,309,2,1,3,3,4,3,0,0,4,9,49,51,11,15
293,300,0,0,3,3,1,1,0,0,11,2,63,37,31,6
294,305,2,0,3,3,1,1,0,0,9,3,73,27,20,5
295,308,2,1,2,1,1,4,0,1,2,4,56,44,11,13
296,307,5,1,3,3,2,3,0,0,2,3,62,38,19,8
297,303,3,0,3,3,0,2,0,0,0,2,31,69,6,12
298,182,3,2,3,2,2,2,0,0,9,6,51,49,13,16
299,316,1,0,3,3,1,1,0,0,1,2,41,59,12,5
300,310,1,2,2,3,3,4,0,0,11,2,64,36,20,8
301,311,0,4,3,3,2,3,0,0,9,3,51,49,19,11
302,318,0,6,3,3,1,0,0,0,2,3,29,71,4,24
303,319,0,3,3,3,2,0,0,0,3,7,48,52,8,10
304,313,1,0,2,3,2,2,0,0,5,7,32,68,7,12
305,315,2,2,2,3,1,4,0,0,4,1,55,45,11,6
306,317,2,0,3,3,1,1,0,0,6,7,45,55,17,18
307,312,2,0,3,3,0,1,0,0,4,6,47,53,15,5
308,314,2,1,3,3,1,1,0,0,3,4,50,50,12,11
309,323,3,2,3,3,0,0,0,0,6,7,60,40,20,15
310,325,1,0,3,2,2,1,0,0,6,8,24,76,9,23
311,326,0,1,3,3,3,3,0,0,4,4,48,52,5,12
312,327,1,2,3,3,2,1,0,0,6,5,50,50,17,17
313,328,1,1,2,3,2,2,0,0,13,4,61,39,21,9
314,324,2,1,3,3,2,2,0,0,3,5,31,69,16,8
315,293,4,0,3,3,1,2,0,0,9,2,71,29,13,2
316,295,1,0,3,3,1,1,0,0,2,5,36,64,13,10
317,294,3,0,3,3,0,3,0,0,7,4,65,35,17,2
318,242,2,4,3,3,3,1,0,0,6,1,68,32,11,14
319,171,1,1,2,3,4,2,0,0,5,4,36,64,13,11
320,291,2,0,3,3,2,2,0,0,10,10,43,57,16,11
321,331,0,0,2,2,2,1,0,0,12,8,44,56,15,9
322,330,3,1,3,3,3,4,0,0,1,7,55,45,14,14
323,338,5,1,3,3,1,0,0,0,11,4,74,26,19,5
324,339,0,3,3,3,0,2,0,0,2,3,45,55,5,13
325,336,0,0,3,3,3,2,0,0,7,6,64,36,5,11
326,337,2,0,3,2,2,5,0,0,13,1,83,17,18,9
327,332,2,2,3,3,1,0,0,0,6,6,49,51,8,18
328,333,1,0,3,2,3,1,0,0,3,6,36,64,14,10
329,334,1,0,3,3,1,0,0,1,3,1,67,33,26,6
330,335,0,0,3,3,2,2,0,0,6,3,53,47,17,9
331,363,1,1,3,3,0,1,0,0,2,9,35,65,6,21
332,342,0,4,3,3,1,2,0,0,3,6,39,61,7,19
333,344,0,1,3,3,1,3,0,0,0,6,34,66,4,24
334,345,1,2,3,3,1,3,0,0,6,7,39,61,8,14
335,349,0,3,3,3,2,1,0,0,7,3,49,51,11,17
336,340,2,0,3,3,4,1,0,0,2,3,46,54,21,9
337,347,1,2,0,3,1,2,0,0,5,6,47,53,13,17
338,341,1,0,3,3,3,5,0,0,3,8,22,78,9,17
339,346,3,1,3,3,2,3,0,0,6,3,39,61,12,7
340,348,1,2,3,3,2,2,0,0,3,7,56,44,8,13
341,343,3,0,3,3,1,0,0,0,3,8,64,36,9,12
342,354,2,2,3,3,1,3,0,0,9,3,59,41,19,14
343,353,1,3,3,3,1,2,0,0,4,5,49,51,14,12
344,352,4,0,3,3,0,2,0,0,7,6,42,58,17,15
345,351,3,0,3,2,0,1,0,0,4,7,40,60,18,19
346,357,1,1,3,3,3,2,0,0,11,5,65,35,22,8
347,355,1,0,3,3,2,3,0,1,8,5,68,32,15,6
348,358,5,0,3,3,1,3,0,0,8,2,71,29,21,7
349,350,2,1,3,3,2,2,0,1,8,2,64,36,19,3
350,356,1,2,3,3,3,0,0,0,6,1,66,34,16,10
351,359,0,4,3,3,1,1,0,0,9,5,37,63,8,13
352,320,1,2,3,3,0,0,0,0,2,3,39,61,9,17
353,322,0,3,3,3,1,0,1,0,1,4,32,68,5,17
354,329,1,5,3,3,0,1,0,0,6,2,33,67,7,16
355,206,3,0,1,3,0,0,0,0,10,2,64,36,20,9
356,298,0,0,2,2,1,2,0,0,1,13,48,52,6,16
357,217,3,0,3,3,1,5,0,1,2,2,58,42,16,8
358,368,2,2,3,0,3,1,0,0,4,9,22,78,6,31
359,369,1,1,3,3,0,3,0,0,5,3,64,36,17,11
360,360,1,1,3,3,1,3,0,0,1,5,49,51,13,16
361,361,2,3,3,3,0,3,2,0,5,2,28,72,11,18
362,362,1,1,3,3,3,2,0,0,8,1,50,50,19,15
363,366,1,0,2,2,3,2,0,0,8,2,69,31,21,8
364,367,1,5,2,3,0,1,0,0,7,3,40,60,13,13
365,364,2,0,4,4,0,3,0,0,12,8,50,50,16,11
366,365,1,2,3,3,2,0,0,0,1,9,28,72,4,24
367,321,3,2,3,3,2,3,0,0,4,5,43,57,12,7
368,263,1,1,3,2,4,1,0,0,6,0,67,33,20,2
369,170,1,1,3,3,0,1,0,1,13,6,71,29,22,10
370,378,3,2,3,3,0,2,0,0,13,1,71,29,25,4
371,370,5,1,3,3,0,1,0,0,12,2,74,26,26,6
372,371,1,2,3,2,4,1,1,0,3,2,49,51,14,14
373,372,3,1,3,3,1,1,0,0,5,6,50,50,18,7
374,373,1,2,2,3,1,0,0,0,8,2,51,49,12,8
375,374,2,1,3,3,0,0,0,0,3,3,72,28,19,8
376,375,1,0,3,3,2,4,0,0,3,6,38,62,6,10
377,376,4,1,4,4,0,1,0,0,3,3,51,49,12,7
378,377,3,1,3,3,1,0,0,0,5,3,63,37,28,7
379,379,0,5,3,3,3,1,0,0,3,2,40,60,9,19
