id_dato_jugador_partido,id_jugador,id_partido,titular,amarilla,roja,lesion,cambio,asistencias,goles,sustituido_por
0,1,0,1,0,0,0,-1,0,0,-1
1,6,0,1,0,0,0,-1,0,0,-1
2,10,0,1,0,0,0,-1,0,0,-1
3,5,0,1,0,0,0,-1,0,0,-1
4,12,0,1,0,0,0,-1,1,0,-1
5,13,0,1,0,0,0,67,0,0,15
6,20,0,1,1,0,0,-1,1,1,-1
7,19,0,1,0,0,0,-1,0,0,-1
8,24,0,1,0,0,1,45,0,0,22
9,23,0,1,0,0,0,84,0,0,14
10,26,0,1,0,0,0,-1,0,1,-1
11,3,0,0,0,0,0,-1,0,0,-1
12,541,0,0,0,0,0,-1,0,0,-1
13,9,0,0,0,0,0,-1,0,0,-1
14,14,0,0,0,0,0,84,0,0,-1
15,15,0,0,0,0,0,67,0,0,-1
16,542,0,0,0,0,0,-1,0,0,-1
17,22,0,0,0,0,0,45,0,1,-1
18,229,0,1,0,0,0,-1,0,0,-1
19,235,0,1,0,0,0,74,0,0,545
20,234,0,1,1,0,0,67,0,0,546
21,232,0,1,0,0,0,-1,1,0,-1
22,238,0,1,1,0,0,-1,0,0,-1
23,239,0,1,1,0,0,-1,0,0,-1
24,247,0,1,1,0,0,-1,0,0,-1
25,244,0,1,0,0,0,-1,0,0,-1
26,245,0,1,0,0,0,-1,0,0,-1
27,543,0,1,0,0,0,46,0,0,547
28,251,0,1,0,0,0,-1,0,1,-1
29,544,0,0,0,0,0,-1,0,0,-1
30,545,0,0,0,0,1,74,0,0,-1
31,233,0,0,0,0,0,-1,0,0,-1
32,546,0,0,0,0,0,67,0,0,-1
33,253,0,0,0,0,0,-1,0,0,-1
34,252,0,0,0,0,0,-1,0,0,-1
35,547,0,0,0,0,0,46,0,0,-1
36,134,7,1,0,0,0,-1,0,0,-1
37,140,7,1,1,0,0,-1,0,1,-1
38,144,7,1,0,0,0,-1,0,0,-1
39,141,7,1,0,0,0,-1,0,0,-1
40,147,7,1,1,0,0,-1,0,0,-1
41,150,7,1,0,0,0,-1,0,0,-1
42,153,7,1,0,0,0,-1,1,0,-1
43,151,7,1,1,0,0,46,0,0,154
44,162,7,1,0,0,0,-1,0,0,-1
45,163,7,1,1,0,0,75,0,0,157
46,159,7,1,0,0,0,86,0,0,156
47,136,7,0,0,0,0,-1,0,0,-1
48,143,7,0,0,0,0,-1,0,0,-1
49,138,7,0,0,0,0,-1,0,0,-1
50,154,7,0,1,0,0,46,0,0,-1
51,155,7,0,0,0,0,-1,0,0,-1
52,157,7,0,0,0,0,75,0,1,-1
53,156,7,0,0,0,0,86,0,0,-1
54,383,7,1,0,0,0,-1,0,0,-1
55,548,7,1,0,0,0,-1,0,0,-1
56,390,7,1,0,1,0,-1,0,0,-1
57,392,7,1,1,0,0,-1,0,0,-1
58,549,7,1,0,0,0,-1,0,0,-1
59,402,7,1,0,0,0,83,0,0,397
60,403,7,1,1,0,0,-1,0,0,-1
61,394,7,1,0,0,0,58,0,0,405
62,408,7,1,0,0,0,-1,0,0,-1
63,411,7,1,0,0,0,-1,0,0,-1
64,409,7,1,1,0,0,73,0,0,407
65,381,7,0,0,0,0,-1,0,0,-1
66,395,7,0,0,0,0,-1,0,0,-1
67,397,7,0,0,0,0,83,0,1,-1
