id_dato_jugador_partido,id_jugador,id_partido,titular,amarilla,roja,lesion,cambio,asistencias,goles,sustituido_por
0,1,0,1,0,0,0,-1,0,0,-1
1,8,0,1,0,0,0,73,0,0,557
2,11,0,1,0,0,0,-1,0,0,-1
3,10,0,1,0,0,0,-1,0,0,-1
4,5,0,1,0,0,0,-1,0,0,-1
5,18,0,1,1,0,0,-1,2,0,-1
6,21,0,1,0,0,0,51,0,1,17
7,24,0,1,0,0,0,83,1,1,559
8,31,0,1,0,0,0,73,0,3,20
9,28,0,1,0,0,0,73,2,1,558
10,30,0,1,0,0,0,-1,2,1,-1
11,556,0,0,0,0,0,-1,0,0,-1
12,0,0,0,0,0,0,-1,0,0,-1
13,557,0,0,0,0,0,73,0,0,-1
14,3,0,0,0,0,0,-1,0,0,-1
15,17,0,0,0,0,0,51,0,0,-1
16,558,0,0,0,0,0,73,0,0,-1
17,20,0,0,0,0,0,73,0,1,-1
18,19,0,0,0,0,0,-1,0,0,-1
19,559,0,0,0,0,0,83,0,0,-1
20,519,0,1,0,0,0,-1,0,0,-1
21,560,0,1,1,0,0,-1,0,0,-1
22,521,0,1,0,0,0,-1,0,0,-1
23,539,0,1,1,0,0,-1,0,0,-1
24,561,0,1,0,0,0,-1,0,0,-1
25,545,0,1,0,0,0,-1,0,0,-1
26,548,0,1,0,0,0,30,0,0,538
27,537,0,1,0,0,0,79,0,0,534
28,562,0,1,0,0,0,66,0,0,549
29,550,0,1,0,0,0,79,0,0,555
30,553,0,1,0,0,0,-1,0,0,-1
31,563,0,0,0,0,0,-1,0,0,-1
32,524,0,0,0,0,0,-1,0,0,-1
33,529,0,0,0,0,0,-1,0,0,-1
34,534,0,0,0,0,0,79,0,0,-1
35,538,0,0,0,0,0,30,0,0,-1
36,564,0,0,0,0,0,-1,0,0,-1
37,555,0,0,0,0,0,79,0,0,-1
38,549,0,0,0,0,0,66,0,0,-1
39,565,0,0,0,0,0,-1,0,0,-1
40,63,1,1,0,0,0,-1,0,0,-1
41,69,1,1,0,0,0,-1,0,0,-1
42,68,1,1,1,0,0,-1,0,0,-1
43,74,1,1,0,0,0,-1,0,0,-1
44,76,1,1,0,0,0,-1,0,0,-1
45,78,1,1,0,0,0,67,1,0,83
46,75,1,1,0,0,0,-1,0,0,-1
47,77,1,1,0,0,0,79,0,1,79
48,89,1,1,0,0,1,19,0,0,66
49,86,1,1,0,0,0,-1,0,2,-1
50,87,1,1,0,0,0,79,1,0,81
51,62,1,0,0,0,0,-1,0,0,-1
52,66,1,0,0,0,0,19,0,0,-1
53,566,1,0,0,0,0,-1,0,0,-1
54,82,1,0,0,0,0,-1,0,0,-1
55,83,1,0,0,0,0,67,0,0,-1
56,81,1,0,0,0,0,79,0,0,-1
57,79,1,0,0,0,0,79,0,0,-1
58,80,1,0,0,0,0,-1,0,0,-1
59,210,1,1,0,0,0,-1,0,0,-1
60,217,1,1,0,0,0,-1,0,0,-1
61,215,1,1,0,0,0,-1,0,0,-1
62,219,1,1,0,0,0,-1,0,0,-1
63,220,1,1,0,0,0,-1,0,0,-1
64,218,1,1,0,0,0,69,0,0,237
65,226,1,1,0,0,0,-1,0,0,-1
66,223,1,1,0,0,0,-1,0,0,-1
67,228,1,1,1,0,0,57,0,0,231
68,227,1,1,0,0,0,-1,0,0,-1
69,233,1,1,0,0,0,57,0,0,236
70,209,1,0,0,0,0,-1,0,0,-1
71,216,1,0,0,0,0,-1,0,0,-1
72,221,1,0,0,0,0,-1,0,0,-1
73,229,1,0,0,0,0,-1,0,0,-1
74,230,1,0,0,0,0,-1,0,0,-1
75,234,1,0,0,0,0,-1,0,0,-1
76,237,1,0,0,0,0,69,0,0,-1
77,231,1,0,0,0,0,57,0,0,-1
78,236,1,0,0,0,0,57,0,0,-1
79,117,2,1,0,0,0,-1,0,0,-1
80,127,2,1,0,0,0,-1,0,0,-1
81,126,2,1,0,0,0,-1,0,0,-1
82,567,2,1,0,0,0,-1,0,0,-1
83,124,2,1,0,0,0,-1,0,0,-1
84,568,2,1,0,0,0,46,0,0,143
85,138,2,1,0,0,0,77,0,0,137
86,569,2,1,0,0,0,46,0,0,132
87,133,2,1,0,0,0,88,0,0,128
88,140,2,1,0,0,0,-1,0,1,-1
89,570,2,1,1,0,0,-1,1,0,-1
90,571,2,0,0,0,0,-1,0,0,-1
91,129,2,0,0,0,0,-1,0,0,-1
92,119,2,0,0,0,0,-1,0,0,-1
93,128,2,0,0,0,0,88,0,0,-1
94,132,2,0,1,0,0,46,0,0,-1
95,137,2,0,0,0,0,77,0,0,-1
96,134,2,0,0,0,0,-1,0,0,-1
97,143,2,0,0,0,0,46,0,0,-1
98,430,2,1,0,0,0,-1,0,0,-1
99,436,2,1,0,0,0,-1,0,0,-1
100,432,2,1,0,0,0,-1,0,0,-1
101,431,2,1,0,0,0,73,0,0,439
102,437,2,1,1,0,1,13,0,0,433
103,444,2,1,0,0,0,-1,0,0,-1
104,443,2,1,0,0,0,-1,0,0,-1
105,453,2,1,0,0,0,73,0,0,448
106,449,2,1,0,0,0,73,0,1,435
107,454,2,1,0,0,0,81,1,0,455
108,450,2,1,0,0,0,-1,0,0,-1
109,429,2,0,0,0,0,-1,0,0,-1
110,433,2,0,1,0,0,13,0,0,-1
111,434,2,0,0,0,0,-1,0,0,-1
112,435,2,0,0,0,0,73,0,0,-1
113,439,2,0,0,0,0,73,0,0,-1
114,445,2,0,0,0,0,-1,0,0,-1
115,441,2,0,0,0,0,-1,0,0,-1
116,448,2,0,0,0,0,73,0,0,-1
117,455,2,0,0,0,0,81,0,0,-1
118,458,3,1,0,0,0,-1,0,0,-1
119,468,3,1,0,0,0,-1,0,0,-1
120,470,3,1,1,0,0,-1,0,0,-1
121,462,3,1,0,0,0,-1,0,0,-1
122,461,3,1,1,0,0,-1,0,0,-1
123,477,3,1,0,0,0,46,0,0,465
124,474,3,1,0,0,0,86,0,0,572
125,479,3,1,1,0,0,88,0,0,467
126,473,3,1,0,0,0,71,0,0,472
127,483,3,1,0,0,0,72,1,0,480
128,485,3,1,0,0,0,-1,0,1,-1
129,457,3,0,0,0,0,-1,0,0,-1
130,464,3,0,0,0,0,-1,0,0,-1
131,465,3,0,0,0,0,46,0,0,-1
132,467,3,0,0,0,0,88,0,0,-1
133,572,3,0,0,0,0,86,0,0,-1
134,480,3,0,0,0,0,72,0,0,-1
135,472,3,0,0,0,0,71,0,1,-1
136,487,3,0,0,0,0,-1,0,0,-1
137,301,3,1,1,0,0,-1,0,0,-1
138,312,3,1,0,0,0,-1,0,0,-1
139,305,3,1,1,0,0,-1,0,0,-1
140,311,3,1,0,0,0,-1,0,0,-1
141,315,3,1,1,0,0,-1,0,0,-1
142,309,3,1,0,0,0,95,0,0,308
