id_jugador,nombre,posicion,id_equipo
0,A. Nübel,Portero,0
1,M. Neuer,Portero,0
2,R. Hoffmann,Portero,0
3,A. Davies,Defensa,0
4,B. Arrey-Mbi,Defensa,0
5,B. Pavard,Defensa,0
6,Bouna Sarr,Defensa,0
7,David Alaba,Defensa,0
8,J. Boateng,Defensa,0
9,Josip Stanišić,Defensa,0
10,Lucas Hernández,Defensa,0
11,Niklas Süle,Defensa,0
12,Rémy Vita,Defensa,0
13,T. Nianzou,Defensa,0
14,Angelo Stiller,Centrocampista,0
15,Armindo Sieb,Centrocampista,0
16,C. Scott,Centrocampista,0
17,C. Tolisso,Centrocampista,0
18,J. Kimmich,Centrocampista,0
19,J. Martínez,Centrocampista,0
20,Jamal Musiala,Centrocampista,0
21,L. Goretzka,Centrocampista,0
22,M. Zaiser,Centrocampista,0
23,Marc Roca,Centrocampista,0
24,Thomas Müller,Centrocampista,0
25,Tiago Dantas,Centrocampista,0
26,D. Oberlin,Delantero,0
27,K. Coman,Delantero,0
28,Leroy Sané,Delantero,0
29,M. Choupo-Moting,Delantero,0
30,R. Lewandowski,Delantero,0
31,S. Gnabry,Delantero,0
32,Josep Martínez,Portero,1
33,P. Gulácsi,Portero,1
34,P. Tschauner,Portero,1
35,Angeliño,Defensa,1
36,B. Henrichs,Defensa,1
37,D. Upamecano,Defensa,1
38,Hugo Novoa,Defensa,1
39,I. Konate,Defensa,1
40,L. Klostermann,Defensa,1
41,M. Halstenberg,Defensa,1
42,N. Mukiele,Defensa,1
43,W. Orban,Defensa,1
44,A. Haidara,Centrocampista,1
45,C. Nkunku,Centrocampista,1
46,D. Szoboszlai,Centrocampista,1
47,Dani Olmo,Centrocampista,1
48,Emil Forsberg,Centrocampista,1
49,J. Wosz,Centrocampista,1
50,K. Kampl,Centrocampista,1
51,K. Laimer,Centrocampista,1
52,L. Samardžić,Centrocampista,1
53,Marcel Sabitzer,Centrocampista,1
54,Sidney Raebiger,Centrocampista,1
55,T. Adams,Centrocampista,1
56,A. Sørloth,Delantero,1
57,Fabrice Hartmann,Delantero,1
58,Hee-Chan Hwang,Delantero,1
59,Justin Kluivert,Delantero,1
60,Yussuf Poulsen,Delantero,1
61,L. Unbehaun,Portero,2
62,M. Hitz,Portero,2
63,Roman Bürki,Portero,2
64,S. Drljaca,Portero,2
65,D. Zagadou,Defensa,2
66,F. Passlack,Defensa,2
67,L. Piszczek,Defensa,2
68,M. Akanji,Defensa,2
69,M. Hummels,Defensa,2
70,M. Schmelzer,Defensa,2
71,Mateu Morey,Defensa,2
72,N. Schulz,Defensa,2
73,R. Guerreiro,Defensa,2
74,Thomas Meunier,Defensa,2
75,Axel Witsel,Centrocampista,2
76,Emre Can,Centrocampista,2
77,Gio Reyna,Centrocampista,2
78,J. Bellingham,Centrocampista,2
79,Julian Brandt,Centrocampista,2
80,M. Dahoud,Centrocampista,2
81,Marco Reus,Centrocampista,2
82,Reinier,Centrocampista,2
83,T. Delaney,Centrocampista,2
84,Tobias Raschl,Centrocampista,2
85,Ansgar Knauff,Delantero,2
86,E. Haaland,Delantero,2
87,Jadon Sancho,Delantero,2
88,Steffen Tigges,Delantero,2
89,T. Hazard,Delantero,2
90,Y. Moukoko,Delantero,2
91,K. Casteels,Portero,3
92,L. Kasten,Portero,3
93,Niklas Klinger,Portero,3
94,Pavao Pervan,Portero,3
95,J. Brooks,Defensa,3
96,J. Bruma,Defensa,3
97,J. Roussillon,Defensa,3
98,Kevin Mbabu,Defensa,3
99,M. Lacroix,Defensa,3
100,M. Pongračić,Defensa,3
101,Paulo Otávio,Defensa,3
102,Ridle Baku,Defensa,3
103,T. Siersleben,Defensa,3
104,J. Guilavogui,Centrocampista,3
105,M. Arnold,Centrocampista,3
106,M. Philipp,Centrocampista,3
107,X. Schlager,Centrocampista,3
108,Y. Gerhardt,Centrocampista,3
109,A. Mehmedi,Delantero,3
110,B. Bialek,Delantero,3
111,Daniel Ginczek,Delantero,3
112,João Victor,Delantero,3
113,Josip Brekalo,Delantero,3
114,R. Steffen,Delantero,3
115,W. Weghorst,Delantero,3
116,E. Bördner,Portero,4
117,Kevin Trapp,Portero,4
118,M. Schubert,Portero,4
119,A. Touré,Defensa,4
120,Erik Durm,Defensa,4
121,Evan Ndicka,Defensa,4
122,F. Otto,Defensa,4
123,Felix Irorere,Defensa,4
124,Filip Kostić,Defensa,4
125,Jetro Willems,Defensa,4
126,M. Hinteregger,Defensa,4
127,Makoto Hasebe,Defensa,4
128,T. Chandler,Defensa,4
129,Tuta,Defensa,4
130,Y. Brugger,Defensa,4
131,A. Hrustić,Centrocampista,4
132,Aymen Barkok,Centrocampista,4
133,D. Kamada,Centrocampista,4
134,Djibril Sow,Centrocampista,4
135,J. Makanda,Centrocampista,4
136,L. Fahrnberger,Centrocampista,4
137,S. Ilsanker,Centrocampista,4
138,S. Rode,Centrocampista,4
139,A. Younes,Delantero,4
140,André Silva,Delantero,4
141,Luka Jović,Delantero,4
142,Ragnar Ache,Delantero,4
143,Steven Zuber,Delantero,4
144,L. Hradecky,Portero,5
145,Lennart Grill,Portero,5
146,Marcel Johnen,Portero,5
147,Niklas Lomb,Portero,5
148,A. Dragović,Defensa,5
149,D. Sinkgraven,Defensa,5
150,E. Tapsoba,Defensa,5
151,J. Frimpong,Defensa,5
152,Jonathan Tah,Defensa,5
153,L. Bender,Defensa,5
154,Mitchell Weiser,Defensa,5
155,S. Arias,Defensa,5
156,S. Bender,Defensa,5
157,T. Fosu-Mensah,Defensa,5
158,Tin Jedvaj,Defensa,5
159,Wendell,Defensa,5
160,C. Aránguiz,Centrocampista,5
161,Cem Türkmen,Centrocampista,5
162,E. Palacios,Centrocampista,5
163,Florian Wirtz,Centrocampista,5
164,J. Baumgartlinger,Centrocampista,5
165,K. Demirbay,Centrocampista,5
166,N. Amiri,Centrocampista,5
167,Demarai Gray,Delantero,5
168,E. Gedikli,Delantero,5
169,K. Bellarabi,Delantero,5
170,Leon Bailey,Delantero,5
171,Lucas Alario,Delantero,5
172,M. Diaby,Delantero,5
173,Patrik Schick,Delantero,5
174,Paulinho,Delantero,5
175,Samed Onur,Delantero,5
176,A. Luthe,Portero,6
177,J. Busk,Portero,6
178,Loris Karius,Portero,6
179,Nikolai Kemlein,Portero,6
180,C. Lenz,Defensa,6
181,C. Trimmel,Defensa,6
182,F. Hübner,Defensa,6
183,Julian Ryerson,Defensa,6
184,M. Friedrich,Defensa,6
185,Mathis Bruns,Defensa,6
186,N. Giesselmann,Defensa,6
187,N. Schlotterbeck,Defensa,6
188,R. Knoche,Defensa,6
189,Tymoteusz Puchacz,Defensa,6
190,C. Gentner,Centrocampista,6
191,F. Schneider,Centrocampista,6
192,Grischa Prömel,Centrocampista,6
193,Keita Endo,Centrocampista,6
194,Leon Dajaku,Centrocampista,6
195,Robert Andrich,Centrocampista,6
196,S. Griesbeck,Centrocampista,6
197,A. Gogia,Delantero,6
198,A. Ujah,Delantero,6
199,C. Teuchert,Delantero,6
200,J. Pohjanpalo,Delantero,6
201,M. Ingvartsen,Delantero,6
202,Marius Bülter,Delantero,6
203,Max Kruse,Delantero,6
204,Petar Musa,Delantero,6
205,S. Becker,Delantero,6
206,T. Awoniyi,Delantero,6
207,J. Olschowsky,Portero,7
208,M. Grun,Portero,7
209,Tobias Sippel,Portero,7
210,Yann Sommer,Portero,7
211,Joe Scally,Defensa,7
212,Jordan Beyer,Defensa,7
213,Kaan Kurt,Defensa,7
214,M. Doucoure,Defensa,7
215,Matthias Ginter,Defensa,7
216,Michael Lang,Defensa,7
217,Nico Elvedi,Defensa,7
218,O. Wendt,Defensa,7
219,R. Bensebaini,Defensa,7
220,Stefan Lainer,Defensa,7
221,T. Jantschke,Defensa,7
222,V. Lazaro,Defensa,7
223,C. Kramer,Centrocampista,7
224,D. Zakaria,Centrocampista,7
225,F. Quizera,Centrocampista,7
226,Florian Neuhaus,Centrocampista,7
227,J. Hofmann,Centrocampista,7
228,Lars Stindl,Centrocampista,7
229,Rocco Reitz,Centrocampista,7
230,T. Musel,Centrocampista,7
231,A. Pléa,Delantero,7
232,B. Embolo,Delantero,7
233,Hannes Wolf,Delantero,7
234,I. Traoré,Delantero,7
235,J. Villalba,Delantero,7
236,Marcus Thuram,Delantero,7
237,P. Herrmann,Delantero,7
238,Fabian Bredlow,Portero,8
239,Gregor Kobel,Portero,8
240,Jens Grahl,Portero,8
241,A. Aidonis,Defensa,8
242,Borna Sosa,Defensa,8
243,Clinton Mola,Defensa,8
244,K. Mavropanos,Defensa,8
245,M. Kempf,Defensa,8
246,Marcin Kaminski,Defensa,8
247,Pascal Stenzel,Defensa,8
248,R. Massimo,Defensa,8
249,W. Anton,Defensa,8
250,A. Karazor,Centrocampista,8
251,D. Didavi,Centrocampista,8
252,E. Thommy,Centrocampista,8
253,G. Castro,Centrocampista,8
254,L. Mack,Centrocampista,8
255,Lilian Egloff,Centrocampista,8
256,N. Ahamada,Centrocampista,8
257,Ö. Beyaz,Centrocampista,8
258,O. Mangala,Centrocampista,8
259,P. Klement,Centrocampista,8
260,Philipp Förster,Centrocampista,8
261,Wataru Endo,Centrocampista,8
262,D. Churlinov,Delantero,8
263,H. Al-Ghaddioui,Delantero,8
264,M. Klimowicz,Delantero,8
265,M. Sankoh,Delantero,8
266,Momo Cissé,Delantero,8
267,Nicolás González,Delantero,8
268,S. Kalajdžić,Delantero,8
269,Silas,Delantero,8
270,T. Coulibaly,Delantero,8
271,B. Uphoff,Portero,9
272,Florian Müller,Portero,9
273,Mark Flekken,Portero,9
274,Niclas Thiede,Portero,9
275,C. Günter,Defensa,9
276,D. Heintz,Defensa,9
277,J. Schmid,Defensa,9
278,K. Schlotterbeck,Defensa,9
279,K. Sildillia,Defensa,9
280,Lukas Kübler,Defensa,9
281,Manuel Gulde,Defensa,9
282,P. Lienhart,Defensa,9
283,B. Santamaria,Centrocampista,9
284,C. Boukhalfa,Centrocampista,9
285,Guus Til,Centrocampista,9
286,J. Haberer,Centrocampista,9
287,L. Tempelmann,Centrocampista,9
288,Nicolas Höfler,Centrocampista,9
289,Woo-Yeong Jeong,Centrocampista,9
290,Yannik Keitel,Centrocampista,9
291,Chang-Hoon Kwon,Delantero,9
292,E. Demirović,Delantero,9
293,Kevin Schade,Delantero,9
294,Lucas Höler,Delantero,9
295,N. Burkart,Delantero,9
296,N. Petersen,Delantero,9
297,Roland Sallai,Delantero,9
298,Vincenzo Grifo,Delantero,9
299,Luca Philipp,Portero,10
300,Nahuel Noll,Portero,10
301,O. Baumann,Portero,10
302,P. Pentke,Portero,10
303,B. Hübner,Defensa,10
304,Chris Richards,Defensa,10
305,E. Bičakčić,Defensa,10
306,Gabriel Haider,Defensa,10
307,H. Nordtveit,Defensa,10
308,J. Brenet,Defensa,10
309,K. Akpoguma,Defensa,10
310,K. Stafylidis,Defensa,10
311,Kasim Adams,Defensa,10
312,Kevin Vogt,Defensa,10
313,M. Geschwill,Defensa,10
314,Marco John,Defensa,10
315,P. Kaderabek,Defensa,10
316,R. Sessegnon,Defensa,10
317,Robert Skov,Defensa,10
318,Stefan Posch,Defensa,10
319,A. Amade,Centrocampista,10
320,C. Baumgartner,Centrocampista,10
321,D. Samassékou,Centrocampista,10
322,Dennis Geiger,Centrocampista,10
323,F. Grillitsch,Centrocampista,10
324,M. Gačinović,Centrocampista,10
325,Melayro Bogarde,Centrocampista,10
326,S. Rudy,Centrocampista,10
327,A. Kramarić,Delantero,10
328,G. Rutter,Delantero,10
329,I. Belfodil,Delantero,10
330,Ihlas Bebou,Delantero,10
331,M. Beier,Delantero,10
332,M. Dabbur,Delantero,10
333,S. Adamyan,Delantero,10
334,F. Dahmen,Portero,11
335,M. Liesegang,Portero,11
336,O. Hanin,Portero,11
337,Robin Zentner,Portero,11
338,A. Hack,Defensa,11
339,D. Brosinski,Defensa,11
