id_partido,fecha,temporada,liga,jornada,id_equipo_local,id_equipo_visitante,finalizado
0,2020-09-12,2021,premier,1,13,14,1
1,2020-09-12,2021,premier,1,17,7,1
2,2020-09-12,2021,premier,1,2,8,1
5,2020-09-12,2021,premier,1,5,11,1
3,2020-09-13,2021,premier,1,6,9,1
4,2020-09-13,2021,premier,1,18,4,1
6,2020-09-14,2021,premier,1,15,3,1
7,2020-09-14,2021,premier,1,19,12,1
16,2020-09-19,2021,premier,2,1,13,1
10,2020-09-19,2021,premier,2,7,5,1
14,2020-09-19,2021,premier,2,8,17,1
13,2020-09-19,2021,premier,2,9,18,1
18,2020-09-20,2021,premier,2,14,6,1
15,2020-09-20,2021,premier,2,4,16,1
17,2020-09-20,2021,premier,2,11,15,1
12,2020-09-20,2021,premier,2,3,2,1
11,2020-09-21,2021,premier,2,10,19,1
19,2020-09-21,2021,premier,2,12,0,1
28,2020-09-26,2021,premier,3,18,3,1
20,2020-09-26,2021,premier,3,15,1,1
21,2020-09-26,2021,premier,3,16,14,1
22,2020-09-26,2021,premier,3,13,9,1
29,2020-09-27,2021,premier,3,5,12,1
27,2020-09-27,2021,premier,3,6,11,1
26,2020-09-27,2021,premier,3,19,8,1
25,2020-09-27,2021,premier,3,0,4,1
24,2020-09-28,2021,premier,3,2,7,1
23,2020-09-28,2021,premier,3,17,10,1
33,2020-10-03,2021,premier,4,9,15,1
37,2020-10-03,2021,premier,4,11,16,1
32,2020-10-03,2021,premier,4,3,13,1
34,2020-10-03,2021,premier,4,8,0,1
38,2020-10-04,2021,premier,4,14,18,1
36,2020-10-04,2021,premier,4,1,6,1
35,2020-10-04,2021,premier,4,4,5,1
39,2020-10-04,2021,premier,4,12,17,1
30,2020-10-04,2021,premier,4,7,19,1
31,2020-10-04,2021,premier,4,10,2,1
40,2020-10-17,2021,premier,5,3,14,1
46,2020-10-17,2021,premier,5,11,1,1
42,2020-10-17,2021,premier,5,9,2,1
45,2020-10-17,2021,premier,5,0,7,1
48,2020-10-18,2021,premier,5,6,5,1
47,2020-10-18,2021,premier,5,19,17,1
44,2020-10-18,2021,premier,5,4,10,1
41,2020-10-18,2021,premier,5,13,15,1
43,2020-10-19,2021,premier,5,8,12,1
49,2020-10-19,2021,premier,5,18,16,1
51,2020-10-23,2021,premier,6,10,8,1
58,2020-10-24,2021,premier,6,5,0,1
56,2020-10-24,2021,premier,6,1,3,1
55,2020-10-24,2021,premier,6,2,19,1
54,2020-10-24,2021,premier,6,17,13,1
59,2020-10-25,2021,premier,6,12,11,1
57,2020-10-25,2021,premier,6,14,9,1
50,2020-10-25,2021,premier,6,7,4,1
52,2020-10-26,2021,premier,6,15,18,1
53,2020-10-26,2021,premier,6,16,6,1
69,2020-10-30,2021,premier,7,12,13,1
64,2020-10-31,2021,premier,7,2,5,1
61,2020-10-31,2021,premier,7,16,3,1
67,2020-10-31,2021,premier,7,19,0,1
65,2020-11-01,2021,premier,7,1,7,1
66,2020-11-01,2021,premier,7,11,9,1
68,2020-11-01,2021,premier,7,6,15,1
60,2020-11-01,2021,premier,7,10,14,1
62,2020-11-02,2021,premier,7,17,18,1
63,2020-11-02,2021,premier,7,8,4,1
77,2020-11-06,2021,premier,8,14,11,1
71,2020-11-06,2021,premier,8,15,16,1
74,2020-11-07,2021,premier,8,9,1,1
73,2020-11-07,2021,premier,8,13,8,1
79,2020-11-07,2021,premier,8,5,17,1
72,2020-11-07,2021,premier,8,3,19,1
78,2020-11-08,2021,premier,8,18,6,1
75,2020-11-08,2021,premier,8,4,12,1
76,2020-11-08,2021,premier,8,0,2,1
70,2020-11-08,2021,premier,8,7,10,1
88,2020-11-21,2021,premier,9,6,0,1
85,2020-11-21,2021,premier,9,1,18,1
86,2020-11-21,2021,premier,9,11,3,1
80,2020-11-21,2021,premier,9,10,15,1
82,2020-11-22,2021,premier,9,17,9,1
83,2020-11-22,2021,premier,9,8,7,1
84,2020-11-22,2021,premier,9,2,4,1
87,2020-11-22,2021,premier,9,19,5,1
81,2020-11-23,2021,premier,9,16,13,1
89,2020-11-23,2021,premier,9,12,14,1
93,2020-11-27,2021,premier,10,13,11,1
98,2020-11-28,2021,premier,10,18,19,1
91,2020-11-28,2021,premier,10,15,2,1
94,2020-11-28,2021,premier,10,9,8,1
96,2020-11-28,2021,premier,10,0,16,1
97,2020-11-29,2021,premier,10,14,1,1
90,2020-11-29,2021,premier,10,7,12,1
92,2020-11-29,2021,premier,10,3,6,1
99,2020-11-30,2021,premier,10,5,10,1
95,2020-11-30,2021,premier,10,4,17,1
109,2020-12-05,2021,premier,11,5,1,1
102,2020-12-05,2021,premier,11,16,9,1
103,2020-12-05,2021,premier,11,3,8,1
105,2020-12-05,2021,premier,11,0,17,1
107,2020-12-06,2021,premier,11,6,7,1
104,2020-12-06,2021,premier,11,2,12,1
106,2020-12-06,2021,premier,11,19,4,1
108,2020-12-06,2021,premier,11,18,13,1
101,2020-12-07,2021,premier,11,15,14,1
114,2020-12-11,2021,premier,12,8,5,1
112,2020-12-12,2021,premier,12,9,3,1
119,2020-12-12,2021,premier,12,12,10,1
116,2020-12-12,2021,premier,12,1,0,1
117,2020-12-12,2021,premier,12,11,18,1
110,2020-12-13,2021,premier,12,7,16,1
111,2020-12-13,2021,premier,12,13,6,1
113,2020-12-13,2021,premier,12,17,2,1
115,2020-12-13,2021,premier,12,4,15,1
118,2020-12-13,2021,premier,12,14,19,1
129,2020-12-15,2021,premier,13,0,18,1
127,2020-12-15,2021,premier,13,12,3,1
128,2020-12-16,2021,premier,13,2,6,1
120,2020-12-16,2021,premier,13,7,14,1
122,2020-12-16,2021,premier,13,17,15,1
123,2020-12-16,2021,premier,13,8,11,1
124,2020-12-16,2021,premier,13,4,9,1
126,2020-12-16,2021,premier,13,5,13,1
121,2020-12-17,2021,premier,13,10,16,1
125,2020-12-17,2021,premier,13,19,1,1
134,2020-12-19,2021,premier,14,9,7,1
133,2020-12-19,2021,premier,14,13,2,1
137,2020-12-19,2021,premier,14,14,0,1
136,2020-12-19,2021,premier,14,11,17,1
130,2020-12-20,2021,premier,14,15,19,1
138,2020-12-20,2021,premier,14,6,4,1
135,2020-12-20,2021,premier,14,1,8,1
139,2020-12-20,2021,premier,14,18,10,1
131,2020-12-21,2021,premier,14,16,12,1
132,2020-12-21,2021,premier,14,3,5,1
146,2020-12-26,2021,premier,15,0,11,1
144,2020-12-26,2021,premier,15,4,1,1
147,2020-12-26,2021,premier,15,19,9,1
142,2020-12-26,2021,premier,15,17,14,1
141,2020-12-26,2021,premier,15,10,13,1
140,2020-12-26,2021,premier,15,7,3,1
143,2020-12-27,2021,premier,15,8,16,1
145,2020-12-27,2021,premier,15,2,18,1
149,2020-12-27,2021,premier,15,12,6,1
148,2020-12-27,2021,premier,15,5,15,1
153,2020-12-28,2021,premier,16,13,4,1
152,2020-12-28,2021,premier,16,3,10,1
150,2020-12-29,2021,premier,16,15,7,1
151,2020-12-29,2021,premier,16,16,19,1
155,2020-12-29,2021,premier,16,1,12,1
157,2020-12-29,2021,premier,16,14,5,1
159,2020-12-29,2021,premier,16,18,8,1
156,2020-12-30,2021,premier,16,11,2,1
165,2021-01-01,2021,premier,17,1,10,1
164,2021-01-01,2021,premier,17,9,5,1
168,2021-01-02,2021,premier,17,6,8,1
160,2021-01-02,2021,premier,17,15,12,1
169,2021-01-02,2021,premier,17,18,7,1
163,2021-01-02,2021,premier,17,13,19,1
162,2021-01-03,2021,premier,17,3,0,1
166,2021-01-03,2021,premier,17,11,4,1
167,2021-01-04,2021,premier,17,14,2,1
8,2021-01-12,2021,premier,1,16,1,1
177,2021-01-12,2021,premier,18,12,9,1
175,2021-01-12,2021,premier,18,19,11,1
158,2021-01-13,2021,premier,16,6,17,1
179,2021-01-13,2021,premier,18,0,15,1
170,2021-01-14,2021,premier,18,7,13,1
183,2021-01-16,2021,premier,19,8,15,1
184,2021-01-16,2021,premier,19,4,14,1
188,2021-01-16,2021,premier,19,5,16,1
182,2021-01-16,2021,premier,19,17,3,1
189,2021-01-16,2021,premier,19,12,18,1
185,2021-01-17,2021,premier,19,2,1,1
186,2021-01-17,2021,premier,19,0,13,1
187,2021-01-17,2021,premier,19,19,6,1
180,2021-01-18,2021,premier,19,7,11,1
174,2021-01-19,2021,premier,18,4,3,1
176,2021-01-19,2021,premier,18,5,18,1
172,2021-01-20,2021,premier,18,17,1,1
9,2021-01-20,2021,premier,1,0,10,1
178,2021-01-21,2021,premier,18,2,16,1
100,2021-01-23,2021,premier,11,10,11,1
199,2021-01-26,2021,premier,20,13,5,1
197,2021-01-26,2021,premier,20,14,7,1
194,2021-01-26,2021,premier,20,18,0,1
196,2021-01-26,2021,premier,20,11,8,1
190,2021-01-27,2021,premier,20,15,17,1
191,2021-01-27,2021,premier,20,16,10,1
192,2021-01-27,2021,premier,20,9,4,1
193,2021-01-27,2021,premier,20,1,19,1
195,2021-01-27,2021,premier,20,3,12,1
198,2021-01-28,2021,premier,20,6,2,1
203,2021-01-30,2021,premier,21,13,12,1
208,2021-01-30,2021,premier,21,18,17,1
207,2021-01-30,2021,premier,21,14,10,1
206,2021-01-30,2021,premier,21,0,19,1
200,2021-01-30,2021,premier,21,7,1,1
204,2021-01-30,2021,premier,21,9,11,1
209,2021-01-31,2021,premier,21,5,2,1
201,2021-01-31,2021,premier,21,15,6,1
202,2021-01-31,2021,premier,21,3,16,1
205,2021-01-31,2021,premier,21,4,8,1
214,2021-02-02,2021,premier,22,19,18,1
215,2021-02-02,2021,premier,22,12,7,1
217,2021-02-02,2021,premier,22,11,13,1
216,2021-02-02,2021,premier,22,1,14,1
213,2021-02-03,2021,premier,22,8,9,1
212,2021-02-03,2021,premier,22,17,4,1
219,2021-02-03,2021,premier,22,2,15,1
210,2021-02-03,2021,premier,22,10,5,1
211,2021-02-03,2021,premier,22,16,0,1
218,2021-02-04,2021,premier,22,6,3,1
220,2021-02-06,2021,premier,23,10,7,1
226,2021-02-06,2021,premier,23,11,14,1
222,2021-02-06,2021,premier,23,17,5,1
221,2021-02-06,2021,premier,23,16,15,1
225,2021-02-06,2021,premier,23,1,9,1
224,2021-02-07,2021,premier,23,2,0,1
227,2021-02-07,2021,premier,23,19,3,1
228,2021-02-07,2021,premier,23,6,18,1
229,2021-02-07,2021,premier,23,12,4,1
223,2021-02-08,2021,premier,23,8,13,1
236,2021-02-13,2021,premier,24,0,6,1
235,2021-02-13,2021,premier,24,4,2,1
231,2021-02-13,2021,premier,24,15,10,1
233,2021-02-13,2021,premier,24,13,16,1
230,2021-02-14,2021,premier,24,7,8,1
238,2021-02-14,2021,premier,24,18,1,1
237,2021-02-14,2021,premier,24,14,12,1
234,2021-02-14,2021,premier,24,9,17,1
239,2021-02-15,2021,premier,24,5,19,1
232,2021-02-15,2021,premier,24,3,11,1
154,2021-02-17,2021,premier,16,9,0,1
161,2021-02-17,2021,premier,17,16,17,1
249,2021-02-19,2021,premier,25,12,8,1
245,2021-02-20,2021,premier,25,2,9,1
244,2021-02-20,2021,premier,25,17,19,1
243,2021-02-20,2021,premier,25,16,18,1
247,2021-02-20,2021,premier,25,14,3,1
240,2021-02-21,2021,premier,25,7,0,1
241,2021-02-21,2021,premier,25,10,4,1
248,2021-02-21,2021,premier,25,5,6,1
246,2021-02-21,2021,premier,25,1,11,1
242,2021-02-22,2021,premier,25,15,13,1
173,2021-02-23,2021,premier,18,8,14,1
253,2021-02-27,2021,premier,26,8,10,1
255,2021-02-27,2021,premier,26,0,5,1
256,2021-02-27,2021,premier,26,11,12,1
259,2021-02-27,2021,premier,26,18,15,1
258,2021-02-28,2021,premier,26,6,16,1
250,2021-02-28,2021,premier,26,3,1,1
251,2021-02-28,2021,premier,26,13,17,1
254,2021-02-28,2021,premier,26,4,7,1
257,2021-02-28,2021,premier,26,19,2,1
252,2021-03-01,2021,premier,26,9,14,1
285,2021-03-02,2021,premier,29,0,12,1
