id_jugador,nombre,posicion,id_equipo
0,Ederson,Portero,0
1,James Trafford,Portero,0
2,Scott Carson,Portero,0
3,Zack Steffen,Portero,0
4,A. Laporte,Defensa,0
5,Benjamin Mendy,Defensa,0
6,Eric García,Defensa,0
7,João Cancelo,Defensa,0
8,John Stones,Defensa,0
9,Kyle Walker,Defensa,0
10,Luke Mbete,Defensa,0
11,Nathan Aké,Defensa,0
12,O. Zinchenko,Defensa,0
13,P. Sandler,Defensa,0
14,Rúben Dias,Defensa,0
15,Adrián Bernabé,Centrocampista,0
16,Bernardo Silva,Centrocampista,0
17,C. Gomes,Centrocampista,0
18,Cole Palmer,Centrocampista,0
19,Felix Nmecha,Centrocampista,0
20,Fernandinho,Centrocampista,0
21,İ. Gündoğan,Centrocampista,0
22,K. De Bruyne,Centrocampista,0
23,Rodri,Centrocampista,0
24,Tommy Doyle,Centrocampista,0
25,Ferran Torres,Delantero,0
26,Gabriel Jesus,Delantero,0
27,Liam Delap,Delantero,0
28,Phil Foden,Delantero,0
29,R. Mahrez,Delantero,0
30,R. Sterling,Delantero,0
31,S. Agüero,Delantero,0
32,D. De Gea,Portero,1
33,Dean Henderson,Portero,1
34,L. Grant,Portero,1
35,Nathan Bishop,Portero,1
36,S. Romero,Portero,1
37,A. Wan-Bissaka,Defensa,1
38,Alex Telles,Defensa,1
39,Axel Tuanzebe,Defensa,1
40,Brandon Williams,Defensa,1
41,Eric Bailly,Defensa,1
42,Harry Maguire,Defensa,1
43,Luke Shaw,Defensa,1
44,Phil Jones,Defensa,1
45,Victor Lindelöf,Defensa,1
46,William Fish,Defensa,1
47,Bruno Fernandes,Centrocampista,1
48,D. Van De Beek,Centrocampista,1
49,Fred,Centrocampista,1
50,Hannibal,Centrocampista,1
51,J. Mata,Centrocampista,1
52,N. Matić,Centrocampista,1
53,Paul Pogba,Centrocampista,1
54,S. Mctominay,Centrocampista,1
55,Shola Shoretire,Centrocampista,1
56,A. Elanga,Delantero,1
57,A. Martial,Delantero,1
58,Amad Diallo,Delantero,1
59,Daniel James,Delantero,1
60,E. Cavani,Delantero,1
61,M. Greenwood,Delantero,1
62,M. Rashford,Delantero,1
63,Adrián,Portero,2
64,Alisson,Portero,2
65,C. Kelleher,Portero,2
66,J. Ojrzynski,Portero,2
67,Liam Hughes,Portero,2
68,A. Robertson,Defensa,2
69,Alexander-Arnold,Defensa,2
70,Ben Davies,Defensa,2
71,Billy Koumetio,Defensa,2
72,Joe Gomez,Defensa,2
73,Joël Matip,Defensa,2
74,K. Tsimikas,Defensa,2
75,Nat Phillips,Defensa,2
76,Neco Williams,Defensa,2
77,Ozan Kabak,Defensa,2
78,Rhys Williams,Defensa,2
79,V. Van Dijk,Defensa,2
80,A. Oxlade-Chamberlain,Centrocampista,2
81,Benjamin Woodburn,Centrocampista,2
82,Curtis Jones,Centrocampista,2
83,Fabinho,Centrocampista,2
84,G. Wijnaldum,Centrocampista,2
85,J. Henderson,Centrocampista,2
86,Jake Cain,Centrocampista,2
87,James Milner,Centrocampista,2
88,L. Clarkson,Centrocampista,2
89,Naby Keïta,Centrocampista,2
90,Thiago,Centrocampista,2
91,Xherdan Shaqiri,Centrocampista,2
92,Diogo Jota,Delantero,2
93,Divock Origi,Delantero,2
94,M. Salah,Delantero,2
95,Roberto Firmino,Delantero,2
96,Sadio Mané,Delantero,2
97,E. Mendy,Portero,3
98,K. Ziger,Portero,3
99,Kepa,Portero,3
100,W. Caballero,Portero,3
101,A. Christensen,Defensa,3
102,A. Rüdiger,Defensa,3
103,Ben Chilwell,Defensa,3
104,C. Azpilicueta,Defensa,3
105,Emerson,Defensa,3
106,Kurt Zouma,Defensa,3
107,Marcos Alonso,Defensa,3
108,Reece James,Defensa,3
109,T. Livramento,Defensa,3
110,Thiago Silva,Defensa,3
111,Billy Gilmour,Centrocampista,3
112,Jorginho,Centrocampista,3
113,Kai Havertz,Centrocampista,3
114,Mason Mount,Centrocampista,3
115,Mateo Kovačić,Centrocampista,3
116,N. Kanté,Centrocampista,3
117,Tino Anjorin,Centrocampista,3
118,C. Musonda,Delantero,3
119,C. Pulišić,Delantero,3
120,Hakim Ziyech,Delantero,3
121,Hudson-Odoi,Delantero,3
122,O. Giroud,Delantero,3
123,Tammy Abraham,Delantero,3
124,Timo Werner,Delantero,3
125,Daniel Ward,Portero,4
126,E. Jakupovic,Portero,4
127,K. Schmeichel,Portero,4
128,C. Fuchs,Defensa,4
129,C. Söyüncü,Defensa,4
130,D. Amartey,Defensa,4
131,James Justin,Defensa,4
132,Jonny Evans,Defensa,4
133,Luke Thomas,Defensa,4
134,M. Albrighton,Defensa,4
135,Ricardo Pereira,Defensa,4
136,Shane Flynn,Defensa,4
137,T. Castagne,Defensa,4
138,V. Daley-Campbell,Defensa,4
139,W. Fofana,Defensa,4
140,W. Morgan,Defensa,4
141,Dennis Praet,Centrocampista,4
142,H. Choudhury,Centrocampista,4
143,J. Maddison,Centrocampista,4
144,Khanya Leshabela,Centrocampista,4
145,N. Mendy,Centrocampista,4
146,Sidnei Tavares,Centrocampista,4
147,T. Suengchitthawon,Centrocampista,4
148,W. Ndidi,Centrocampista,4
149,Y. Tielemans,Centrocampista,4
150,Ayoze,Delantero,4
151,Cengiz Ünder,Delantero,4
152,Harvey Barnes,Delantero,4
153,Jamie Vardy,Delantero,4
154,K. Iheanacho,Delantero,4
155,T. Maswanhise,Delantero,4
156,D. Martin,Portero,5
157,D. Randolph,Portero,5
158,L. Fabianski,Portero,5
159,Nathan Trott,Portero,5
160,A. Cresswell,Defensa,5
161,A. Masuaku,Defensa,5
162,A. Ogbonna,Defensa,5
163,Ben Johnson,Defensa,5
164,Craig Dawson,Defensa,5
165,F. Alves,Defensa,5
166,F. Balbuena,Defensa,5
167,Issa Diop,Defensa,5
168,J. Baptiste,Defensa,5
169,R. Fredericks,Defensa,5
170,V. Coufal,Defensa,5
171,Conor Coventry,Centrocampista,5
172,Declan Rice,Centrocampista,5
173,J. Lingard,Centrocampista,5
174,M. Lanzini,Centrocampista,5
175,M. Noble,Centrocampista,5
176,Pablo Fornals,Centrocampista,5
177,Tomáš Souček,Centrocampista,5
178,A. Yarmolenko,Delantero,5
179,Ademipo Odubeko,Delantero,5
180,Jarrod Bowen,Delantero,5
181,M. Antonio,Delantero,5
182,S. Benrahma,Delantero,5
183,Alfie Whiteman,Portero,6
184,Hugo Lloris,Portero,6
185,Joe Hart,Portero,6
186,Ben Davies,Defensa,6
187,D. Sánchez,Defensa,6
188,Danny Rose,Defensa,6
189,Eric Dier,Defensa,6
190,J. Tanganga,Defensa,6
191,Joe Rodon,Defensa,6
192,Matt Doherty,Defensa,6
193,Serge Aurier,Defensa,6
194,Sergio Reguilón,Defensa,6
195,T. Alderweireld,Defensa,6
196,Alfie Devine,Centrocampista,6
197,Dele Alli,Centrocampista,6
198,G. Lo Celso,Centrocampista,6
199,Harry Winks,Centrocampista,6
200,M. Sissoko,Centrocampista,6
201,Nile John,Centrocampista,6
202,P. Højbjerg,Centrocampista,6
203,T. Ndombele,Centrocampista,6
204,Dane Scarlett,Delantero,6
205,Erik Lamela,Delantero,6
206,G. Bale,Delantero,6
207,Harry Kane,Delantero,6
208,Heung-Min Son,Delantero,6
209,Lucas Moura,Delantero,6
210,S. Bergwijn,Delantero,6
211,Vinícius,Delantero,6
212,B. Leno,Portero,7
213,D. Iliev,Portero,7
214,M. Ryan,Portero,7
215,R. Runarsson,Portero,7
216,C. Chambers,Defensa,7
217,Cédric Soares,Defensa,7
218,David Luiz,Defensa,7
219,Gabriel Magalhães,Defensa,7
220,Héctor Bellerín,Defensa,7
221,K. Tierney,Defensa,7
222,Pablo Marí,Defensa,7
223,Rob Holding,Defensa,7
224,Dani Ceballos,Centrocampista,7
225,Granit Xhaka,Centrocampista,7
226,M. Azeez,Centrocampista,7
227,M. Elneny,Centrocampista,7
228,M. Ødegaard,Centrocampista,7
229,Smith Rowe,Centrocampista,7
230,Thomas,Centrocampista,7
231,A. Lacazette,Delantero,7
232,Bukayo Saka,Delantero,7
233,Edward Nketiah,Delantero,7
234,Martinelli,Delantero,7
235,Nicolas Pépé,Delantero,7
236,P. Aubameyang,Delantero,7
237,Reiss Nelson,Delantero,7
238,Willian,Delantero,7
239,Elia Caprile,Portero,8
240,Illan Meslier,Portero,8
241,Kiko Casilla,Portero,8
242,C. Cresswell,Defensa,8
243,Cody Drameh,Defensa,8
244,Diego Llorente,Defensa,8
245,E. Alioski,Defensa,8
246,G. Berardi,Defensa,8
247,J. Shackelton,Defensa,8
248,L. Davis,Defensa,8
249,Liam Cooper,Defensa,8
250,Luke Ayling,Defensa,8
251,Niall Huggins,Defensa,8
252,O. Casey,Defensa,8
253,P. Struijk,Defensa,8
254,Robin Koch,Defensa,8
255,S. Dallas,Defensa,8
256,Adam Forshaw,Centrocampista,8
257,Jack Jenkins,Centrocampista,8
258,Kalvin Phillips,Centrocampista,8
259,Mateusz Klich,Centrocampista,8
260,O. Bouy,Centrocampista,8
261,P. Hernández,Centrocampista,8
262,Sam Greenwood,Centrocampista,8
263,C. Summerville,Delantero,8
264,Hélder Costa,Delantero,8
265,Ian Poveda,Delantero,8
266,Jack Harrison,Delantero,8
267,Joe Gelhardt,Delantero,8
268,Patrick Bamford,Delantero,8
269,Raphinha,Delantero,8
270,Rodrigo Moreno,Delantero,8
271,Tyler Roberts,Delantero,8
272,H. Tyrer,Portero,9
273,João Virgínia,Portero,9
274,Jordan Pickford,Portero,9
275,Robin Olsen,Portero,9
276,Ben Godfrey,Defensa,9
277,Kyle John,Defensa,9
278,Lucas Digne,Defensa,9
279,Mason Holgate,Defensa,9
280,Michael Keane,Defensa,9
281,N. Nkounkou,Defensa,9
282,Reece Welch,Defensa,9
283,Ryan Astley,Defensa,9
284,S. Coleman,Defensa,9
285,Yerry Mina,Defensa,9
286,A. Doucouré,Centrocampista,9
287,Alex Iwobi,Centrocampista,9
288,Allan,Centrocampista,9
289,André Gomes,Centrocampista,9
290,Bernard,Centrocampista,9
291,F. Delph,Centrocampista,9
292,G. Sigurdsson,Centrocampista,9
293,Isaac Price,Centrocampista,9
294,J. Gbamin,Centrocampista,9
295,James,Centrocampista,9
296,Tom Davies,Centrocampista,9
297,Tyler Onyango,Centrocampista,9
298,D. Calvert-Lewin,Delantero,9
299,Joshua King,Delantero,9
300,N. Broadhead,Delantero,9
301,Richarlison,Delantero,9
302,Emiliano Martínez,Portero,10
303,Jed Steer,Portero,10
304,Tom Heaton,Portero,10
305,A. El Mohamady,Defensa,10
306,B. Engels,Defensa,10
307,E. Konsa,Defensa,10
308,K. Hause,Defensa,10
309,Kaine Kesler,Defensa,10
310,Matt Targett,Defensa,10
311,Matty Cash,Defensa,10
312,N. Taylor,Defensa,10
313,T. Mings,Defensa,10
314,C. Chukwuemeka,Centrocampista,10
315,Douglas Luiz,Centrocampista,10
316,J. Mcginn,Centrocampista,10
317,Jacob Ramsey,Centrocampista,10
318,M. Nakamba,Centrocampista,10
319,Morgan Sanson,Centrocampista,10
320,Ross Barkley,Centrocampista,10
321,A. El-Ghazi,Delantero,10
322,B. Traoré,Delantero,10
323,Jack Grealish,Delantero,10
324,Jaden Philogene,Delantero,10
325,K. Davis,Delantero,10
326,Ollie Watkins,Delantero,10
327,Trezeguet,Delantero,10
328,Wesley Moraes,Delantero,10
329,D. Langley,Portero,11
330,K. Darlow,Portero,11
331,M. Dúbravka,Portero,11
332,Mark Gillespie,Portero,11
333,Ciaran Clark,Defensa,11
334,Emil Krafth,Defensa,11
335,F. Fernández,Defensa,11
336,Fabian Schär,Defensa,11
337,J. Lascelles,Defensa,11
338,J. Manquillo,Defensa,11
339,Jamal Lewis,Defensa,11
340,Matt Ritchie,Defensa,11
341,Paul Dummett,Defensa,11
342,E. Anderson,Centrocampista,11
343,H. Saivet,Centrocampista,11
344,Isaac Hayden,Centrocampista,11
345,Jeff Hendrick,Centrocampista,11
346,Joe Willock,Centrocampista,11
347,Joelinton,Centrocampista,11
348,Jonjo Shelvey,Centrocampista,11
349,Matthew Longstaff,Centrocampista,11
350,S. Longstaff,Centrocampista,11
351,A. Carroll,Delantero,11
352,A. Saint-Maximin,Delantero,11
353,C. Atsu,Delantero,11
354,Callum Wilson,Delantero,11
355,D. Gayle,Delantero,11
356,Jacob Murphy,Delantero,11
357,M. Almirón,Delantero,11
358,Ryan Fraser,Delantero,11
359,Andreas Söndergaard,Portero,12
360,John Ruddy,Portero,12
361,Rui Patrício,Portero,12
362,C. Marques,Defensa,12
363,Conor Coady,Defensa,12
364,Hugo Bueno,Defensa,12
365,Jonny,Defensa,12
366,K. Hoever,Defensa,12
367,Lewis Richards,Defensa,12
368,Marçal,Defensa,12
369,Max Kilman,Defensa,12
370,N. Lonwijk,Defensa,12
371,Nélson Semedo,Defensa,12
372,R. Aït-Nouri,Defensa,12
373,R. Saïss,Defensa,12
374,Willy Boly,Defensa,12
375,João Moutinho,Centrocampista,12
376,L. Dendoncker,Centrocampista,12
377,Luke Cundle,Centrocampista,12
378,M. Gibbs-White,Centrocampista,12
379,Owen Otasowie,Centrocampista,12
380,Rúben Neves,Centrocampista,12
