id_jugador,nombre,posicion,id_equipo
507,J. Schenk,Portero,18
508,M. Neuer,Portero,18
509,Sven Ulreich,Portero,18
510,Yann Sommer,Portero,18
511,A. Davies,Defensa,18
512,B. Pavard,Defensa,18
513,Bouna Sarr,Defensa,18
514,D. Upamecano,Defensa,18
515,Daley Blind,Defensa,18
516,João Cancelo,Defensa,18
517,Josip Stanišić,Defensa,18
518,L. Morrison,Defensa,18
519,Lucas Hernández,Defensa,18
520,Matthijs De Ligt,Defensa,18
521,N. Mazraoui,Defensa,18
522,A. Pavlović,Centrocampista,18
523,J. Kimmich,Centrocampista,18
524,Jamal Musiala,Centrocampista,18
525,L. Goretzka,Centrocampista,18
526,R. Gravenberch,Centrocampista,18
527,Thomas Müller,Centrocampista,18
528,A. Ibrahimovic,Delantero,18
529,K. Coman,Delantero,18
530,Leroy Sané,Delantero,18
531,M. Choupo-Moting,Delantero,18
532,Mathys Tel,Delantero,18
533,Paul Wanner,Delantero,18
534,S. Gnabry,Delantero,18
535,Sadio Mané,Delantero,18
536,A. Meyer,Portero,19
537,Gregor Kobel,Portero,19
538,L. Unbehaun,Portero,19
539,Marcel Lotka,Portero,19
540,A. Papadopoulos,Defensa,19
541,F. Passlack,Defensa,19
542,Julian Ryerson,Defensa,19
543,M. Hummels,Defensa,19
544,Marius Wolf,Defensa,19
545,Mateu Morey,Defensa,19
546,N. Schlotterbeck,Defensa,19
547,N. Schulz,Defensa,19
548,Niklas Süle,Defensa,19
549,R. Guerreiro,Defensa,19
550,S. Coulibaly,Defensa,19
551,Thomas Meunier,Defensa,19
552,Tom Rothe,Defensa,19
553,A. Kamara,Centrocampista,19
554,Emre Can,Centrocampista,19
555,G. Gürpüz,Centrocampista,19
556,Gio Reyna,Centrocampista,19
557,J. Bellingham,Centrocampista,19
558,Julian Brandt,Centrocampista,19
559,M. Dahoud,Centrocampista,19
560,Marco Reus,Centrocampista,19
561,Salih Özcan,Centrocampista,19
562,A. Modeste,Delantero,19
563,Donyell Malen,Delantero,19
564,J. Bynoe-Gittens,Delantero,19
565,J. Duranville,Delantero,19
566,K. Adeyemi,Delantero,19
567,S. Haller,Delantero,19
568,Y. Moukoko,Delantero,19
569,J. Blaswich,Portero,20
570,Jonas Nickisch,Portero,20
571,Oskar Preil,Portero,20
572,P. Gulácsi,Portero,20
573,Timo Schlieck,Portero,20
574,Ø. Nyland,Portero,20
575,Abdou Diallo,Defensa,20
576,B. Henrichs,Defensa,20
577,David Raum,Defensa,20
578,Joško Gvardiol,Defensa,20
579,L. Klostermann,Defensa,20
580,M. Halstenberg,Defensa,20
581,M. Simakan,Defensa,20
582,Sanoussy Ba,Defensa,20
583,W. Orban,Defensa,20
584,A. Haidara,Centrocampista,20
585,C. Clark,Centrocampista,20
586,C. Nkunku,Centrocampista,20
587,D. Szoboszlai,Centrocampista,20
588,Dani Olmo,Centrocampista,20
589,Emil Forsberg,Centrocampista,20
590,K. Kampl,Centrocampista,20
591,K. Laimer,Centrocampista,20
592,X. Schlager,Centrocampista,20
593,André Silva,Delantero,20
594,Timo Werner,Delantero,20
595,Yussuf Poulsen,Delantero,20
596,F. Rønnow,Portero,21
597,J. Busk,Portero,21
598,Lennart Grill,Portero,21
599,C. Trimmel,Defensa,21
600,D. Doekhi,Defensa,21
601,Diogo Leite,Defensa,21
602,J. Juranović,Defensa,21
603,J. Roussillon,Defensa,21
604,N. Giesselmann,Defensa,21
605,P. Jaeckel,Defensa,21
