id_dato_jugador_partido,id_jugador,id_partido,titular,amarilla,roja,lesion,cambio,asistencias,goles,sustituido_por
12133,680,306,1,0,0,0,-1,0,0,-1
12134,692,306,1,0,0,0,81,0,0,689
12135,686,306,1,1,0,0,-1,0,0,-1
12136,682,306,1,0,0,0,-1,0,0,-1
12137,534,306,1,1,0,0,74,0,0,704
12138,695,306,1,0,0,0,-1,0,0,-1
12139,702,306,1,0,0,0,46,0,0,697
12140,696,306,1,0,0,0,46,0,0,684
12141,699,306,1,0,0,0,-1,0,0,-1
12142,703,306,1,0,0,0,-1,0,0,-1
12143,708,306,1,0,0,0,46,0,0,705
12144,678,306,0,0,0,0,-1,0,0,-1
12145,691,306,0,0,0,0,-1,0,0,-1
12146,684,306,0,0,0,0,46,0,0,-1
12147,689,306,0,0,0,0,81,0,0,-1
12148,697,306,0,0,0,0,46,0,0,-1
12149,693,306,0,0,0,0,-1,0,0,-1
12150,706,306,0,0,0,0,-1,0,0,-1
12151,705,306,0,0,0,0,46,0,1,-1
12152,704,306,0,0,0,0,74,0,0,-1
12153,508,306,1,0,0,0,-1,0,0,-1
12154,519,306,1,0,0,0,82,0,0,520
12155,514,306,1,0,0,0,-1,0,0,-1
12156,511,306,1,0,0,0,-1,0,0,-1
12157,512,306,1,0,0,0,82,0,1,521
12158,535,306,1,0,0,0,57,0,0,526
12159,523,306,1,0,0,0,-1,0,1,-1
12160,524,306,1,0,0,0,-1,0,2,-1
12161,527,306,1,0,0,0,65,2,0,530
12162,534,306,1,0,0,0,65,1,1,532
12163,535,306,1,0,0,0,-1,0,1,-1
12164,509,306,0,0,0,0,-1,0,0,-1
12165,517,306,0,0,0,0,-1,0,0,-1
12166,536,306,0,0,0,0,-1,0,0,-1
12167,521,306,0,0,0,0,82,0,0,-1
12168,520,306,0,0,0,0,82,0,0,-1
12169,526,306,0,0,0,0,57,0,0,-1
12170,537,306,0,0,0,0,-1,0,0,-1
12171,530,306,0,0,0,0,65,1,0,-1
12172,532,306,0,0,0,0,65,0,0,-1
12173,537,307,1,0,0,0,-1,0,0,-1
12174,546,307,1,1,0,0,-1,0,0,-1
12175,543,307,1,0,0,0,-1,0,0,-1
12176,549,307,1,0,0,0,84,0,0,544
12177,551,307,1,0,0,0,-1,0,0,-1
12178,560,307,1,0,0,0,-1,0,1,-1
12179,557,307,1,0,0,0,-1,0,0,-1
12180,559,307,1,0,0,0,-1,0,0,-1
12181,563,307,1,0,0,0,84,0,0,554
12182,568,307,1,0,0,0,68,1,0,558
12183,566,307,1,0,0,1,23,0,0,538
12184,536,307,0,0,0,0,-1,0,0,-1
12185,541,307,0,0,0,0,-1,0,0,-1
12186,550,307,0,0,0,0,-1,0,0,-1
12187,544,307,0,0,0,0,84,0,0,-1
12188,558,307,0,0,0,0,68,0,0,-1
12189,554,307,0,0,0,0,84,0,0,-1
12190,553,307,0,0,0,0,-1,0,0,-1
12191,556,307,0,0,0,0,-1,0,0,-1
12192,538,307,0,1,0,0,23,0,0,-1
12193,650,307,1,0,1,0,-1,0,0,-1
12194,654,307,1,0,0,0,-1,0,0,-1
12195,656,307,1,1,0,0,-1,0,0,-1
12196,660,307,1,1,0,0,78,0,0,658
12197,655,307,1,0,0,0,-1,0,0,-1
12198,663,307,1,1,0,0,78,0,0,668
12199,670,307,1,0,0,1,13,0,0,539
12200,666,307,1,0,0,0,66,0,0,677
12201,675,307,1,0,0,0,-1,0,0,-1
12202,674,307,1,0,0,0,46,0,0,671
12203,676,307,1,0,0,0,-1,0,0,-1
12204,649,307,0,0,0,0,-1,0,0,-1
12205,659,307,0,0,0,0,-1,0,0,-1
12206,658,307,0,1,0,0,78,0,0,-1
12207,668,307,0,0,0,0,78,0,0,-1
12208,539,307,0,0,0,0,13,0,0,-1
