id_partido,fecha,temporada,liga,jornada,id_equipo_local,id_equipo_visitante,finalizado
380,2022-08-05,2023,premier,1,30,21,1
381,2022-08-06,2023,premier,1,29,24,1
382,2022-08-06,2023,premier,1,34,26,1
383,2022-08-06,2023,premier,1,38,32,1
385,2022-08-06,2023,premier,1,23,35,1
386,2022-08-06,2023,premier,1,27,39,1
387,2022-08-06,2023,premier,1,36,31,1
384,2022-08-07,2023,premier,1,37,28,1
388,2022-08-07,2023,premier,1,22,25,1
389,2022-08-07,2023,premier,1,33,20,1
399,2022-08-13,2023,premier,2,32,29,1
398,2022-08-13,2023,premier,2,39,38,1
393,2022-08-13,2023,premier,2,25,23,1
396,2022-08-13,2023,premier,2,20,34,1
391,2022-08-13,2023,premier,2,26,36,1
390,2022-08-13,2023,premier,2,21,37,1
392,2022-08-13,2023,premier,2,28,22,1
394,2022-08-14,2023,premier,2,31,27,1
397,2022-08-14,2023,premier,2,35,33,1
395,2022-08-15,2023,premier,2,24,30,1
408,2022-08-20,2023,premier,3,27,32,1
405,2022-08-20,2023,premier,3,37,39,1
403,2022-08-20,2023,premier,3,29,28,1
401,2022-08-20,2023,premier,3,30,26,1
400,2022-08-20,2023,premier,3,34,21,1
402,2022-08-20,2023,premier,3,36,35,1
404,2022-08-21,2023,premier,3,38,31,1
407,2022-08-21,2023,premier,3,23,20,1
409,2022-08-21,2023,premier,3,33,25,1
406,2022-08-22,2023,premier,3,22,24,1
415,2022-08-27,2023,premier,4,24,34,1
418,2022-08-27,2023,premier,4,39,22,1
414,2022-08-27,2023,premier,4,31,37,1
416,2022-08-27,2023,premier,4,20,30,1
412,2022-08-27,2023,premier,4,28,36,1
410,2022-08-27,2023,premier,4,21,29,1
413,2022-08-27,2023,premier,4,25,38,1
417,2022-08-28,2023,premier,4,35,27,1
411,2022-08-28,2023,premier,4,26,33,1
419,2022-08-28,2023,premier,4,32,23,1
427,2022-08-30,2023,premier,5,39,31,1
426,2022-08-30,2023,premier,5,30,28,1
423,2022-08-30,2023,premier,5,38,36,1
422,2022-08-30,2023,premier,5,29,25,1
421,2022-08-31,2023,premier,5,21,26,1
420,2022-08-31,2023,premier,5,34,32,1
428,2022-08-31,2023,premier,5,24,23,1
429,2022-08-31,2023,premier,5,20,35,1
425,2022-08-31,2023,premier,5,33,27,1
424,2022-09-01,2023,premier,5,37,22,1
436,2022-09-03,2023,premier,6,23,30,1
439,2022-09-03,2023,premier,6,32,39,1
438,2022-09-03,2023,premier,6,27,29,1
437,2022-09-03,2023,premier,6,35,34,1
433,2022-09-03,2023,premier,6,31,33,1
431,2022-09-03,2023,premier,6,28,38,1
430,2022-09-03,2023,premier,6,26,20,1
434,2022-09-03,2023,premier,6,36,24,1
435,2022-09-04,2023,premier,6,22,21,1
432,2022-09-04,2023,premier,6,25,37,1
450,2022-09-16,2023,premier,8,26,39,1
457,2022-09-16,2023,premier,8,35,29,1
456,2022-09-17,2023,premier,8,23,34,1
458,2022-09-17,2023,premier,8,27,37,1
459,2022-09-17,2023,premier,8,32,20,1
454,2022-09-18,2023,premier,8,36,33,1
451,2022-09-18,2023,premier,8,28,21,1
461,2022-10-01,2023,premier,9,21,27,1
463,2022-10-01,2023,premier,9,29,23,1
468,2022-10-01,2023,premier,9,39,36,1
469,2022-10-01,2023,premier,9,33,32,1
460,2022-10-01,2023,premier,9,34,28,1
462,2022-10-01,2023,premier,9,30,31,1
466,2022-10-01,2023,premier,9,24,25,1
467,2022-10-02,2023,premier,9,20,22,1
464,2022-10-02,2023,premier,9,38,26,1
465,2022-10-03,2023,premier,9,37,35,1
477,2022-10-08,2023,premier,10,23,28,1
472,2022-10-08,2023,premier,10,25,27,1
470,2022-10-08,2023,premier,10,34,37,1
473,2022-10-08,2023,premier,10,31,32,1
476,2022-10-08,2023,premier,10,20,39,1
475,2022-10-09,2023,premier,10,36,22,1
479,2022-10-09,2023,premier,10,33,29,1
471,2022-10-09,2023,premier,10,21,24,1
474,2022-10-09,2023,premier,10,30,38,1
478,2022-10-10,2023,premier,10,35,26,1
481,2022-10-14,2023,premier,11,28,25,1
482,2022-10-15,2023,premier,11,29,34,1
488,2022-10-15,2023,premier,11,27,36,1
489,2022-10-15,2023,premier,11,32,35,1
484,2022-10-15,2023,premier,11,37,30,1
483,2022-10-16,2023,premier,11,38,21,1
485,2022-10-16,2023,premier,11,24,20,1
480,2022-10-16,2023,premier,11,26,31,1
486,2022-10-16,2023,premier,11,22,23,1
487,2022-10-16,2023,premier,11,39,33,1
493,2022-10-18,2023,premier,12,25,35,1
496,2022-10-18,2023,premier,12,30,32,1
497,2022-10-19,2023,premier,12,23,36,1
498,2022-10-19,2023,premier,12,24,33,1
499,2022-10-19,2023,premier,12,22,27,1
490,2022-10-19,2023,premier,12,34,39,1
492,2022-10-19,2023,premier,12,28,31,1
495,2022-10-20,2023,premier,12,37,38,1
494,2022-10-20,2023,premier,12,29,26,1
501,2022-10-22,2023,premier,13,31,22,1
502,2022-10-22,2023,premier,13,36,30,1
504,2022-10-22,2023,premier,13,20,25,1
505,2022-10-22,2023,premier,13,35,24,1
500,2022-10-23,2023,premier,13,26,28,1
506,2022-10-23,2023,premier,13,39,21,1
