id_dato_jugador_partido,id_jugador,id_partido,titular,amarilla,roja,lesion,cambio,asistencias,goles,sustituido_por
0,814,380,1,0,0,0,-1,0,0,-1
1,822,380,1,0,0,0,-1,0,1,-1
2,816,380,1,0,0,0,-1,0,0,-1
3,826,380,1,0,0,0,-1,0,0,-1
4,823,380,1,1,0,0,-1,0,0,-1
5,818,380,1,0,0,0,86,0,0,836
6,828,380,1,0,0,1,75,0,0,834
7,830,380,1,0,0,0,86,0,0,619
8,841,380,1,0,0,0,-1,0,0,-1
9,838,380,1,0,0,0,-1,0,0,-1
10,840,380,1,0,0,0,58,0,0,837
11,813,380,0,0,0,0,-1,0,0,-1
12,815,380,0,0,0,0,-1,0,0,-1
13,819,380,0,0,0,0,-1,0,0,-1
14,833,380,0,0,0,0,-1,0,0,-1
15,834,380,0,0,0,0,75,0,0,-1
16,836,380,0,0,0,0,86,0,0,-1
17,837,380,0,0,0,0,58,0,0,-1
18,619,380,0,0,0,0,86,0,0,-1
19,620,380,0,0,0,0,-1,0,0,-1
20,827,380,0,0,0,0,93,0,0,-1
21,533,380,1,0,0,0,-1,0,0,-1
22,537,380,1,0,0,0,-1,0,0,-1
23,545,380,1,0,0,0,-1,0,0,-1
24,541,380,1,0,0,0,83,1,0,539
25,536,380,1,1,0,0,-1,0,0,-1
26,555,380,1,0,0,0,-1,0,0,-1
27,548,380,1,1,0,0,-1,0,0,-1
28,552,380,1,0,0,0,93,0,0,622
29,561,380,1,0,0,0,-1,0,1,-1
30,559,380,1,0,0,0,83,0,0,558
31,557,380,1,0,0,0,-1,0,0,-1
32,535,380,0,0,0,0,-1,0,0,-1
33,621,380,0,0,0,0,-1,0,0,-1
34,539,380,0,0,0,0,83,0,0,-1
35,543,380,0,0,0,0,-1,0,0,-1
36,622,380,0,0,0,0,93,0,0,-1
37,551,380,0,0,0,0,-1,0,0,-1
38,562,380,0,0,0,0,-1,0,0,-1
39,558,380,0,0,0,0,83,0,0,-1
40,623,380,0,0,0,0,-1,0,0,-1
41,781,381,1,0,0,0,-1,0,0,-1
42,791,381,1,0,0,0,-1,0,0,-1
43,790,381,1,0,0,0,-1,0,0,-1
44,782,381,1,0,0,0,-1,0,0,-1
45,786,381,1,1,0,0,-1,1,0,-1
46,795,381,1,0,0,0,-1,0,0,-1
47,794,381,1,0,0,0,-1,0,0,-1
48,792,381,1,0,0,0,89,0,0,801
49,793,381,1,1,0,0,94,0,0,788
50,807,381,1,0,0,0,66,0,0,805
51,802,381,1,0,0,0,-1,0,2,-1
52,779,381,0,0,0,0,-1,0,0,-1
53,788,381,0,0,0,0,94,0,0,-1
54,624,381,0,0,0,0,-1,0,0,-1
55,800,381,0,0,0,0,-1,0,0,-1
56,797,381,0,0,0,0,-1,0,0,-1
57,801,381,0,0,0,0,89,0,0,-1
58,625,381,0,0,0,0,-1,0,0,-1
59,626,381,0,0,0,0,-1,0,0,-1
60,805,381,0,0,0,0,66,0,0,-1
61,628,381,1,0,0,0,-1,0,0,-1
62,640,381,1,0,0,0,-1,0,0,-1
63,636,381,1,0,0,0,-1,0,0,-1
64,631,381,1,0,0,0,-1,0,0,-1
65,632,381,1,0,0,0,-1,0,0,-1
66,645,381,1,0,0,0,59,0,0,649
67,652,381,1,0,0,1,51,0,0,647
68,648,381,1,0,0,0,-1,0,0,-1
69,657,381,1,0,0,0,78,0,0,646
70,659,381,1,0,0,0,51,0,0,655
71,658,381,1,0,0,0,-1,0,1,-1
72,627,381,0,0,0,0,-1,0,0,-1
73,627,381,0,0,0,0,-1,0,0,-1
74,635,381,0,0,0,0,-1,0,0,-1
75,628,381,0,0,0,0,-1,0,0,-1
76,651,381,0,0,0,0,-1,0,0,-1
77,647,381,0,0,0,0,51,0,0,-1
78,649,381,0,0,0,0,59,0,0,-1
79,646,381,0,0,0,0,78,0,0,-1
80,655,381,0,0,0,0,51,1,1,-1
81,935,382,1,0,0,0,-1,0,0,-1
82,938,382,1,0,0,0,-1,0,0,-1
83,943,382,1,0,0,0,-1,1,0,-1
84,937,382,1,1,0,0,-1,0,0,-1
85,942,382,1,0,0,0,-1,0,0,-1
86,950,382,1,0,0,0,-1,0,1,-1
87,954,382,1,1,0,0,-1,0,0,-1
88,953,382,1,0,0,0,86,0,0,955
89,629,382,1,1,0,0,72,0,0,952
90,958,382,1,0,0,0,95,0,0,961
91,963,382,1,0,0,0,-1,0,1,-1
92,630,382,0,0,0,0,-1,0,0,-1
93,631,382,0,0,0,0,-1,0,0,-1
94,940,382,0,0,0,0,-1,0,0,-1
95,632,382,0,0,0,0,-1,0,0,-1
96,952,382,0,0,0,0,72,0,0,-1
97,955,382,0,0,0,0,86,0,0,-1
98,961,382,0,0,0,0,95,0,0,-1
99,962,382,0,0,0,0,-1,0,0,-1
100,633,382,0,0,0,0,-1,0,0,-1
101,690,382,1,0,0,0,-1,0,0,-1
102,699,382,1,0,0,0,-1,0,0,-1
103,700,382,1,0,0,0,-1,0,0,-1
104,701,382,1,0,0,0,-1,0,0,-1
105,702,382,1,0,0,0,-1,0,0,-1
106,707,382,1,0,0,0,82,0,0,708
107,710,382,1,1,0,0,46,0,0,715
108,709,382,1,0,0,0,-1,0,0,-1
109,712,382,1,0,0,0,82,0,0,636
110,634,382,1,1,0,0,66,0,0,719
111,718,382,1,0,0,0,-1,0,0,-1
112,694,382,0,0,0,0,-1,0,0,-1
113,697,382,0,0,0,0,-1,0,0,-1
114,698,382,0,0,0,0,-1,0,0,-1
115,705,382,0,0,0,0,-1,0,0,-1
116,635,382,0,0,0,0,-1,0,0,-1
117,708,382,0,1,0,0,82,0,0,-1
118,719,382,0,0,0,0,66,0,0,-1
119,715,382,0,0,0,0,46,0,0,-1
120,636,382,0,0,0,0,82,0,0,-1
121,1061,383,1,0,0,0,-1,0,0,-1
122,637,383,1,0,0,0,-1,0,0,-1
123,1072,383,1,0,0,0,-1,0,0,-1
124,1070,383,1,0,0,0,-1,0,0,-1
125,1071,383,1,0,0,0,-1,0,0,-1
126,1080,383,1,1,0,0,-1,0,0,-1
127,1078,383,1,0,0,0,73,0,0,1079
128,1076,383,1,0,0,0,85,0,0,1082
129,1088,383,1,0,0,0,65,0,1,640
130,1084,383,1,1,0,0,-1,1,0,-1
131,1087,383,1,0,0,0,84,0,0,641
132,1063,383,0,0,0,0,-1,0,0,-1
133,638,383,0,0,0,0,-1,0,0,-1
134,639,383,0,0,0,0,-1,0,0,-1
135,640,383,0,0,0,0,65,0,0,-1
136,1075,383,0,0,0,0,-1,0,0,-1
137,1079,383,0,0,0,0,73,0,0,-1
138,1077,383,0,0,0,0,-1,0,0,-1
139,641,383,0,0,0,0,84,0,0,-1
140,1082,383,0,0,0,0,85,0,0,-1
141,878,383,1,0,0,0,-1,0,0,-1
142,883,383,1,0,0,0,-1,0,0,-1
143,884,383,1,0,0,0,-1,0,0,-1
144,886,383,1,0,0,0,-1,0,1,-1
145,882,383,1,0,0,0,-1,0,0,-1
146,895,383,1,0,0,0,-1,0,0,-1
147,642,383,1,0,0,0,-1,0,0,-1
148,643,383,1,0,0,0,-1,0,0,-1
149,904,383,1,0,0,0,-1,0,0,-1
150,898,383,1,0,0,0,-1,0,1,-1
151,900,383,1,0,0,0,85,1,0,649
152,644,383,0,0,0,0,-1,0,0,-1
153,881,383,0,0,0,0,-1,0,0,-1
154,645,383,0,0,0,0,-1,0,0,-1
155,646,383,0,0,0,0,-1,0,0,-1
156,647,383,0,0,0,0,-1,0,0,-1
157,892,383,0,0,0,0,-1,0,0,-1
158,648,383,0,0,0,0,-1,0,0,-1
159,649,383,0,0,0,0,85,0,0,-1
160,600,385,1,0,0,0,-1,0,0,-1
161,601,385,1,0,0,0,-1,0,0,-1
162,603,385,1,0,0,0,-1,0,1,-1
163,610,385,1,0,0,0,-1,0,0,-1
164,608,385,1,0,0,0,-1,0,0,-1
165,613,385,1,0,0,0,93,0,0,612
166,616,385,1,0,0,0,-1,1,0,-1
167,615,385,1,0,0,0,80,0,0,619
168,620,385,1,0,0,0,90,0,0,624
169,623,385,1,0,0,0,90,0,1,650
170,625,385,1,0,0,0,81,0,0,626
171,598,385,0,0,0,0,-1,0,0,-1
172,609,385,0,0,0,0,-1,0,0,-1
173,612,385,0,0,0,0,93,0,0,-1
174,611,385,0,0,0,0,-1,0,0,-1
175,619,385,0,0,0,0,80,0,0,-1
176,614,385,0,0,0,0,-1,0,0,-1
177,626,385,0,0,0,0,81,0,0,-1
178,624,385,0,0,0,0,90,0,0,-1
179,650,385,0,0,0,0,90,0,0,-1
180,965,385,1,0,0,0,-1,0,0,-1
181,973,385,1,0,0,0,83,0,0,993
182,972,385,1,1,0,0,-1,0,0,-1
183,978,385,1,0,0,0,-1,0,0,-1
184,974,385,1,1,0,0,-1,0,0,-1
185,971,385,1,0,0,0,-1,0,0,-1
186,985,385,1,0,0,0,-1,0,0,-1
187,986,385,1,0,0,0,-1,0,0,-1
188,651,385,1,1,0,0,75,0,0,989
189,998,385,1,0,0,0,63,0,0,999
190,994,385,1,0,0,0,-1,0,0,-1
191,995,385,0,0,0,0,90,0,0,-1
192,968,385,0,0,0,0,-1,0,0,-1
193,652,385,0,0,0,0,-1,0,0,-1
194,970,385,0,0,0,0,-1,0,0,-1
195,989,385,0,0,0,0,75,0,0,-1
196,982,385,0,0,0,0,-1,0,0,-1
197,653,385,0,0,0,0,-1,0,0,-1
198,999,385,0,0,0,0,63,0,0,-1
199,997,385,0,0,0,0,-1,0,0,-1
200,993,385,0,0,0,0,83,0,0,-1
201,723,386,1,0,0,0,-1,0,0,-1
202,729,386,1,0,0,0,-1,0,1,-1
203,724,386,1,0,0,0,86,0,0,741
204,726,386,1,0,0,0,-1,0,0,-1
205,728,386,1,0,0,0,87,1,0,655
206,733,386,1,1,0,0,66,0,1,730
207,738,386,1,0,0,0,-1,0,0,-1
208,740,386,1,1,0,0,86,0,0,725
209,743,386,1,0,0,0,86,1,1,746
210,745,386,1,0,0,0,-1,1,0,-1
211,744,386,1,0,0,0,-1,0,0,-1
212,722,386,0,0,0,0,-1,0,0,-1
213,654,386,0,0,0,0,-1,0,0,-1
214,725,386,0,0,0,0,86,0,0,-1
215,730,386,0,0,0,0,66,0,0,-1
216,727,386,0,0,0,0,-1,0,0,-1
217,655,386,0,0,0,0,87,0,0,-1
218,741,386,0,1,0,0,86,0,0,-1
219,746,386,0,0,0,0,86,0,0,-1
220,656,386,0,0,0,0,-1,0,0,-1
221,1092,386,1,0,0,0,-1,0,0,-1
222,1097,386,1,0,0,0,-1,0,0,-1
223,657,386,1,0,0,0,46,0,0,659
224,1101,386,1,0,0,0,-1,0,1,-1
225,1099,386,1,0,0,0,92,0,0,660
226,1110,386,1,0,0,0,-1,0,0,-1
227,658,386,1,0,0,0,75,0,0,1106
228,1107,386,1,0,0,0,-1,0,1,-1
229,1108,386,1,0,0,0,-1,0,0,-1
230,1118,386,1,0,0,0,72,1,0,1102
231,1112,386,1,0,0,0,46,0,0,1111
232,1091,386,0,0,0,0,-1,0,0,-1
233,1094,386,0,0,0,0,-1,0,0,-1
234,659,386,0,0,0,0,46,0,0,-1
235,1102,386,0,0,0,0,72,0,0,-1
236,1106,386,0,0,0,0,75,0,0,-1
237,1111,386,0,0,0,0,46,0,0,-1
238,1116,386,0,0,0,0,-1,0,0,-1
239,660,386,0,0,0,0,92,0,0,-1
240,1113,386,0,0,0,0,-1,0,0,-1
241,1002,387,1,0,0,0,-1,0,0,-1
242,1015,387,1,1,0,1,70,0,0,1012
243,1006,387,1,0,0,0,-1,0,0,-1
244,1003,387,1,0,0,1,18,0,0,1008
245,1010,387,1,0,0,0,-1,0,0,-1
246,1014,387,1,1,0,0,-1,0,0,-1
247,1016,387,1,0,0,0,-1,0,0,-1
248,1018,387,1,0,0,0,-1,0,0,-1
249,661,387,1,0,0,0,-1,0,0,-1
250,1026,387,1,0,0,0,-1,0,0,-1
251,1027,387,1,0,0,0,61,0,0,662
252,1000,387,0,0,0,0,-1,0,0,-1
253,1008,387,0,1,0,0,18,0,0,-1
254,1009,387,0,0,0,0,-1,0,0,-1
255,1012,387,0,0,0,0,70,0,0,-1
256,662,387,0,0,0,0,61,0,0,-1
257,663,387,0,0,0,0,-1,0,0,-1
258,664,387,0,0,0,0,-1,0,0,-1
259,665,387,0,0,0,0,-1,0,0,-1
260,1030,387,0,0,0,0,-1,0,0,-1
261,842,387,1,0,0,0,-1,0,0,-1
262,855,387,1,0,0,0,-1,0,0,-1
263,851,387,1,0,0,1,75,0,0,853
264,850,387,1,0,0,0,-1,0,0,-1
265,854,387,1,1,0,0,-1,0,0,-1
266,849,387,1,0,0,0,65,0,0,667
267,666,387,1,0,0,0,98,0,1,859
268,866,387,1,0,0,0,-1,0,0,-1
269,864,387,1,0,0,0,65,0,0,868
270,863,387,1,0,0,0,74,0,0,867
271,876,387,1,0,0,0,-1,0,0,-1
272,845,387,0,0,0,0,-1,0,0,-1
273,853,387,0,1,0,0,75,0,0,-1
274,856,387,0,0,0,0,-1,0,0,-1
275,667,387,0,0,0,0,65,0,0,-1
276,865,387,0,0,0,0,-1,0,0,-1
277,859,387,0,0,0,0,98,0,0,-1
278,867,387,0,0,0,0,74,0,0,-1
279,868,387,0,0,0,0,65,0,0,-1
280,870,387,0,0,0,0,-1,0,0,-1
281,1033,384,1,0,0,0,-1,0,0,-1
282,1040,384,1,0,0,0,-1,0,0,-1
283,1035,384,1,0,0,0,-1,0,0,-1
284,668,384,1,0,0,0,-1,0,0,-1
285,1038,384,1,0,0,0,-1,0,0,-1
286,1045,384,1,0,0,0,-1,0,1,-1
287,1054,384,1,0,0,0,-1,0,0,-1
288,1055,384,1,0,0,0,-1,0,0,-1
289,1051,384,1,0,0,0,73,0,1,1059
290,1050,384,1,0,0,0,-1,1,0,-1
291,1057,384,1,0,0,0,-1,1,0,-1
292,1032,384,0,0,0,0,-1,0,0,-1
293,1042,384,0,0,0,0,-1,0,0,-1
294,1034,384,0,0,0,0,-1,0,0,-1
295,669,384,0,0,0,0,-1,0,0,-1
296,1049,384,0,0,0,0,-1,0,0,-1
297,1052,384,0,0,0,0,-1,0,0,-1
298,1059,384,0,0,0,0,73,0,0,-1
299,1058,384,0,0,0,0,-1,0,0,-1
300,670,384,0,0,0,0,-1,0,0,-1
301,750,384,1,0,0,0,-1,0,0,-1
302,754,384,1,0,0,0,59,0,0,774
303,759,384,1,0,0,0,-1,0,0,-1
304,760,384,1,0,0,0,-1,1,0,-1
305,753,384,1,0,0,0,84,0,0,671
306,763,384,1,0,0,0,74,0,0,768
307,766,384,1,0,0,0,59,0,0,765
308,770,384,1,0,0,0,-1,0,0,-1
309,778,384,1,0,0,0,84,0,0,672
310,773,384,1,0,0,0,-1,0,1,-1
311,772,384,1,0,0,0,-1,0,0,-1
312,752,384,0,0,0,0,-1,0,0,-1
313,758,384,0,0,0,0,-1,0,0,-1
314,756,384,0,0,0,0,-1,0,0,-1
315,671,384,0,0,0,0,84,0,0,-1
316,764,384,0,0,0,0,-1,0,0,-1
317,768,384,0,0,0,0,74,0,0,-1
318,765,384,0,0,0,0,59,0,1,-1
319,672,384,0,0,0,0,84,0,0,-1
320,774,384,0,0,0,0,59,0,0,-1
321,563,388,1,0,0,0,-1,0,0,-1
322,571,388,1,1,0,0,-1,0,0,-1
323,570,388,1,1,0,0,-1,0,0,-1
324,572,388,1,1,0,0,90,0,0,577
325,569,388,1,0,0,0,-1,0,0,-1
326,583,388,1,0,0,0,53,0,0,674
327,586,388,1,1,0,0,78,0,0,582
328,580,388,1,0,0,0,-1,0,0,-1
329,579,388,1,0,0,0,90,0,0,589
330,593,388,1,0,0,0,90,0,0,588
331,595,388,1,0,0,0,-1,0,0,-1
332,566,388,0,0,0,0,-1,0,0,-1
333,567,388,0,0,0,0,-1,0,0,-1
334,577,388,0,0,0,0,90,0,0,-1
335,575,388,0,0,0,0,-1,0,0,-1
336,673,388,0,0,0,0,-1,0,0,-1
