id_datos_partido_jugado,id_partido,resultado_local,resultado_visitante,cambios_local,cambios_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,corners_local,corners_visitante,posesion_local,posesion_visitante,total_tiros_local,total_tiros_visitante
58,435,3,1,4,4,3,3,0,0,2,5,39,61,10,16
59,432,5,2,4,4,1,1,0,0,10,1,54,46,23,6
60,450,1,0,4,5,3,1,0,0,6,3,53,47,11,7
61,457,2,3,5,4,2,4,0,0,2,10,40,60,11,14
62,456,1,1,3,4,2,2,0,0,8,1,73,27,20,10
63,458,6,2,4,3,1,2,0,0,6,1,44,56,16,18
64,459,0,3,4,5,2,1,1,0,5,7,39,61,6,16
65,454,1,0,3,3,3,1,0,0,5,14,53,47,7,14
66,451,0,3,4,5,0,2,0,0,3,3,36,64,5,13
67,461,3,1,4,5,2,1,0,1,4,2,65,35,22,7
68,463,1,4,4,5,2,0,1,0,1,8,31,69,4,19
69,468,1,2,4,4,2,2,0,0,7,6,53,47,21,12
70,469,2,0,3,4,2,2,0,0,1,6,39,61,18,15
71,460,0,0,1,5,1,2,0,0,7,8,42,58,7,13
72,462,1,2,4,4,1,3,0,0,5,2,36,64,7,13
73,466,3,3,5,3,1,1,0,0,9,2,54,46,15,6
74,467,6,3,5,5,0,3,0,0,5,1,54,46,22,12
75,464,0,0,5,3,5,2,1,0,2,9,44,56,6,19
76,465,4,0,4,5,2,4,0,0,6,6,52,48,17,10
77,477,5,1,5,5,0,1,0,0,9,5,54,46,16,6
78,472,0,1,4,3,1,2,0,0,6,2,59,41,14,8
79,470,2,1,3,4,1,2,0,0,7,2,44,56,10,9
80,473,3,0,5,4,2,0,0,0,4,2,57,43,20,8
81,476,4,0,5,4,0,1,0,0,9,1,66,34,21,5
82,475,1,2,4,3,2,1,0,0,5,4,39,61,11,12
83,479,3,1,3,4,1,3,0,0,4,2,51,49,17,8
84,471,3,2,3,5,1,2,0,0,4,3,44,56,11,8
85,474,2,1,4,4,3,3,0,0,5,3,55,45,13,10
86,478,1,1,3,3,3,3,0,0,1,4,39,61,6,12
87,481,2,0,5,3,3,1,0,0,2,11,28,72,7,21
88,482,2,2,4,4,2,0,0,0,5,6,69,31,19,10
89,488,2,0,5,3,1,4,0,0,7,1,62,38,21,4
90,489,1,0,5,4,2,2,0,0,4,5,58,42,9,10
91,484,0,0,3,4,2,2,0,0,9,2,53,47,14,8
92,483,0,1,4,4,0,2,0,0,6,3,46,54,15,9
93,485,1,0,5,1,3,1,0,0,5,6,36,64,13,16
94,480,0,2,3,5,0,3,0,0,7,1,41,59,18,8
95,486,0,0,1,5,3,1,0,0,4,4,63,37,15,9
96,487,1,1,5,3,1,1,0,0,4,14,39,61,10,25
97,493,0,0,2,5,3,1,0,0,9,1,70,30,19,3
98,496,2,1,3,4,3,1,0,0,4,2,51,49,14,10
99,497,1,0,4,3,3,3,0,0,8,2,50,50,16,1
100,498,1,0,5,2,0,0,0,0,8,3,54,46,22,8
101,499,2,0,3,5,1,0,0,0,8,3,51,49,28,9
102,490,0,1,4,5,1,3,0,0,7,3,53,47,15,8
103,492,0,0,4,5,0,0,0,0,6,2,33,67,8,14
104,495,2,0,4,5,2,1,0,0,2,9,47,53,5,14
105,494,3,0,5,4,0,2,0,1,9,7,61,39,18,12
106,501,1,1,4,4,1,4,0,0,6,4,47,53,6,13
107,502,3,0,5,3,3,4,0,0,3,4,47,53,9,9
108,504,3,1,3,5,1,3,0,0,6,3,48,52,10,8
109,505,1,0,4,3,2,1,0,0,2,11,25,75,10,15
110,500,4,0,5,5,1,0,0,0,7,6,45,55,19,12
111,506,1,1,3,3,2,1,0,0,9,4,40,60,10,12
112,507,1,2,4,3,4,2,0,0,6,7,52,48,17,13
113,509,0,4,4,5,2,1,0,0,9,2,61,39,21,5
114,503,2,3,4,4,1,1,0,0,3,6,57,43,14,11
115,508,2,0,3,4,0,2,0,0,5,0,54,46,20,5
116,515,0,0,3,4,2,1,0,0,13,4,57,43,24,9
117,514,1,0,3,4,3,3,0,0,8,4,44,56,12,14
118,513,4,1,3,5,1,2,0,0,8,7,40,60,19,15
119,512,1,1,5,2,3,3,0,1,3,6,58,42,13,14
120,511,2,3,3,5,2,2,0,0,2,19,30,70,6,23
121,519,4,0,6,5,1,1,0,0,3,0,59,41,20,3
122,516,0,1,3,2,0,0,0,0,3,10,35,65,10,15
123,517,1,2,3,3,0,1,0,0,14,4,69,31,22,14
124,510,5,0,5,5,0,1,0,0,9,4,69,31,24,5
125,518,1,0,2,3,1,3,0,0,5,10,53,47,16,13
126,523,4,3,4,3,2,2,0,0,13,3,61,39,18,9
127,522,0,2,5,4,0,0,0,0,8,3,49,51,12,22
128,525,2,2,4,5,2,2,0,0,3,3,48,52,15,6
129,529,2,3,4,4,2,0,1,0,4,9,29,71,8,19
130,524,2,1,3,4,2,4,1,0,9,0,71,29,16,4
131,520,3,1,5,3,3,3,0,0,3,5,42,58,6,8
132,526,1,4,5,5,1,0,0,0,8,2,56,44,16,7
133,527,1,2,3,4,0,0,0,0,5,3,47,53,14,13
134,528,1,2,4,1,1,1,0,0,2,5,42,58,5,15
135,521,0,1,4,2,5,2,0,0,4,6,44,56,5,14
136,530,3,0,3,4,2,0,0,0,3,5,36,64,16,15
137,533,3,1,5,5,0,2,0,0,6,0,60,40,15,9
138,537,4,3,4,4,1,3,0,1,9,2,55,45,14,12
139,535,1,0,3,5,4,2,0,0,5,3,49,51,10,5
140,538,0,2,2,5,3,1,0,0,7,2,54,46,18,9
141,539,0,2,3,4,3,2,0,0,6,4,37,63,11,14
142,536,1,0,4,5,1,4,0,0,1,5,32,68,9,8
143,534,1,2,1,3,2,2,0,0,10,2,75,25,29,10
144,532,1,2,2,2,1,1,0,0,10,3,52,48,14,14
145,531,1,2,3,5,2,7,0,0,11,4,65,35,7,8
146,540,3,1,3,2,0,2,0,0,7,5,66,34,16,8
147,541,1,3,3,5,0,0,0,0,0,6,47,53,12,16
148,549,1,3,5,4,1,2,0,0,4,2,33,67,14,7
149,544,0,3,5,5,2,0,2,0,1,7,36,64,4,23
150,545,1,2,4,5,1,6,0,0,2,2,58,42,12,7
151,547,0,3,4,4,0,0,0,0,5,5,59,41,8,12
152,542,2,2,3,2,3,1,0,0,6,5,39,61,9,16
153,548,3,0,5,5,3,1,0,0,9,9,66,34,17,8
154,543,2,0,4,3,0,0,0,0,6,8,60,40,15,9
155,546,1,3,5,3,3,3,0,0,3,5,31,69,9,26
156,553,2,1,4,3,0,1,0,0,4,5,57,43,21,7
157,558,0,2,2,4,1,0,0,0,8,1,63,37,20,9
158,554,1,1,3,4,3,4,0,0,7,1,74,26,16,2
159,551,2,4,3,4,3,3,0,0,7,4,68,32,9,14
160,550,0,2,4,3,4,1,0,0,2,7,59,41,6,15
161,552,2,1,3,5,0,1,0,0,4,4,62,38,8,9
162,555,0,0,3,5,3,5,0,0,9,3,59,41,15,8
163,559,0,1,5,5,1,3,0,0,7,5,46,54,10,16
164,556,1,1,3,5,2,2,0,0,1,2,28,72,12,7
165,557,0,2,5,5,4,3,0,0,5,3,59,41,6,13
166,562,3,1,5,4,1,3,0,0,4,9,27,73,10,16
167,560,0,0,1,3,4,5,0,0,5,5,67,33,17,8
168,565,1,4,5,5,3,1,0,0,5,2,49,51,10,19
169,567,0,1,3,3,2,6,0,0,6,3,61,39,15,11
170,568,3,0,5,4,0,3,0,0,6,5,59,41,18,7
171,564,0,4,3,5,1,2,0,0,10,4,47,53,19,14
172,566,2,2,4,4,3,1,0,0,8,1,63,37,14,15
173,561,1,1,4,5,1,3,0,0,7,8,56,44,13,10
174,569,0,1,5,5,2,2,0,0,6,2,62,38,8,11
175,563,0,1,5,5,2,0,0,0,3,2,47,53,8,12
176,443,2,1,5,5,4,3,0,1,5,7,48,52,8,20
177,570,2,1,4,5,2,2,0,0,0,11,54,46,11,16
178,574,1,2,2,5,0,3,0,0,6,4,53,47,12,13
179,575,2,1,5,1,3,0,0,0,1,2,30,70,8,5
180,577,2,0,4,3,1,2,0,0,3,5,39,61,15,6
181,571,2,0,5,3,1,1,0,0,5,3,50,50,12,7
182,579,1,0,5,2,0,2,0,0,4,3,58,42,17,16
183,572,3,0,5,4,1,3,0,0,7,1,62,38,16,6
184,578,0,2,5,4,4,2,0,0,4,3,51,49,17,14
185,573,1,0,4,4,2,5,0,0,11,7,63,37,15,10
186,576,1,0,4,5,1,3,0,0,10,5,62,38,20,5
187,442,1,1,4,3,1,2,0,0,3,3,39,61,10,15
188,447,4,2,3,4,1,2,0,0,8,3,58,42,16,9
189,581,1,1,2,5,1,2,0,0,4,6,43,57,16,20
190,582,0,0,5,3,4,2,0,0,3,15,39,61,6,16
191,585,2,2,3,3,0,1,0,0,5,6,36,64,9,13
192,586,0,0,5,4,3,1,0,0,5,5,48,52,15,11
193,588,0,1,5,3,1,2,0,0,2,2,36,64,8,16
194,589,2,0,4,2,1,1,0,0,4,9,32,68,11,5
195,580,3,2,3,2,1,2,0,0,12,4,58,42,25,6
196,584,0,0,3,2,2,2,0,0,2,3,59,41,9,6
197,587,3,0,5,5,1,2,0,0,5,7,55,45,13,10
198,583,0,1,4,2,1,3,0,0,3,8,53,47,10,10
199,593,0,0,5,5,1,4,0,0,6,2,67,33,12,10
200,590,2,4,5,5,0,3,0,0,11,3,63,37,19,9
201,591,3,0,5,5,1,2,0,0,4,4,49,51,14,14
202,592,1,0,5,3,3,1,0,0,7,3,71,29,20,12
203,594,1,0,1,4,4,1,0,0,7,5,30,70,12,15
204,595,2,1,4,4,1,2,1,0,5,5,53,47,14,10
205,596,1,1,3,5,2,1,0,0,4,2,63,37,8,10
206,599,3,0,5,5,1,1,0,0,2,7,42,58,12,22
207,597,1,0,4,5,4,2,0,0,0,2,31,69,6,10
208,598,1,0,3,2,4,2,1,0,4,6,36,64,12,15
209,455,2,2,4,6,1,3,0,0,6,5,66,34,24,8
210,608,1,2,5,5,2,4,0,1,5,2,40,60,17,11
211,605,4,1,4,5,5,2,0,0,1,5,49,51,15,11
212,603,2,0,5,5,0,1,0,0,5,4,50,50,16,10
213,602,1,1,4,2,4,1,0,0,1,6,25,75,6,17
214,601,1,1,2,3,0,2,0,0,7,4,69,31,23,9
215,600,1,1,4,3,2,3,0,0,4,6,33,67,11,15
216,609,1,1,4,4,1,1,0,0,5,6,28,72,10,12
217,604,0,2,3,4,2,1,0,0,7,3,33,67,16,11
218,607,3,1,4,5,1,2,0,0,8,4,67,33,17,6
219,606,2,0,5,3,1,3,0,0,3,3,59,41,15,6
220,491,1,3,3,3,2,4,0,0,1,2,64,36,10,9
221,611,1,1,5,4,2,2,0,0,2,6,58,42,12,10
222,612,0,1,3,2,0,5,0,0,10,2,64,36,21,5
223,613,0,1,6,6,3,6,0,0,8,2,60,40,17,8
224,614,1,0,2,4,2,3,0,0,6,4,50,50,15,8
225,617,1,1,5,2,1,0,0,0,0,10,26,74,4,23
226,619,0,1,5,5,3,3,0,0,12,2,68,32,15,5
227,616,0,2,5,4,1,1,1,0,6,7,37,63,14,13
228,610,2,4,5,5,2,2,0,0,2,9,33,67,7,20
229,615,3,0,5,4,0,2,0,0,6,6,57,43,26,19
230,618,2,0,4,4,2,1,0,0,4,7,57,43,16,6
231,623,1,1,3,4,2,0,0,0,3,3,50,49,7,7
232,620,1,4,3,5,2,2,0,0,4,6,33,66,7,13
233,629,4,0,5,4,0,0,0,0,12,3,49,50,13,6
234,625,0,1,5,3,0,1,0,0,0,8,34,66,1,5
235,624,1,0,3,5,2,4,0,0,9,2,60,39,10,5
236,622,0,2,3,2,2,1,0,0,5,1,46,53,12,9
237,621,0,0,2,4,2,5,0,0,5,3,35,64,4,9
238,628,2,0,2,5,2,3,0,0,4,4,41,58,7,7
239,446,2,0,4,5,2,3,0,0,5,2,56,43,12,3
240,441,4,0,5,4,0,2,0,0,5,1,73,26,10,7
241,633,4,0,5,4,0,3,0,0,7,3,67,32,16,2
242,636,2,0,1,5,2,4,0,0,8,4,57,43,9,3
243,634,1,0,5,3,2,0,0,0,5,7,58,41,11,8
244,639,1,0,5,3,1,1,0,0,4,8,46,53,8,12
245,638,1,0,4,3,4,2,0,0,3,4,34,65,7,7
246,630,3,2,4,4,0,2,0,0,17,1,80,19,19,4
247,631,1,0,4,4,2,5,0,1,2,4,58,41,5,2
248,637,2,2,3,2,3,5,0,0,3,3,57,42,6,5
249,635,7,0,5,5,2,3,0,0,4,3,60,39,13,7
250,632,3,2,4,4,0,3,0,0,2,3,36,64,13,9
251,640,1,0,5,5,2,1,0,0,3,8,30,69,5,14
252,642,1,0,3,5,2,1,0,0,5,8,33,66,12,10
253,644,2,2,5,2,1,1,0,0,4,7,37,62,7,10
254,645,1,3,5,5,3,2,1,0,2,5,49,51,11,9
255,641,0,1,4,3,2,2,0,0,2,6,32,67,0,9
256,648,3,1,3,5,3,1,0,0,2,10,55,44,10,7
257,649,1,1,2,5,1,0,0,0,12,2,40,59,14,8
258,647,2,1,3,5,1,2,0,0,10,3,42,57,11,7
259,643,0,3,2,5,0,1,0,0,4,8,44,55,8,10
260,646,0,0,5,4,2,0,1,0,7,8,46,53,7,8
261,452,1,0,4,4,1,2,0,0,1,4,57,42,11,11
262,448,0,2,4,4,1,2,0,0,3,3,66,33,7,11
263,657,1,2,4,2,5,1,0,0,3,7,39,60,5,15
264,659,2,4,5,4,3,5,2,0,5,4,65,34,23,11
265,658,3,3,5,4,1,1,0,0,10,3,50,49,19,17
266,651,3,0,3,5,1,4,0,0,9,6,55,44,20,9
267,652,1,1,4,4,3,2,1,0,8,4,52,47,11,14
268,654,2,2,4,2,2,2,0,0,8,2,69,30,20,12
269,650,4,1,5,4,0,1,0,0,5,4,62,37,15,8
270,666,4,1,2,5,1,1,0,0,7,1,68,31,17,4
271,661,2,1,4,5,1,4,0,0,4,3,42,57,12,10
272,660,4,1,5,5,0,2,0,0,4,3,66,33,13,7
273,664,2,1,3,3,3,4,0,0,10,1,50,49,31,3
274,663,0,2,4,4,3,3,0,0,13,2,69,31,27,5
275,668,1,1,4,5,3,5,0,0,4,3,27,72,17,8
276,662,3,3,3,3,1,1,0,0,14,0,73,26,33,7
277,667,2,0,4,5,0,0,0,0,7,4,46,53,22,6
278,669,1,0,4,4,0,2,0,0,5,3,43,56,12,9
279,665,1,1,4,2,0,3,1,1,3,3,39,60,15,8
280,453,0,0,3,4,1,4,0,0,3,5,49,50,12,7
281,445,1,2,2,4,4,0,1,0,4,8,35,64,9,15
282,444,2,1,3,5,1,4,0,0,11,4,62,37,21,13
283,440,0,2,5,4,1,1,0,0,5,5,36,63,14,16
284,626,1,0,4,5,3,2,0,0,12,3,65,34,18,6
285,449,1,5,4,5,2,1,0,0,7,6,41,58,7,15
286,676,2,0,4,5,0,0,0,0,10,4,63,36,29,15
287,670,2,0,2,4,3,4,0,0,1,8,64,35,8,6
288,671,1,2,5,5,0,2,0,0,6,5,40,59,12,10
289,672,0,1,5,3,1,1,0,0,11,4,76,23,16,9
290,674,0,1,4,3,0,3,0,0,6,6,51,49,14,19
291,677,1,4,5,5,0,2,0,0,0,10,26,73,4,13
292,678,2,1,3,3,3,1,0,0,3,7,35,64,9,17
293,679,1,0,5,5,2,5,0,0,8,8,38,61,9,13
294,673,1,5,4,5,3,1,0,0,2,4,47,52,11,16
295,675,2,2,3,3,4,4,0,0,5,4,59,40,21,9
296,686,0,2,4,5,3,1,0,0,6,2,58,41,11,9
297,684,3,1,5,5,1,1,0,0,6,2,71,28,12,10
298,682,1,3,3,4,3,2,0,0,4,7,46,53,15,21
299,681,1,2,5,3,2,2,0,0,2,8,42,57,8,26
300,680,3,0,2,5,1,1,0,0,7,2,51,48,15,8
301,687,2,3,3,4,1,2,0,0,8,1,57,42,24,9
302,689,2,0,5,5,1,1,0,0,5,2,51,48,11,10
303,685,0,2,4,2,2,2,0,0,4,9,31,68,6,22
304,688,2,2,3,5,1,2,0,0,7,2,28,71,16,11
305,683,1,6,4,5,0,1,0,0,4,2,26,73,13,13
306,690,3,3,3,5,1,5,0,0,7,2,74,25,25,8
307,692,1,1,4,4,3,2,0,0,8,4,42,57,16,14
308,696,2,1,4,5,1,3,0,0,1,7,41,58,15,16
309,695,2,1,5,4,1,4,0,0,8,6,49,50,12,10
310,694,0,0,3,2,1,3,0,1,8,1,56,43,12,10
311,697,3,2,4,5,0,1,0,0,9,3,81,18,18,11
312,691,0,4,5,5,1,2,0,0,8,5,64,35,17,18
313,699,6,1,5,4,0,3,0,0,9,3,56,43,25,11
314,706,1,0,3,5,3,2,0,0,8,2,51,48,14,1
315,705,2,0,5,4,5,4,0,0,6,11,41,58,9,14
316,701,1,1,2,3,4,2,0,0,3,6,40,59,13,15
317,709,4,1,3,5,3,1,0,0,1,3,52,47,14,8
318,707,0,2,4,5,1,2,0,0,5,2,72,27,15,7
319,702,3,1,4,3,2,0,0,0,2,7,25,74,12,17
320,704,1,2,2,4,0,0,0,0,3,6,27,72,7,20
321,708,0,1,5,4,0,3,0,0,6,4,56,43,11,16
322,700,1,4,3,5,2,1,0,0,3,14,39,60,13,15
323,703,2,2,4,4,1,2,0,0,6,8,40,60,18,17
324,714,4,3,2,5,1,2,0,0,8,5,60,39,16,8
325,713,6,0,5,5,1,1,0,0,2,5,57,42,22,10
326,712,2,1,5,3,1,2,0,0,6,0,68,31,14,5
327,715,1,2,5,2,1,3,0,0,2,5,37,62,4,12
328,717,4,3,4,4,3,2,0,0,4,2,67,32,12,10
329,718,1,0,4,4,2,0,0,0,1,4,57,42,14,7
330,719,3,1,4,5,1,4,0,0,11,2,63,36,22,4
331,711,4,1,5,3,1,0,0,0,2,5,43,57,12,15
332,716,2,2,3,1,4,1,0,0,2,9,55,44,15,23
333,710,3,1,5,5,0,2,0,0,7,2,55,44,16,7
334,656,3,0,3,3,0,1,0,0,6,3,69,30,16,6
335,655,1,0,5,5,0,0,0,0,7,5,57,42,15,9
336,653,1,0,3,3,4,4,0,0,8,6,59,40,22,16
337,727,1,0,3,2,3,5,0,0,8,4,56,43,8,7
338,729,1,0,4,5,3,3,0,0,5,6,38,61,6,16
339,720,1,3,4,5,1,3,0,0,7,7,33,66,10,11
340,724,2,1,3,5,0,3,0,0,10,1,81,18,18,4
341,723,1,0,4,5,4,2,0,0,7,3,53,46,15,5
342,725,0,2,5,5,2,1,0,0,9,4,54,45,12,10
343,728,1,0,4,5,0,2,0,0,5,6,34,65,15,19
344,721,1,5,5,2,1,5,0,0,15,1,77,22,23,10
345,722,5,3,5,5,0,3,0,0,2,7,57,42,17,18
346,726,4,3,5,5,1,0,0,0,2,11,36,63,9,19
347,739,0,2,5,5,2,0,0,0,1,8,35,64,5,9
348,738,2,0,4,5,3,2,0,0,11,7,48,51,27,5
349,736,2,2,4,3,4,2,1,0,2,6,36,63,9,18
350,733,2,2,3,3,3,1,0,0,2,5,76,23,14,11
351,734,2,0,3,5,0,2,0,0,11,2,59,40,17,5
352,731,2,1,3,4,3,3,0,0,8,3,48,51,8,5
353,732,2,0,5,4,1,0,0,0,7,5,53,46,24,4
354,730,0,3,5,3,1,2,0,0,5,2,41,58,14,12
355,735,0,3,4,4,1,0,0,0,8,6,36,63,7,9
356,737,0,3,4,4,2,1,0,0,4,4,32,67,4,16
357,627,4,1,5,5,2,4,0,0,6,1,34,65,22,8
358,743,1,1,5,5,3,5,0,0,9,3,66,33,10,6
359,747,1,3,4,5,1,1,0,0,8,2,61,38,22,11
360,740,0,1,3,4,1,0,0,0,3,6,41,58,10,20
361,749,1,1,5,4,5,1,0,0,1,7,53,46,13,19
362,742,2,2,2,1,3,0,0,0,7,4,49,51,11,11
363,746,1,0,4,3,3,2,0,0,3,6,18,81,6,11
364,748,3,1,4,5,1,3,0,0,9,5,58,41,19,12
365,741,3,1,5,5,2,5,0,0,4,3,62,37,26,5
366,744,1,0,4,5,0,2,0,0,5,2,65,34,15,13
367,745,0,0,3,4,2,0,0,0,12,1,77,22,23,1
368,693,1,1,4,4,2,1,0,0,5,1,38,61,20,13
369,698,4,1,5,5,1,1,0,0,3,4,41,58,18,14
370,758,2,1,5,4,1,2,0,0,5,4,54,45,21,10
371,750,5,0,5,5,0,0,0,0,8,4,50,49,14,6
372,751,2,1,1,5,4,4,0,0,3,3,40,59,12,8
373,752,1,0,5,1,4,0,0,0,3,4,34,65,11,17
374,753,1,1,5,5,0,0,0,0,10,3,64,35,22,13
375,754,1,1,4,5,0,2,0,0,5,4,65,34,16,7
376,755,1,0,1,3,1,3,0,0,9,3,38,61,13,7
377,756,1,4,4,5,3,0,0,0,12,3,52,47,19,11
378,757,2,1,3,5,1,1,0,0,3,5,48,51,13,16
379,759,4,4,5,4,0,2,0,0,2,9,30,69,15,30
