id_datos_partido_jugado,id_partido,resultado_local,resultado_visitante,cambios_local,cambios_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,corners_local,corners_visitante,posesion_local,posesion_visitante,total_tiros_local,total_tiros_visitante
843,857,1,1,5,4,2,3,0,0,4,3,54,46,17,6
844,858,4,2,5,3,2,2,0,0,3,2,57,43,15,10
845,856,1,1,5,2,1,4,0,0,4,4,42,58,12,11
846,859,1,1,5,3,1,2,0,0,4,2,47,53,12,6
847,850,1,0,4,4,4,0,0,0,8,8,44,56,9,13
848,851,2,2,3,3,1,1,0,0,4,5,33,67,13,11
849,853,0,0,3,1,3,4,1,0,3,4,53,47,13,6
850,854,0,1,5,5,2,1,0,0,1,6,31,69,1,14
851,855,1,3,4,4,4,3,0,0,5,3,59,41,14,9
852,852,4,0,5,5,0,0,0,0,6,4,38,62,14,7
853,867,1,1,3,5,0,3,0,0,3,11,34,66,9,9
854,868,1,1,3,5,6,2,1,0,1,9,47,53,4,6
855,866,0,1,5,4,2,5,0,0,2,7,32,68,5,14
856,864,1,2,5,4,2,3,0,0,12,9,67,33,19,11
857,863,0,1,3,5,4,3,0,0,1,10,30,70,2,15
858,865,1,1,5,3,5,3,0,0,4,4,55,45,8,9
859,869,3,1,4,5,5,3,1,0,8,0,67,33,18,9
860,860,4,0,5,5,1,0,0,0,5,3,72,28,19,9
861,862,1,1,4,5,2,4,0,0,3,2,52,48,10,5
862,861,0,2,5,2,2,1,0,0,6,2,62,38,6,11
863,871,0,2,5,3,2,1,0,0,4,5,49,51,10,6
864,876,3,0,5,5,2,7,0,2,5,5,67,33,11,9
865,872,2,0,5,5,4,2,0,0,4,4,54,46,15,12
866,878,0,1,5,1,1,3,0,0,4,3,62,38,12,9
867,874,2,1,5,4,0,2,0,0,5,13,18,82,5,20
868,877,0,2,4,4,3,2,0,0,2,5,48,52,10,12
869,879,0,0,5,2,3,2,0,0,4,0,57,43,10,3
870,875,3,3,5,5,2,0,0,0,4,2,47,53,14,16
871,870,0,0,2,5,1,0,1,0,2,3,32,68,5,11
872,873,0,0,3,3,3,2,0,0,8,0,63,37,15,5
873,888,3,2,5,4,4,5,0,0,3,3,47,53,11,11
874,885,1,0,4,5,1,4,0,0,5,2,67,33,11,3
875,887,2,2,3,4,2,6,0,0,0,10,39,61,11,13
876,880,2,0,3,5,1,3,0,0,3,6,56,44,12,5
877,884,0,1,5,4,2,3,0,0,5,3,24,76,8,10
878,882,1,1,4,5,2,3,0,0,4,8,46,54,11,8
879,886,1,1,5,5,4,3,0,0,5,4,50,50,9,15
880,889,0,1,3,4,4,2,0,0,6,5,67,33,9,12
881,881,1,0,3,5,2,1,0,0,12,4,63,37,24,6
882,883,4,0,5,5,2,1,0,0,1,5,61,39,7,11
883,946,3,1,3,5,1,3,0,1,6,6,69,31,17,7
884,941,2,1,4,4,3,3,0,0,2,3,53,47,14,12
885,890,2,0,5,5,0,3,0,1,5,5,54,46,10,6
886,897,2,1,5,5,2,1,0,0,3,4,46,54,13,13
887,898,1,3,5,5,2,2,1,0,2,2,30,70,5,13
888,899,1,1,4,5,3,4,0,0,7,7,58,42,14,12
889,891,3,1,5,3,1,2,0,0,2,4,49,51,12,7
890,892,2,2,4,3,4,2,0,0,8,3,73,27,23,12
891,895,0,2,4,2,1,7,0,0,2,4,61,39,8,6
892,896,2,0,4,5,3,4,0,0,1,10,31,69,9,13
893,894,1,3,3,2,1,0,0,0,4,4,34,66,9,11
894,893,2,0,5,5,2,2,0,0,3,5,56,44,10,7
895,903,1,1,5,5,2,3,0,0,10,3,54,46,11,9
896,909,2,2,5,5,1,2,0,1,4,4,65,35,6,15
897,908,1,1,4,5,1,1,0,0,6,4,66,34,17,8
898,907,0,3,5,4,1,2,0,0,4,5,38,62,12,21
899,906,0,1,4,5,3,2,0,0,3,5,30,70,10,16
900,905,0,2,5,4,3,3,0,0,5,5,58,42,5,8
901,900,2,1,4,5,4,2,0,0,2,7,44,56,13,7
902,901,1,0,3,4,1,1,0,0,5,5,72,28,6,6
903,902,1,1,3,2,3,3,0,0,1,4,38,62,6,4
904,904,2,0,3,5,2,1,0,0,8,1,67,33,23,11
905,914,0,0,5,4,3,2,0,0,1,6,35,65,7,7
906,916,4,3,5,5,3,2,1,0,3,6,38,62,10,17
907,918,2,0,4,3,1,4,0,0,4,7,43,57,8,6
908,912,1,1,5,4,0,2,0,0,5,7,73,27,14,9
909,915,2,1,4,3,4,4,1,2,6,6,54,46,24,13
910,919,1,1,3,3,1,4,0,0,2,3,32,68,5,14
911,913,2,1,5,4,2,0,0,0,0,5,58,42,14,16
912,911,1,0,4,2,2,3,0,0,5,2,50,50,9,10
913,917,1,1,5,4,3,4,1,0,5,4,32,68,8,14
914,910,0,1,5,5,5,4,0,0,2,4,59,41,4,13
915,924,0,1,3,5,3,2,0,0,5,9,53,47,11,8
916,929,2,1,4,5,1,1,0,0,3,5,50,50,11,9
917,920,1,1,3,5,5,2,0,0,2,1,44,56,16,6
918,926,2,0,5,2,4,2,0,0,1,5,41,59,8,4
919,927,1,1,5,4,1,1,0,0,7,2,61,39,8,6
920,921,1,2,5,3,0,2,1,0,1,5,40,60,4,8
921,922,1,0,4,5,2,1,0,0,5,4,48,52,13,5
922,923,2,0,3,4,2,1,0,0,4,2,56,44,15,6
923,925,0,1,4,3,1,0,0,0,2,6,30,70,4,20
924,928,1,1,4,4,2,2,0,0,9,7,70,30,9,8
925,770,2,3,4,2,2,1,0,0,3,4,42,58,8,13
926,931,0,4,2,5,1,0,0,0,3,4,57,43,8,13
927,933,0,4,5,5,2,3,1,0,4,1,27,73,8,13
928,937,3,2,5,4,0,3,0,0,2,9,60,40,10,10
929,936,0,0,2,3,0,0,0,0,2,4,29,71,8,8
930,938,0,1,5,3,2,3,0,0,0,4,41,59,10,17
931,935,2,1,5,5,2,0,0,0,4,9,54,46,4,14
932,932,3,1,4,5,1,4,0,1,4,1,38,62,10,5
933,939,1,3,5,3,4,2,1,0,1,7,45,55,7,14
934,934,0,2,5,4,2,2,0,1,3,6,48,52,9,15
935,794,2,0,5,4,1,4,0,0,4,4,40,60,10,15
936,761,2,0,4,4,2,0,0,0,3,12,33,67,5,13
937,945,2,2,4,5,3,1,0,0,5,2,30,70,8,9
938,940,1,2,4,4,3,3,0,0,3,2,36,64,11,6
939,948,2,2,5,4,1,3,1,0,4,5,61,39,13,8
940,942,2,1,4,3,2,3,0,0,5,6,42,58,12,10
941,944,1,0,4,4,2,3,0,0,3,8,48,52,12,14
942,949,2,2,4,5,2,4,0,1,3,0,69,31,6,3
943,943,1,2,2,3,3,2,0,0,3,3,35,65,13,8
944,947,1,1,3,4,1,3,0,0,9,4,63,37,11,14
945,959,2,2,5,3,0,1,0,0,8,2,57,43,11,6
946,950,1,4,5,3,5,3,0,0,4,4,38,62,15,11
947,953,3,0,5,5,1,3,0,0,7,6,80,20,15,8
948,956,2,2,5,5,2,2,0,0,8,3,54,46,11,7
949,957,0,0,5,5,2,2,0,0,1,2,44,56,5,7
950,951,0,2,3,2,0,2,0,0,0,7,34,66,4,15
951,954,3,1,4,5,2,0,0,0,7,7,49,51,14,8
952,955,1,1,3,3,4,3,0,0,0,6,54,46,6,9
953,958,3,1,5,5,5,3,1,0,1,5,50,50,7,9
954,952,5,1,5,4,4,4,0,0,4,4,53,47,11,5
955,968,1,3,5,5,2,2,0,0,6,7,56,44,14,11
956,969,1,1,2,5,1,3,0,0,1,7,35,65,4,12
957,966,1,2,3,4,1,2,1,0,3,7,47,53,6,13
958,962,0,2,5,5,4,3,0,0,6,2,49,51,15,7
959,967,1,0,2,4,1,7,0,0,4,10,46,54,14,9
960,960,2,1,3,4,2,3,0,0,7,3,60,40,11,7
961,963,0,0,2,3,3,3,0,0,5,2,58,42,6,5
962,964,2,4,5,5,1,5,0,0,2,2,47,53,11,9
963,965,0,0,3,2,2,4,0,0,6,5,35,65,11,7
964,961,1,0,5,5,1,1,0,0,3,4,67,33,8,14
965,970,1,0,4,5,4,4,0,0,11,1,57,43,15,3
966,979,2,2,1,4,1,2,0,0,4,2,44,56,8,9
967,978,3,0,5,5,1,4,0,1,3,1,76,24,18,5
968,975,2,2,5,5,1,3,0,0,6,2,60,40,11,11
969,974,1,2,4,3,2,1,0,0,3,9,33,67,12,18
970,977,4,1,5,5,0,2,0,1,5,1,75,25,15,2
971,973,2,3,5,5,1,3,0,0,3,5,36,64,8,12
972,976,2,1,5,5,0,0,0,0,2,1,54,46,12,12
973,971,1,1,5,3,2,1,0,0,6,6,49,51,11,15
974,972,2,2,1,2,2,2,0,0,1,4,45,55,9,7
975,766,2,0,3,5,1,1,0,0,8,1,69,31,13,1
976,981,3,1,5,4,3,2,0,0,3,6,49,51,9,7
977,988,1,0,5,5,3,4,0,0,6,6,65,35,14,8
978,985,1,2,5,1,0,5,0,0,7,3,38,62,6,10
979,980,5,1,5,5,0,2,0,0,5,4,73,27,17,6
980,982,1,1,2,3,2,3,0,0,7,3,52,48,13,5
981,983,0,1,5,5,3,3,0,0,2,5,43,57,4,3
982,986,0,1,5,5,1,2,0,0,2,1,63,37,12,7
983,987,2,0,4,5,0,3,0,0,6,1,60,40,17,4
984,989,1,2,5,3,3,2,0,0,7,3,55,45,8,15
985,984,0,4,5,5,3,2,0,0,5,8,41,59,11,13
986,776,1,1,5,4,1,3,0,0,1,8,36,64,7,14
987,993,1,0,5,4,5,4,1,0,5,2,65,35,12,6
988,991,0,2,4,5,2,3,0,0,12,2,55,45,29,6
989,997,2,0,3,3,2,3,0,1,6,1,58,42,10,5
990,999,1,0,5,4,2,1,0,0,1,4,49,51,6,13
991,998,0,1,5,3,4,2,0,0,4,5,34,66,9,10
992,996,4,0,5,5,3,2,0,0,4,3,64,36,8,7
993,994,3,2,3,5,3,3,0,1,5,2,60,40,15,7
994,990,1,1,2,5,2,2,0,0,6,0,49,51,17,3
995,992,1,1,5,5,0,2,0,0,8,0,81,19,21,3
996,995,0,2,5,5,2,2,0,0,3,5,39,61,6,9
997,762,3,0,5,5,0,0,0,0,6,3,65,35,8,5
998,1006,1,1,5,5,3,1,0,1,2,10,45,55,10,11
999,1003,3,0,5,4,5,2,0,1,3,6,42,58,15,5
1000,1000,0,1,4,4,3,4,0,0,5,2,52,48,3,6
1001,1002,1,1,5,4,2,2,0,0,6,2,53,47,16,5
1002,1008,0,2,5,4,5,2,0,0,3,3,46,54,4,9
1003,1001,1,1,4,5,3,5,0,0,3,5,66,34,10,7
1004,1004,0,1,5,4,1,2,0,0,3,7,34,66,5,9
1005,1005,2,1,4,5,3,2,0,0,5,5,43,57,14,10
1006,1009,0,2,4,3,2,3,0,0,10,2,63,37,18,6
1007,1007,1,1,4,4,0,1,0,0,13,4,58,42,20,6
1008,1017,2,1,5,4,4,3,0,0,5,3,53,47,25,10
1009,1015,0,2,5,5,0,2,0,0,3,4,36,64,9,14
1010,1019,2,1,4,5,4,0,0,0,6,3,37,63,6,9
1011,1018,2,1,5,5,2,2,0,1,1,6,50,50,4,9
1012,1013,1,0,5,4,2,2,0,0,0,12,31,69,6,16
1013,1014,3,4,5,4,0,2,0,0,6,3,48,52,15,10
1014,1016,1,0,4,5,0,2,0,0,7,5,52,48,25,6
1015,1011,2,1,5,5,2,1,0,0,6,9,48,52,7,11
1016,1010,1,1,3,2,5,1,0,0,1,6,39,61,10,17
1017,1012,3,2,5,4,0,3,0,0,12,1,77,23,23,4
1018,930,2,1,5,5,2,2,0,0,5,4,48,52,11,3
1019,1021,1,0,5,5,3,4,0,0,3,3,44,56,11,10
1020,1029,2,1,4,5,1,1,0,0,6,1,64,36,16,3
1021,1028,0,0,4,4,2,3,0,0,7,3,53,47,13,12
1022,1022,1,1,3,5,3,3,1,0,2,5,52,48,10,10
1023,1026,0,0,2,4,2,5,1,0,3,11,27,73,11,15
1024,1025,1,3,5,3,2,2,0,1,7,2,58,42,14,13
1025,1027,1,0,5,5,2,3,0,0,4,6,32,68,7,8
1026,1020,1,0,5,4,3,7,0,0,3,6,54,46,9,10
1027,1024,0,0,4,5,3,1,0,0,1,3,66,34,12,6
1028,1023,4,1,5,5,0,2,0,0,7,3,70,30,12,8
1029,778,2,0,5,5,2,1,0,0,4,1,65,35,13,11
1030,1032,2,0,3,4,2,0,0,0,4,1,54,46,15,7
1031,1038,1,1,5,5,3,1,0,0,2,8,31,69,3,12
1032,1030,1,1,5,3,1,1,0,0,10,1,54,46,17,4
1033,1033,1,3,4,1,3,4,0,0,1,7,51,49,6,15
1034,1035,0,0,3,5,1,2,0,0,5,1,55,45,14,7
1035,1031,1,0,2,4,3,3,0,0,5,5,62,38,8,8
1036,1034,1,1,4,2,3,7,0,0,4,8,46,54,11,5
1037,1036,1,6,5,5,3,2,0,0,1,1,31,69,10,14
1038,1037,2,1,3,5,0,3,0,0,3,4,49,51,18,15
1039,1039,2,1,4,5,3,3,0,0,5,6,60,40,14,7
1040,1045,0,2,5,5,2,2,0,0,8,2,62,38,13,6
1041,1047,2,0,5,5,0,2,0,0,6,9,63,37,21,11
1042,1046,0,0,5,4,2,3,0,0,2,4,58,42,4,6
1043,1044,0,3,5,5,2,2,0,0,3,4,44,56,6,15
1044,1049,1,1,2,3,1,4,0,0,7,2,46,54,8,13
1045,1048,1,0,4,3,2,4,0,0,3,2,56,44,18,9
1046,1041,1,3,4,4,4,5,0,1,6,2,53,47,18,8
1047,1043,2,1,4,5,2,2,0,0,4,13,32,68,6,12
1048,1042,1,0,5,3,3,3,0,1,4,1,68,32,25,7
1049,1040,1,1,5,5,3,1,0,0,3,6,51,49,12,11
1050,1056,3,1,4,5,2,2,0,0,6,6,33,67,8,8
1051,1050,2,1,5,5,3,4,1,0,5,6,31,69,14,16
1052,1051,0,0,5,4,2,2,0,0,6,6,44,56,11,9
1053,1054,0,1,4,5,3,2,0,0,6,3,52,48,10,6
1054,1055,0,1,4,5,3,2,0,0,10,4,57,43,19,8
1055,1058,1,2,5,4,4,2,0,0,2,4,54,46,7,12
1056,1052,1,1,3,4,0,0,0,0,5,5,54,46,8,9
1057,1057,2,2,4,4,5,5,1,0,4,5,40,60,9,16
1058,1059,1,2,5,5,0,0,0,0,6,5,67,33,15,13
1059,1053,3,4,3,5,3,2,0,0,5,2,42,58,12,13
1060,1080,1,0,5,5,1,2,0,0,7,3,51,49,10,9
1061,1088,2,0,5,5,2,1,0,0,4,5,48,52,10,9
1062,1087,1,5,5,5,2,1,0,0,4,5,44,56,11,14
1063,1082,5,0,5,5,0,1,0,0,8,3,62,38,10,0
1064,1085,0,0,3,3,3,1,0,0,6,6,41,59,19,10
1065,1084,2,2,5,5,3,1,0,0,6,3,56,44,9,9
1066,1086,0,0,4,4,0,1,0,0,4,7,23,77,6,11
1067,1089,1,2,4,5,2,3,0,0,7,3,48,52,5,14
1068,1069,1,1,5,5,5,3,0,0,4,6,45,55,9,11
1069,1067,3,1,5,5,1,2,0,0,5,6,44,56,18,10
1070,1066,0,1,5,5,4,1,0,0,2,3,42,58,6,10
1071,1064,0,3,5,5,4,3,0,0,7,3,39,61,15,14
1072,1063,0,0,4,4,3,2,1,0,5,4,39,61,7,17
1073,1060,2,1,4,5,2,1,0,0,3,8,33,67,8,10
1074,1062,5,2,4,5,2,0,0,0,3,1,80,20,9,5
1075,1061,2,0,5,5,2,0,0,0,8,1,52,48,18,4
1076,1068,2,1,5,4,4,5,0,0,2,4,41,59,7,10
1077,1065,4,1,5,5,1,1,0,0,4,7,33,67,8,16
1078,1074,0,0,5,4,1,2,0,0,8,2,57,43,17,6
1079,1076,1,1,2,5,4,0,0,1,7,2,54,46,9,6
1080,1077,1,1,4,5,1,3,0,0,5,7,61,39,13,6
1081,1079,1,0,4,5,3,4,0,0,4,2,34,66,8,7
1082,1070,2,1,5,5,4,2,0,0,4,11,38,62,11,14
1083,1078,1,2,5,4,2,3,1,0,6,1,43,57,10,15
1084,1075,2,1,5,5,2,3,0,0,5,5,64,36,10,4
1085,1073,0,2,5,4,2,3,0,0,1,0,69,31,8,6
1086,1071,2,1,5,5,1,4,0,0,2,8,49,51,7,13
1087,1072,0,1,4,5,5,1,0,0,2,3,53,47,14,5
1088,1081,2,2,5,5,1,0,0,0,5,7,50,50,13,14
1089,1083,1,2,3,4,0,4,0,0,6,1,81,19,15,5
1090,1090,2,0,5,5,2,2,0,0,1,5,54,46,8,12
1091,1094,2,0,5,5,0,2,0,0,7,0,65,35,22,3
1092,1099,0,1,5,4,3,2,0,0,3,2,50,50,6,11
1093,1093,1,0,5,4,2,2,0,0,2,7,46,54,12,7
1094,1091,3,0,4,5,0,2,0,0,10,5,44,56,15,6
1095,1096,2,3,3,2,2,1,0,0,2,1,31,69,9,14
1096,1097,1,1,5,3,2,5,0,0,3,2,44,56,10,11
1097,1098,1,0,5,3,1,2,0,0,4,4,67,33,4,15
1098,1092,0,1,5,4,7,2,1,0,6,5,65,35,9,8
1099,1095,0,1,5,5,1,0,0,0,6,2,73,27,18,8
1100,1107,2,0,4,5,1,3,0,1,7,0,73,27,16,1
1101,1105,2,1,5,5,4,0,0,0,3,3,35,65,7,10
1102,1102,2,2,4,5,1,2,0,0,10,4,44,56,12,13
1103,1100,0,0,4,3,3,3,0,0,5,7,59,41,12,11
1104,1101,2,2,5,5,2,1,0,0,8,3,53,47,15,6
1105,1104,0,1,4,1,1,2,0,0,4,3,39,61,10,7
1106,1106,2,2,3,5,1,2,0,0,7,3,58,42,17,8
1107,1108,3,0,5,5,0,0,0,0,1,9,41,59,6,19
1108,1109,2,4,5,4,4,3,2,1,5,3,59,41,16,11
1109,1103,2,1,4,5,2,4,0,0,9,2,62,38,14,12
1110,1119,0,2,4,4,2,4,0,0,7,5,67,33,11,9
1111,1115,3,3,5,5,2,2,0,0,8,6,39,61,13,17
1112,1116,3,2,5,4,2,2,0,0,3,5,63,37,12,10
1113,1114,1,0,5,4,0,1,0,0,5,0,50,50,18,4
1114,1111,1,0,3,2,1,3,0,0,1,5,61,39,3,14
1115,1110,2,1,3,5,0,0,0,0,1,7,34,66,12,14
1116,1117,1,0,5,5,2,2,0,0,3,5,60,40,10,6
1117,1113,1,4,5,5,3,3,0,0,2,3,34,66,10,16
1118,1118,0,2,5,3,3,1,0,0,3,6,38,62,11,10
1119,1112,1,1,4,4,3,1,0,0,5,4,64,36,13,9
1120,1129,1,3,5,4,3,4,0,0,1,8,31,69,7,21
1121,1128,4,1,5,4,2,4,0,1,2,4,54,46,13,18
1122,1127,4,1,5,5,0,0,0,0,2,10,42,58,10,20
1123,1125,4,0,5,5,0,3,0,1,3,6,42,58,12,17
1124,1126,2,1,5,5,5,0,1,0,3,4,34,66,10,4
1125,1123,1,2,5,3,3,2,1,0,7,1,64,36,18,4
1126,1122,2,1,5,4,2,2,0,0,8,0,73,27,27,4
1127,1121,0,1,5,2,3,1,1,0,4,11,35,65,8,11
1128,1120,4,2,5,5,2,4,0,0,6,1,53,47,14,5
1129,1124,1,0,4,5,1,5,0,1,2,5,47,53,10,7
1130,1134,2,2,5,5,0,2,0,0,7,0,70,30,17,6
1131,1138,1,2,5,4,4,6,0,0,4,6,48,52,10,14
1132,1130,2,3,3,5,6,7,0,1,8,4,64,36,11,11
1133,1131,0,1,5,5,0,3,0,0,6,3,32,68,17,7
1134,1133,0,0,5,4,2,1,0,0,9,3,54,46,21,12
1135,1135,0,1,5,4,1,0,0,0,3,3,42,58,7,12
1136,1136,2,1,5,5,0,0,0,0,6,1,55,45,14,6
1137,1139,2,0,5,4,3,0,0,0,3,1,45,55,8,8
1138,1132,0,0,5,5,4,2,0,0,6,3,39,61,9,11
1139,1137,1,0,5,5,1,0,0,0,6,4,68,32,10,11
