id_dato_jugador_partido,id_jugador,id_partido,titular,amarilla,roja,lesion,cambio,asistencias,goles,sustituido_por
14678,1785,763,1,0,0,0,-1,0,0,-1
14679,1794,763,1,0,0,0,-1,0,0,-1
14680,1793,763,1,1,0,0,-1,0,0,-1
14681,1796,763,1,0,0,0,-1,0,0,-1
14682,1804,763,1,1,0,0,-1,0,0,-1
14683,1800,763,1,0,0,0,-1,0,0,-1
14684,1802,763,1,2,1,0,-1,0,0,-1
14685,1811,763,1,0,0,0,61,0,0,657
14686,1808,763,1,0,0,0,84,0,0,1795
14687,1807,763,1,0,0,0,-1,0,0,-1
14688,1810,763,1,0,0,0,68,0,0,1803
14689,1787,763,0,0,0,0,-1,0,0,-1
14690,1795,763,0,0,0,0,84,0,0,-1
14691,1798,763,0,0,0,0,-1,0,0,-1
14692,655,763,0,0,0,0,-1,0,0,-1
14693,1791,763,0,0,0,0,-1,0,0,-1
14694,656,763,0,0,0,0,-1,0,0,-1
14695,1801,763,0,0,0,0,-1,0,0,-1
14696,1803,763,0,0,0,0,68,0,0,-1
14697,657,763,0,0,0,0,61,0,0,-1
14698,1806,763,0,0,0,0,-1,0,0,-1
14699,1809,763,0,0,0,0,-1,0,0,-1
14700,1812,763,0,0,0,0,-1,0,0,-1
14701,1387,763,1,0,0,0,-1,0,0,-1
14702,1403,763,1,0,0,0,-1,0,0,-1
14703,1401,763,1,0,0,0,-1,0,0,-1
14704,658,763,1,1,0,0,-1,0,0,-1
14705,1397,763,1,0,0,0,-1,0,0,-1
14706,659,763,1,1,0,0,-1,0,0,-1
14707,1412,763,1,0,0,0,-1,0,0,-1
14708,1405,763,1,0,0,0,77,0,0,1411
14709,1420,763,1,1,0,0,-1,0,0,-1
14710,1417,763,1,0,0,0,-1,0,0,-1
14711,1415,763,1,0,0,0,86,0,0,1421
14712,1386,763,0,0,0,0,-1,0,0,-1
14713,1402,763,0,0,0,0,-1,0,0,-1
14714,1393,763,0,1,0,0,-1,0,0,-1
14715,1400,763,0,0,0,0,-1,0,0,-1
14716,1399,763,0,0,0,0,-1,0,0,-1
14717,1408,763,0,0,0,0,-1,0,0,-1
14718,1406,763,0,0,0,0,-1,0,0,-1
14719,1407,763,0,0,0,0,-1,0,0,-1
14720,1411,763,0,0,0,0,77,0,0,-1
14721,660,763,0,0,0,0,-1,0,0,-1
14722,1419,763,0,0,0,0,-1,0,0,-1
14723,1421,763,0,0,0,0,86,0,0,-1
14724,1526,764,1,0,0,0,-1,0,0,-1
14725,1538,764,1,0,0,0,64,0,0,1546
14726,1534,764,1,0,0,0,-1,0,0,-1
14727,1540,764,1,0,0,0,-1,0,0,-1
14728,1532,764,1,0,0,0,-1,0,0,-1
14729,661,764,1,0,0,0,-1,0,0,-1
14730,1549,764,1,0,0,0,64,0,0,1545
14731,662,764,1,0,0,0,46,0,0,1553
14732,1548,764,1,0,0,0,-1,0,0,-1
14733,1560,764,1,0,0,0,77,0,0,1554
14734,1550,764,1,0,0,0,78,0,0,1552
14735,1528,764,0,0,0,0,-1,0,0,-1
14736,663,764,0,0,0,0,-1,0,0,-1
14737,1531,764,0,0,0,0,-1,0,0,-1
14738,1529,764,0,0,0,0,-1,0,0,-1
14739,1537,764,0,0,0,0,-1,0,0,-1
14740,664,764,0,0,0,0,-1,0,0,-1
14741,1544,764,0,0,0,0,-1,0,0,-1
14742,1546,764,0,0,0,0,64,0,0,-1
14743,1545,764,0,0,0,0,64,0,0,-1
14744,1553,764,0,1,0,0,46,0,0,-1
14745,1552,764,0,0,0,0,78,0,0,-1
14746,1554,764,0,1,0,0,77,0,0,-1
14747,1498,764,1,0,0,0,-1,0,0,-1
14748,1500,764,1,1,0,0,-1,0,0,-1
14749,1499,764,1,0,0,0,-1,0,0,-1
14750,1504,764,1,1,0,0,-1,0,0,-1
14751,1506,764,1,0,0,0,-1,0,0,-1
14752,1514,764,1,0,0,0,-1,1,0,-1
14753,1511,764,1,0,0,0,-1,0,0,-1
14754,1510,764,1,0,0,0,71,0,0,1513
14755,1515,764,1,0,0,0,-1,0,0,-1
14756,1517,764,1,0,0,0,75,0,1,666
14757,1524,764,1,0,0,0,85,0,1,1523
