id_dato_jugador_partido,id_jugador,id_partido,titular,amarilla,roja,lesion,cambio,asistencias,goles,sustituido_por
0,1,0,1,0,0,1,39,0,0,0
1,13,0,1,0,0,0,-1,0,1,-1
2,8,0,1,0,0,0,-1,0,0,-1
3,5,0,1,0,0,0,-1,0,0,-1
4,6,0,1,0,0,0,-1,1,0,-1
5,17,0,1,0,0,0,-1,0,0,-1
6,18,0,1,0,0,0,-1,0,0,-1
7,20,0,1,0,0,0,-1,0,0,-1
8,24,0,1,0,0,0,74,0,1,27
9,26,0,1,0,0,0,85,1,0,21
10,25,0,1,0,0,0,-1,1,1,-1
11,0,0,0,0,0,0,39,0,0,-1
12,9,0,0,0,0,0,-1,0,0,-1
13,15,0,0,0,0,0,-1,0,0,-1
14,21,0,0,0,0,0,85,0,0,-1
15,22,0,0,0,0,0,-1,0,0,-1
16,23,0,0,0,0,0,-1,0,0,-1
17,27,0,0,0,0,0,74,0,0,-1
18,554,0,1,0,0,0,-1,0,0,-1
19,556,0,1,0,0,0,-1,0,0,-1
20,558,0,1,0,0,0,-1,0,1,-1
21,560,0,1,0,0,0,-1,0,0,-1
22,561,0,1,0,0,0,-1,0,0,-1
23,563,0,1,0,0,0,-1,0,0,-1
24,573,0,1,0,0,0,69,0,0,578
25,567,0,1,0,0,0,-1,0,0,-1
26,571,0,1,0,0,0,58,0,0,569
27,575,0,1,1,0,0,-1,1,0,-1
28,579,0,1,0,0,0,83,0,1,577
29,580,0,0,0,0,0,-1,0,0,-1
30,562,0,0,0,0,0,-1,0,0,-1
31,570,0,0,0,0,0,-1,0,0,-1
32,569,0,0,1,0,0,58,0,0,-1
33,581,0,0,0,0,0,-1,0,0,-1
34,578,0,0,0,0,0,69,0,0,-1
35,577,0,0,0,0,0,83,0,0,-1
36,437,1,1,0,0,0,-1,0,0,-1
37,444,1,1,0,0,0,-1,0,0,-1
38,442,1,1,1,0,0,-1,0,0,-1
39,438,1,1,0,0,0,-1,0,0,-1
40,447,1,1,0,0,0,-1,0,0,-1
41,451,1,1,0,0,0,-1,0,0,-1
42,452,1,1,0,0,0,56,0,0,462
43,453,1,1,0,0,0,-1,0,0,-1
44,461,1,1,0,0,0,46,0,0,455
45,459,1,1,1,0,1,66,0,0,583
46,463,1,1,0,0,0,-1,0,0,-1
47,582,1,0,0,0,0,-1,0,0,-1
48,440,1,0,0,0,0,-1,0,0,-1
49,446,1,0,0,0,0,-1,0,0,-1
50,450,1,0,0,0,0,-1,0,0,-1
51,455,1,0,0,0,0,46,0,0,-1
52,462,1,0,0,0,0,56,0,0,-1
53,583,1,0,0,0,0,66,0,0,-1
