id_datos_partido_jugado,id_partido,resultado_local,resultado_visitante,cambios_local,cambios_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,corners_local,corners_visitante,posesion_local,posesion_visitante,total_tiros_local,total_tiros_visitante
164,167,2,0,3,3,2,2,0,0,3,2,57,43,5,6
165,164,1,1,2,3,0,5,0,0,11,4,57,43,17,9
166,169,1,2,0,3,4,4,0,0,11,2,57,43,16,9
167,166,1,1,2,3,1,2,0,0,6,5,67,33,24,8
168,160,0,3,3,3,1,4,0,0,3,3,42,58,6,13
169,163,1,1,2,3,1,1,0,0,3,7,34,66,10,15
170,170,1,3,3,3,2,1,0,0,7,5,56,44,20,17
171,171,0,1,2,3,2,4,0,0,4,5,64,36,3,2
172,172,0,1,3,3,1,3,0,0,4,3,68,32,9,7
173,173,0,0,3,2,2,3,0,0,5,4,43,57,9,6
174,174,3,1,3,3,2,2,0,0,6,0,63,37,23,5
175,175,1,0,3,1,2,0,0,0,4,5,42,58,8,16
176,176,1,2,3,2,2,4,0,0,3,11,50,50,13,14
177,178,2,0,3,3,3,1,0,0,3,5,36,64,11,14
178,177,0,2,3,3,4,3,1,0,3,5,46,54,4,13
179,188,2,1,3,3,4,2,0,0,9,2,54,46,11,11
180,180,1,0,3,3,2,3,0,0,5,8,43,57,11,16
181,181,1,1,2,3,4,4,0,0,8,3,39,61,12,17
182,182,0,2,3,3,3,2,0,0,8,1,66,34,10,5
183,183,2,1,3,3,0,2,0,0,7,6,57,43,13,10
184,184,1,0,3,3,0,0,0,0,10,3,67,33,21,6
185,185,0,4,3,3,1,1,0,0,2,8,41,59,3,15
186,186,4,1,3,3,2,2,0,0,5,0,74,26,22,7
187,187,1,1,1,3,0,3,0,0,9,1,57,43,17,5
188,189,3,2,3,3,0,1,0,1,3,1,62,38,20,8
189,191,2,0,3,3,0,2,0,0,9,2,55,45,14,10
190,192,0,2,3,2,4,3,0,0,5,4,37,63,7,14
191,195,1,2,3,3,2,2,0,0,5,7,41,59,19,22
192,196,2,2,3,3,3,3,0,0,4,5,40,60,5,15
193,197,1,1,2,1,1,2,0,0,12,4,60,40,14,5
194,198,3,0,3,3,5,1,1,0,6,3,48,52,19,11
195,199,1,2,3,3,4,1,0,0,5,5,42,58,13,12
196,190,1,2,3,3,5,4,0,0,2,3,42,58,7,13
197,193,1,0,3,3,1,0,0,0,5,5,63,37,10,9
198,194,2,0,3,3,1,1,0,0,8,5,71,29,16,8
199,208,2,1,3,3,3,1,1,0,4,7,36,64,9,16
200,209,4,0,2,3,1,2,0,0,9,2,43,57,14,3
201,207,1,0,3,2,3,4,0,0,6,9,41,59,12,11
202,206,1,1,3,3,5,0,0,0,2,5,40,60,16,11
203,205,0,3,3,3,1,1,0,0,4,5,23,77,5,16
204,202,1,2,2,3,1,1,0,0,8,4,61,39,21,11
205,201,1,1,3,2,2,3,0,0,5,3,47,53,15,16
206,200,2,0,3,3,2,0,0,0,1,4,48,52,10,9
207,204,2,1,2,2,0,4,0,0,3,6,65,35,16,7
208,203,2,0,3,3,0,0,0,0,8,4,75,25,19,3
209,217,2,0,3,3,1,0,0,0,8,4,75,25,19,3
210,215,2,0,3,3,0,3,0,0,8,4,75,25,19,3
211,219,2,0,1,3,0,3,0,0,8,4,75,25,19,3
212,218,2,0,2,3,0,2,0,0,8,4,75,25,19,3
213,212,2,0,0,1,0,3,0,0,8,4,75,25,19,3
214,213,2,0,1,3,2,3,0,1,8,4,75,25,19,3
215,214,2,0,3,3,2,1,0,0,8,4,75,25,19,3
216,216,2,0,3,3,0,0,0,0,8,4,75,25,19,3
217,210,1,6,3,3,2,1,0,0,2,4,29,71,7,23
218,211,0,3,3,3,1,1,0,0,5,5,56,44,10,18
219,229,1,1,2,3,1,0,0,0,7,5,49,51,13,9
220,227,2,3,3,1,2,1,0,0,0,3,52,48,10,8
221,220,1,1,1,3,1,2,0,0,3,5,60,40,10,10
222,221,1,1,3,3,2,3,0,0,3,4,55,45,9,8
223,224,2,2,3,2,1,2,0,0,14,2,72,28,25,6
224,225,1,0,3,3,1,1,0,0,0,10,30,70,7,19
225,226,1,0,3,3,2,2,1,1,4,5,66,34,16,6
226,228,0,0,2,2,2,3,0,0,3,3,41,59,15,14
227,222,2,1,1,2,1,0,0,0,4,4,46,54,8,17
228,223,2,0,3,3,1,3,0,0,11,4,55,45,15,7
229,237,2,2,3,3,2,1,0,1,17,5,59,41,19,2
230,239,0,2,3,3,1,2,0,0,0,8,43,57,6,15
231,232,2,2,3,3,1,1,0,0,6,4,55,45,18,8
232,234,0,1,3,3,4,3,0,0,5,13,32,68,4,18
233,230,2,1,2,3,2,2,0,0,6,3,64,36,16,8
234,231,3,1,2,3,1,1,0,0,5,8,34,66,11,19
235,233,4,1,3,2,1,1,0,0,7,8,67,33,19,6
236,236,0,2,3,0,0,2,0,0,5,2,72,28,24,5
237,238,2,1,3,3,0,1,0,0,7,3,50,50,14,12
238,235,1,2,2,3,0,1,0,0,2,4,46,54,10,13
239,179,0,2,1,3,2,0,0,0,3,7,30,70,7,13
240,249,3,3,3,2,1,1,0,0,4,6,35,65,12,17
241,248,2,3,3,3,2,4,0,1,4,4,43,57,11,12
242,246,0,0,3,3,2,1,0,0,8,12,43,57,15,20
243,245,0,0,3,3,3,2,0,0,4,6,64,36,14,13
244,243,2,2,2,3,2,2,0,0,4,6,50,50,14,7
245,242,0,1,3,3,3,2,0,0,9,5,60,40,12,11
246,240,2,1,0,3,3,3,1,0,1,8,40,60,15,18
247,244,4,0,3,3,0,2,0,0,6,11,63,37,15,17
248,241,0,0,0,3,1,3,0,0,5,7,42,58,15,13
249,247,2,0,3,3,2,5,0,1,2,6,32,68,4,17
250,252,1,1,3,2,2,2,0,0,3,2,67,33,10,5
251,254,3,1,3,3,0,1,0,0,4,6,44,56,11,10
252,257,2,1,2,3,2,2,0,0,8,4,54,46,16,10
253,259,0,0,3,3,2,4,0,1,7,0,40,60,12,7
254,258,1,2,3,1,2,2,0,0,4,3,61,39,9,7
255,256,0,1,3,3,1,2,0,0,2,7,35,65,4,17
256,251,2,3,3,3,2,0,0,0,12,7,55,45,18,21
257,250,4,0,3,3,2,0,0,0,5,6,68,32,14,10
258,253,0,2,3,3,4,3,0,0,9,8,60,40,16,9
259,255,0,2,3,2,0,1,0,0,9,8,60,40,16,9
260,268,2,0,3,3,1,4,0,0,9,5,46,54,25,3
261,264,0,1,3,2,0,0,0,0,3,7,30,70,10,18
262,263,1,0,2,2,2,6,0,1,7,5,44,56,17,8
263,267,1,1,3,3,0,2,0,0,12,2,65,35,11,9
264,261,3,0,3,3,4,3,0,0,7,3,42,58,16,11
265,262,2,1,2,3,1,2,0,0,4,5,52,48,16,6
266,266,3,0,3,3,0,1,0,0,3,5,58,42,19,7
267,260,3,2,3,3,0,4,0,0,6,3,52,48,9,15
268,269,3,0,3,3,2,3,0,0,4,1,39,61,16,5
269,265,3,2,2,3,0,3,0,0,16,7,70,30,26,7
270,276,1,0,3,3,1,2,0,0,6,7,42,58,10,19
271,278,3,0,3,3,0,0,0,0,3,5,29,71,14,7
272,271,2,2,2,3,2,2,0,0,4,14,26,74,9,23
273,272,0,1,3,2,2,1,0,0,8,7,65,35,23,10
274,275,0,0,1,1,4,3,0,0,11,7,54,46,21,8
275,279,3,1,2,3,1,1,0,0,4,9,33,67,14,10
276,273,1,1,3,3,3,4,0,0,12,8,43,57,14,12
277,277,2,3,3,3,3,2,0,0,4,5,65,35,13,14
278,283,1,0,1,3,4,4,0,0,7,8,45,55,9,10
279,287,1,0,3,3,0,0,0,0,10,5,41,59,11,11
280,281,1,1,2,3,5,4,0,0,2,5,45,55,19,13
281,288,0,1,2,3,0,3,1,0,5,8,36,64,7,14
282,289,0,0,2,3,1,3,0,0,2,0,43,57,10,7
283,285,2,1,2,3,0,1,0,0,9,4,74,26,14,6
284,280,1,0,3,3,1,2,0,0,6,7,70,30,8,14
285,282,4,0,3,3,1,2,0,0,6,1,61,39,17,3
286,286,2,0,3,3,3,3,0,0,2,11,28,72,12,7
287,284,4,0,3,2,2,1,0,0,9,0,65,35,13,4
288,274,3,0,5,5,1,1,0,1,5,2,71,29,18,2
289,270,0,0,4,3,1,1,0,0,12,4,47,53,14,4
290,296,0,3,5,5,1,1,0,0,9,7,55,45,9,22
291,297,1,2,10,12,2,1,0,0,6,4,56,44,7,11
292,291,0,2,3,3,3,2,0,0,10,3,58,42,11,6
293,292,2,1,5,5,2,1,0,0,10,8,41,59,11,13
294,298,1,1,5,3,0,1,0,0,2,7,32,68,9,15
295,299,0,2,3,4,1,1,0,0,5,7,43,57,6,11
296,290,1,2,4,4,2,1,0,0,2,10,26,74,7,19
297,293,0,0,3,5,2,2,0,0,1,6,30,70,9,9
298,295,3,0,5,4,2,2,0,1,2,4,45,55,12,6
299,294,5,0,4,2,1,1,0,0,3,1,69,31,16,1
300,308,2,0,3,2,2,2,0,0,9,4,62,38,14,10
301,302,0,0,3,5,2,2,0,0,6,7,65,35,10,9
302,306,0,1,5,4,0,1,0,0,6,5,45,55,8,10
303,305,1,1,4,4,2,2,0,0,6,9,53,47,11,12
304,309,1,0,4,5,3,3,0,0,6,4,55,45,8,4
305,303,4,0,5,4,0,0,0,0,6,0,73,27,18,3
306,304,3,0,5,3,1,0,0,0,10,5,68,32,14,4
307,301,2,1,4,4,1,1,0,1,5,7,35,65,16,11
308,307,0,2,4,4,0,2,1,0,4,6,52,48,12,10
309,300,1,0,1,4,1,0,0,0,1,7,55,45,9,10
310,311,0,1,5,2,1,1,0,0,2,2,48,52,11,9
311,318,1,3,4,2,3,0,0,0,5,3,46,54,9,10
312,314,0,1,2,1,1,1,0,0,9,1,56,44,13,8
313,313,0,3,5,5,0,1,0,0,4,5,38,62,8,12
314,312,1,4,5,5,2,0,0,0,6,3,54,46,9,11
315,315,2,1,3,4,1,1,0,0,3,5,35,65,8,14
316,319,3,2,2,3,2,1,0,0,2,3,29,71,10,16
317,310,4,0,5,5,1,4,0,0,6,2,52,48,12,8
318,316,4,0,4,5,2,2,0,0,3,3,47,53,14,11
319,317,3,1,2,4,2,0,0,0,1,6,33,67,7,9
320,329,0,2,3,5,2,4,0,0,3,5,51,49,10,9
321,326,0,1,4,5,2,2,0,0,0,2,57,43,12,8
322,324,5,2,5,5,0,1,0,0,7,3,70,30,16,7
323,321,3,0,4,4,0,2,0,0,5,3,71,29,19,7
324,322,3,0,5,4,2,1,0,0,3,7,52,48,14,5
325,325,2,2,4,2,1,0,0,0,6,4,56,44,11,16
326,320,1,1,2,4,0,0,0,0,3,9,47,53,8,10
327,327,1,0,2,2,1,2,0,0,2,13,26,74,8,24
328,323,2,0,5,3,1,1,0,0,7,5,72,28,6,8
329,328,1,0,3,5,3,2,0,0,5,6,51,49,13,8
330,338,2,1,2,4,2,4,0,0,4,3,42,58,9,12
331,334,2,3,4,3,1,0,0,0,6,9,40,60,8,11
332,330,1,1,4,4,1,0,1,0,10,1,37,63,11,14
333,333,1,3,3,5,1,4,0,0,6,8,44,56,11,16
334,336,5,0,5,5,0,0,0,0,8,1,73,27,21,5
335,337,1,0,2,1,2,0,0,0,5,1,43,57,4,6
336,339,0,1,2,1,1,1,0,0,10,3,53,47,19,8
337,331,0,3,3,5,2,3,0,0,3,5,32,68,9,14
338,335,1,1,4,3,3,3,0,0,3,5,39,61,11,17
339,332,0,0,2,4,3,2,0,0,8,12,36,64,8,9
340,342,0,5,5,5,1,0,0,0,2,7,29,71,3,26
341,343,1,1,3,2,1,2,0,0,11,6,70,30,22,4
342,345,0,4,5,5,1,0,0,0,1,6,51,49,11,19
343,346,3,0,3,5,1,0,0,0,4,6,24,76,8,15
344,348,2,1,2,4,1,4,0,0,2,4,48,52,18,8
345,340,2,0,4,4,2,4,0,1,5,1,45,55,12,8
346,341,4,1,5,3,2,1,0,1,2,5,45,55,9,12
347,349,3,0,3,5,0,2,0,0,5,2,55,45,13,6
348,347,2,1,3,4,5,3,0,0,6,5,38,62,13,13
349,344,2,2,4,3,1,3,0,0,4,6,47,53,8,9
350,352,1,0,4,5,2,2,0,0,8,1,67,33,22,2
351,350,2,1,5,4,3,1,0,0,2,13,30,70,3,24
352,351,1,1,3,4,0,0,0,0,3,8,46,54,9,14
353,357,1,3,3,3,2,3,0,0,5,4,52,48,22,8
354,356,2,1,5,5,1,1,0,0,3,5,72,28,8,14
355,358,1,1,3,5,1,0,0,0,8,2,68,32,20,10
356,353,0,2,3,2,1,2,0,0,2,7,41,59,13,16
357,354,1,1,5,2,2,1,0,0,5,5,55,45,8,16
358,355,2,0,2,4,1,2,0,0,9,5,53,47,15,5
359,359,3,1,3,4,0,2,0,0,9,3,41,59,10,14
360,365,0,2,4,2,0,0,2,0,6,8,43,57,6,20
361,361,0,2,5,3,2,2,0,0,12,6,42,58,12,16
362,367,3,0,4,5,2,1,0,0,4,13,29,71,7,22
363,362,0,0,5,3,4,2,0,0,9,7,62,38,11,9
364,366,0,1,4,2,1,3,0,0,7,1,49,51,6,5
365,369,2,0,2,2,2,1,0,0,5,2,55,45,11,6
366,368,0,4,3,3,2,0,0,0,0,8,23,77,3,25
367,360,1,0,4,4,2,4,0,0,8,9,31,69,8,7
368,363,5,3,5,4,1,0,0,0,6,0,51,49,9,10
369,364,1,1,2,3,3,1,0,0,2,3,56,44,11,12
370,375,0,2,5,4,2,4,1,0,3,3,46,54,14,6
371,377,1,3,5,5,1,0,0,0,2,4,25,75,3,14
372,376,5,0,4,5,1,1,0,0,9,0,75,25,28,4
373,374,1,3,5,3,1,0,0,0,2,5,70,30,11,12
374,378,3,1,3,3,0,1,0,0,9,1,73,27,13,5
375,372,2,0,5,5,2,3,0,0,3,3,63,37,9,5
376,371,1,2,2,5,3,0,0,0,6,7,54,46,13,12
377,370,3,2,4,4,3,3,0,0,4,8,51,49,13,17
378,373,1,1,2,4,3,2,0,0,7,2,47,53,12,7
379,379,1,1,4,4,2,1,0,0,0,7,62,38,10,12
