id_partido,fecha,temporada,liga,jornada,id_equipo_local,id_equipo_visitante,finalizado
0,2019-08-09,2020,premier,1,0,19,1
1,2019-08-10,2020,premier,1,15,1,1
2,2019-08-10,2020,premier,1,17,8,1
3,2019-08-10,2020,premier,1,9,10,1
4,2019-08-10,2020,premier,1,13,11,1
6,2019-08-10,2020,premier,1,18,14,1
7,2019-08-10,2020,premier,1,5,16,1
9,2019-08-11,2020,premier,1,2,3,1
8,2019-08-11,2020,premier,1,12,7,1
5,2019-08-11,2020,premier,1,4,6,1
10,2019-08-17,2020,premier,2,7,9,1
11,2019-08-17,2020,premier,2,16,17,1
12,2019-08-17,2020,premier,2,14,15,1
18,2019-08-17,2020,premier,2,10,0,1
14,2019-08-17,2020,premier,2,11,18,1
15,2019-08-17,2020,premier,2,1,5,1
16,2019-08-17,2020,premier,2,19,12,1
13,2019-08-18,2020,premier,2,3,4,1
17,2019-08-18,2020,premier,2,8,13,1
19,2019-08-19,2020,premier,2,6,2,1
20,2019-08-23,2020,premier,3,16,11,1
26,2019-08-24,2020,premier,3,8,4,1
22,2019-08-24,2020,premier,3,14,10,1
23,2019-08-24,2020,premier,3,0,7,1
24,2019-08-24,2020,premier,3,2,13,1
25,2019-08-24,2020,premier,3,19,3,1
28,2019-08-24,2020,premier,3,18,15,1
29,2019-08-25,2020,premier,3,6,9,1
21,2019-08-25,2020,premier,3,17,1,1
27,2019-08-25,2020,premier,3,5,12,1
31,2019-08-31,2020,premier,4,9,0,1
32,2019-08-31,2020,premier,4,3,8,1
33,2019-08-31,2020,premier,4,13,16,1
35,2019-08-31,2020,premier,4,4,17,1
36,2019-08-31,2020,premier,4,1,14,1
37,2019-08-31,2020,premier,4,12,18,1
38,2019-08-31,2020,premier,4,10,2,1
39,2019-08-31,2020,premier,4,15,19,1
30,2019-09-01,2020,premier,4,7,5,1
34,2019-09-01,2020,premier,4,11,6,1
45,2019-09-14,2020,premier,5,19,1,1
49,2019-09-14,2020,premier,5,6,3,1
46,2019-09-14,2020,premier,5,8,10,1
44,2019-09-14,2020,premier,5,2,4,1
47,2019-09-14,2020,premier,5,5,13,1
42,2019-09-14,2020,premier,5,14,9,1
43,2019-09-14,2020,premier,5,0,12,1
41,2019-09-15,2020,premier,5,17,11,1
48,2019-09-15,2020,premier,5,18,7,1
40,2019-09-16,2020,premier,5,16,15,1
58,2019-09-20,2020,premier,6,10,17,1
57,2019-09-21,2020,premier,6,12,14,1
56,2019-09-21,2020,premier,6,1,18,1
55,2019-09-21,2020,premier,6,4,5,1
54,2019-09-21,2020,premier,6,11,8,1
51,2019-09-21,2020,premier,6,9,19,1
53,2019-09-22,2020,premier,6,13,6,1
52,2019-09-22,2020,premier,6,3,0,1
50,2019-09-22,2020,premier,6,7,16,1
59,2019-09-22,2020,premier,6,15,2,1
69,2019-09-28,2020,premier,7,6,18,1
68,2019-09-28,2020,premier,7,5,10,1
67,2019-09-28,2020,premier,7,8,0,1
64,2019-09-28,2020,premier,7,11,1,1
60,2019-09-28,2020,premier,7,16,9,1
62,2019-09-28,2020,premier,7,3,14,1
61,2019-09-28,2020,premier,7,17,15,1
63,2019-09-28,2020,premier,7,13,19,1
65,2019-09-29,2020,premier,7,4,12,1
66,2019-09-30,2020,premier,7,2,7,1
79,2019-10-05,2020,premier,8,15,13,1
71,2019-10-05,2020,premier,8,14,5,1
72,2019-10-05,2020,premier,8,9,11,1
73,2019-10-05,2020,premier,8,0,4,1
78,2019-10-05,2020,premier,8,18,8,1
76,2019-10-05,2020,premier,8,19,16,1
77,2019-10-06,2020,premier,8,10,3,1
70,2019-10-06,2020,premier,8,7,17,1
74,2019-10-06,2020,premier,8,1,6,1
75,2019-10-06,2020,premier,8,12,2,1
89,2019-10-19,2020,premier,9,6,10,1
80,2019-10-19,2020,premier,9,16,14,1
81,2019-10-19,2020,premier,9,17,19,1
82,2019-10-19,2020,premier,9,3,12,1
83,2019-10-19,2020,premier,9,13,1,1
84,2019-10-19,2020,premier,9,11,15,1
85,2019-10-19,2020,premier,9,4,9,1
88,2019-10-19,2020,premier,9,5,18,1
86,2019-10-20,2020,premier,9,2,0,1
87,2019-10-21,2020,premier,9,8,7,1
97,2019-10-25,2020,premier,10,10,4,1
94,2019-10-26,2020,premier,10,1,16,1
99,2019-10-26,2020,premier,10,15,8,1
91,2019-10-26,2020,premier,10,14,11,1
92,2019-10-26,2020,premier,10,9,3,1
98,2019-10-26,2020,premier,10,18,17,1
93,2019-10-27,2020,premier,10,0,5,1
95,2019-10-27,2020,premier,10,12,6,1
96,2019-10-27,2020,premier,10,19,2,1
90,2019-10-27,2020,premier,10,7,13,1
100,2019-11-02,2020,premier,11,7,6,1
101,2019-11-02,2020,premier,11,16,0,1
102,2019-11-02,2020,premier,11,17,2,1
103,2019-11-02,2020,premier,11,14,19,1
109,2019-11-02,2020,premier,11,15,12,1
108,2019-11-02,2020,premier,11,18,3,1
106,2019-11-02,2020,premier,11,1,10,1
107,2019-11-02,2020,premier,11,8,9,1
105,2019-11-03,2020,premier,11,11,5,1
104,2019-11-03,2020,premier,11,13,4,1
116,2019-11-08,2020,premier,12,19,18,1
118,2019-11-09,2020,premier,12,5,8,1
117,2019-11-09,2020,premier,12,10,11,1
115,2019-11-09,2020,premier,12,12,17,1
110,2019-11-09,2020,premier,12,9,15,1
112,2019-11-09,2020,premier,12,4,7,1
111,2019-11-09,2020,premier,12,3,13,1
113,2019-11-10,2020,premier,12,0,1,1
119,2019-11-10,2020,premier,12,6,16,1
114,2019-11-10,2020,premier,12,2,14,1
126,2019-11-23,2020,premier,13,1,3,1
129,2019-11-23,2020,premier,13,15,5,1
128,2019-11-23,2020,premier,13,18,9,1
125,2019-11-23,2020,premier,13,11,19,1
120,2019-11-23,2020,premier,13,7,10,1
123,2019-11-23,2020,premier,13,14,4,1
122,2019-11-23,2020,premier,13,17,6,1
124,2019-11-23,2020,premier,13,13,0,1
127,2019-11-24,2020,premier,13,8,2,1
