id_partido,fecha,temporada,liga,jornada,id_equipo_local,id_equipo_visitante,finalizado
385,2022-08-12,2023,primera,1,26,31,1
381,2022-08-13,2023,primera,1,20,30,1
383,2022-08-13,2023,primera,1,32,38,1
388,2022-08-13,2023,primera,1,37,24,1
384,2022-08-14,2023,primera,1,33,23,1
386,2022-08-14,2023,primera,1,36,21,1
389,2022-08-14,2023,primera,1,35,29,1
380,2022-08-15,2023,primera,1,27,28,1
382,2022-08-15,2023,primera,1,25,39,1
387,2022-08-15,2023,primera,1,34,22,1
394,2022-08-19,2023,primera,2,31,37,1
393,2022-08-19,2023,primera,2,38,30,1
398,2022-08-20,2023,primera,2,26,33,1
396,2022-08-20,2023,primera,2,28,25,1
392,2022-08-20,2023,primera,2,32,21,1
395,2022-08-21,2023,primera,2,23,20,1
391,2022-08-21,2023,primera,2,22,24,1
390,2022-08-21,2023,primera,2,27,35,1
397,2022-08-22,2023,primera,2,29,34,1
399,2022-08-22,2023,primera,2,39,36,1
401,2022-08-26,2023,primera,3,25,26,1
408,2022-08-26,2023,primera,3,29,32,1
409,2022-08-27,2023,primera,3,30,28,1
402,2022-08-27,2023,primera,3,39,23,1
405,2022-08-27,2023,primera,3,36,31,1
404,2022-08-28,2023,primera,3,38,21,1
403,2022-08-28,2023,primera,3,34,24,1
400,2022-08-28,2023,primera,3,20,37,1
406,2022-08-29,2023,primera,3,33,27,1
407,2022-08-29,2023,primera,3,35,22,1
417,2022-09-02,2023,primera,4,32,33,1
419,2022-09-03,2023,primera,4,28,29,1
412,2022-09-03,2023,primera,4,23,22,1
413,2022-09-03,2023,primera,4,31,20,1
414,2022-09-03,2023,primera,4,21,25,1
410,2022-09-04,2023,primera,4,27,38,1
411,2022-09-04,2023,primera,4,26,30,1
415,2022-09-04,2023,primera,4,24,39,1
416,2022-09-04,2023,primera,4,35,34,1
418,2022-09-05,2023,primera,4,37,36,1
426,2022-09-09,2023,primera,5,29,37,1
420,2022-09-10,2023,primera,5,22,32,1
423,2022-09-10,2023,primera,5,38,31,1
424,2022-09-10,2023,primera,5,30,35,1
428,2022-09-10,2023,primera,5,33,20,1
427,2022-09-11,2023,primera,5,39,27,1
421,2022-09-11,2023,primera,5,25,24,1
422,2022-09-11,2023,primera,5,34,23,1
429,2022-09-11,2023,primera,5,21,28,1
425,2022-09-12,2023,primera,5,36,26,1
435,2022-09-16,2023,primera,6,37,33,1
430,2022-09-17,2023,primera,6,27,30,1
431,2022-09-17,2023,primera,6,20,39,1
433,2022-09-17,2023,primera,6,35,32,1
438,2022-09-17,2023,primera,6,28,36,1
432,2022-09-18,2023,primera,6,25,29,1
434,2022-09-18,2023,primera,6,26,34,1
436,2022-09-18,2023,primera,6,23,38,1
437,2022-09-18,2023,primera,6,24,31,1
439,2022-09-18,2023,primera,6,22,21,1
449,2022-09-30,2023,primera,7,27,36,1
445,2022-10-01,2023,primera,7,28,20,1
444,2022-10-01,2023,primera,7,31,22,1
