id_datos_partido_jugado,id_partido,resultado_local,resultado_visitante,cambios_local,cambios_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,corners_local,corners_visitante,posesion_local,posesion_visitante,total_tiros_local,total_tiros_visitante
462,465,2,2,5,5,3,6,0,0,6,1,60,40,20,8
463,462,0,1,5,5,2,3,0,0,1,3,43,57,9,4
464,460,0,1,5,5,0,6,0,0,6,1,60,40,13,3
465,464,3,1,4,5,2,2,0,0,2,3,43,57,8,18
466,461,1,2,3,5,5,7,1,0,1,6,53,47,10,8
467,469,3,1,5,5,1,1,0,0,9,3,55,45,15,12
468,463,1,0,3,5,1,4,0,0,6,4,48,52,15,14
469,468,2,0,4,5,2,6,0,0,8,4,58,42,12,14
470,475,2,2,5,5,6,4,0,0,7,4,41,59,11,14
471,473,1,1,5,5,4,6,1,0,11,6,64,36,18,12
472,470,1,1,4,5,3,0,0,0,3,4,53,47,12,14
473,472,0,3,4,5,1,1,0,0,8,2,38,62,10,10
474,476,0,0,5,5,1,2,0,1,4,9,40,60,13,12
475,477,4,1,5,2,1,1,0,0,3,7,37,63,9,22
476,478,1,0,5,4,1,2,0,0,10,7,51,49,14,12
477,471,1,0,5,5,0,1,0,0,10,7,51,49,14,12
478,474,3,2,5,4,1,3,0,0,4,5,34,66,13,14
479,479,1,0,5,5,1,2,0,0,9,2,65,35,17,5
480,481,3,1,5,4,1,4,0,0,4,3,56,44,18,9
481,488,1,0,5,5,2,3,0,0,4,10,25,75,9,20
482,487,5,1,5,4,1,4,1,2,10,1,62,38,28,3
483,486,1,2,4,5,3,5,0,0,5,3,67,33,13,10
484,489,2,1,5,5,4,1,2,0,10,4,52,48,11,15
485,483,4,0,5,5,2,2,0,0,1,2,66,34,10,5
486,484,1,2,5,4,2,3,0,0,7,4,55,45,17,9
487,482,1,1,5,5,2,3,0,0,3,5,50,50,7,9
488,485,2,2,5,5,2,3,0,0,5,3,41,59,13,9
489,480,1,1,5,4,1,1,0,0,10,0,71,29,17,4
490,497,1,1,4,3,4,1,1,0,4,4,52,48,12,7
491,494,3,2,5,4,2,4,0,0,5,3,41,59,10,16
492,498,0,1,5,5,6,1,0,0,6,6,62,38,10,15
493,493,3,1,5,4,4,0,0,1,6,4,62,38,19,8
494,495,0,1,4,5,4,5,0,0,3,10,33,67,3,13
495,499,1,1,3,5,3,3,1,0,7,1,58,42,19,8
496,492,2,0,5,5,1,3,0,0,1,8,48,52,20,7
497,490,1,0,4,5,2,1,0,0,6,2,43,57,19,6
498,496,0,2,4,3,4,4,0,0,5,3,58,42,14,10
499,491,0,1,3,4,0,3,0,1,6,2,59,41,12,8
500,505,2,1,5,5,1,1,0,0,7,1,41,59,19,11
501,502,1,2,3,5,1,5,0,0,2,3,61,39,13,8
502,506,2,1,5,5,2,0,0,0,8,4,51,49,16,4
503,508,0,0,5,5,6,2,2,1,5,5,53,47,13,15
504,509,2,0,4,5,2,1,0,0,9,1,70,30,27,4
505,500,1,1,5,5,3,5,0,1,12,2,67,33,27,6
506,501,1,1,3,4,4,5,2,1,1,4,37,63,9,22
507,503,1,1,4,5,2,0,1,0,1,11,27,73,9,14
508,507,0,2,4,5,4,6,0,0,5,2,71,29,9,7
509,504,3,2,5,4,4,5,0,0,4,5,45,55,15,16
510,511,1,2,5,5,3,2,0,0,2,5,45,55,11,21
511,515,1,2,5,4,4,4,0,2,3,6,47,53,15,9
512,510,3,0,5,5,3,1,0,0,10,2,43,57,19,8
513,514,1,0,5,4,5,3,0,0,2,5,37,63,9,17
514,519,1,2,5,5,2,2,2,0,2,1,31,69,6,17
515,512,0,1,5,5,1,3,0,0,4,7,44,56,14,10
