id_partido,fecha,temporada,liga,jornada,id_equipo_local,id_equipo_visitante,finalizado
612,2023-08-18,2024,bundesliga,1,44,38,1
613,2023-08-19,2024,bundesliga,1,40,52,1
616,2023-08-19,2024,bundesliga,1,47,43,1
617,2023-08-19,2024,bundesliga,1,42,45,1
618,2023-08-19,2024,bundesliga,1,46,49,1
619,2023-08-19,2024,bundesliga,1,37,51,1
620,2023-08-19,2024,bundesliga,1,36,39,1
614,2023-08-20,2024,bundesliga,1,50,48,1
615,2023-08-20,2024,bundesliga,1,41,53,1
622,2023-08-25,2024,bundesliga,2,39,37,1
629,2023-08-26,2024,bundesliga,2,53,50,1
623,2023-08-26,2024,bundesliga,2,45,44,1
628,2023-08-26,2024,bundesliga,2,43,42,1
625,2023-08-26,2024,bundesliga,2,49,36,1
626,2023-08-26,2024,bundesliga,2,52,47,1
627,2023-08-26,2024,bundesliga,2,51,40,1
624,2023-08-27,2024,bundesliga,2,48,41,1
621,2023-08-27,2024,bundesliga,2,38,46,1
630,2023-09-01,2024,bundesliga,3,40,43,1
638,2023-09-02,2024,bundesliga,3,37,45,1
632,2023-09-02,2024,bundesliga,3,36,53,1
637,2023-09-02,2024,bundesliga,3,46,51,1
634,2023-09-02,2024,bundesliga,3,49,38,1
635,2023-09-02,2024,bundesliga,3,42,47,1
636,2023-09-02,2024,bundesliga,3,44,48,1
631,2023-09-03,2024,bundesliga,3,50,39,1
633,2023-09-03,2024,bundesliga,3,41,52,1
639,2023-09-15,2024,bundesliga,4,38,36,1
640,2023-09-16,2024,bundesliga,4,39,46,1
641,2023-09-16,2024,bundesliga,4,45,40,1
642,2023-09-16,2024,bundesliga,4,47,50,1
643,2023-09-16,2024,bundesliga,4,48,37,1
644,2023-09-16,2024,bundesliga,4,52,42,1
645,2023-09-16,2024,bundesliga,4,51,41,1
646,2023-09-17,2024,bundesliga,4,43,44,1
647,2023-09-17,2024,bundesliga,4,53,49,1
656,2023-09-22,2024,bundesliga,5,37,53,1
654,2023-09-23,2024,bundesliga,5,44,52,1
655,2023-09-23,2024,bundesliga,5,46,48,1
653,2023-09-23,2024,bundesliga,5,49,39,1
649,2023-09-23,2024,bundesliga,5,40,47,1
650,2023-09-23,2024,bundesliga,5,50,42,1
648,2023-09-23,2024,bundesliga,5,38,51,1
651,2023-09-24,2024,bundesliga,5,36,43,1
652,2023-09-24,2024,bundesliga,5,41,45,1
662,2023-09-29,2024,bundesliga,6,42,40,1
659,2023-09-30,2024,bundesliga,6,47,41,1
660,2023-09-30,2024,bundesliga,6,48,36,1
661,2023-09-30,2024,bundesliga,6,52,37,1
663,2023-09-30,2024,bundesliga,6,51,49,1
664,2023-09-30,2024,bundesliga,6,43,50,1
