id_datos_partido_jugado,id_partido,resultado_local,resultado_visitante,cambios_local,cambios_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,corners_local,corners_visitante,posesion_local,posesion_visitante,total_tiros_local,total_tiros_visitante
736,736,1,1,5,3,1,1,0,0,8,8,52,47,22,18
737,743,2,2,5,4,4,2,0,0,4,3,50,49,14,12
738,742,0,1,5,4,3,3,0,0,8,1,64,35,19,6
739,746,0,1,5,4,2,0,0,1,7,7,64,35,13,11
740,745,1,1,5,3,2,1,0,0,4,7,36,64,20,24
741,739,3,1,5,5,3,2,0,0,9,2,57,42,22,9
742,744,3,0,5,5,2,2,0,0,6,4,49,50,22,9
743,741,3,0,5,5,1,1,0,0,5,5,60,39,14,4
744,740,2,0,5,5,1,4,0,1,5,2,52,47,22,7
745,738,3,0,3,5,0,3,0,0,6,2,37,62,17,6
746,747,1,1,5,4,0,4,0,0,6,1,65,34,22,11
747,752,3,3,5,5,2,4,0,0,8,3,44,55,14,15
748,753,1,1,5,5,4,2,0,0,1,4,44,55,11,17
749,748,2,0,5,5,0,0,0,0,4,5,39,60,11,16
750,749,4,0,5,5,0,2,0,0,4,3,69,30,16,6
751,750,2,1,5,5,1,6,0,1,8,2,62,37,14,7
752,751,1,2,4,2,4,2,0,0,0,6,39,60,5,20
753,754,3,0,5,5,0,4,0,0,4,4,65,34,17,6
754,755,3,2,5,3,3,4,0,0,7,4,52,47,15,11
755,756,3,0,5,4,1,3,0,1,11,2,61,38,27,11
756,763,0,1,5,1,3,1,0,0,0,12,24,75,4,24
757,761,1,1,3,5,3,1,0,0,9,6,51,48,14,9
758,759,1,1,4,5,3,4,0,0,7,3,51,48,11,9
759,764,0,3,4,5,1,3,0,0,3,4,47,52,11,17
760,757,0,1,4,4,0,2,0,0,15,4,63,36,31,5
761,758,0,0,2,5,0,2,0,0,4,3,56,43,13,9
762,760,3,1,4,3,3,3,0,0,0,3,28,71,8,15
763,762,1,1,4,5,6,5,0,0,3,4,48,51,14,16
764,766,0,4,5,5,2,2,0,0,13,4,38,61,19,11
765,773,2,3,5,3,2,3,0,0,1,9,39,60,10,18
766,768,2,2,5,5,1,1,0,0,4,1,49,50,12,8
767,769,1,1,3,5,0,1,0,0,4,2,51,48,12,13
768,770,3,2,4,4,3,3,1,0,2,2,43,56,18,16
769,772,1,0,4,1,5,3,0,0,1,7,37,62,6,19
770,765,0,1,4,4,2,1,0,0,10,2,68,31,22,8
771,771,1,2,5,4,1,2,0,0,5,7,55,44,18,15
772,720,1,0,4,5,2,4,0,0,12,1,72,27,22,4
773,777,1,0,5,4,2,1,0,0,2,1,55,44,11,7
774,774,2,3,5,4,2,6,0,0,4,5,41,58,15,13
775,775,5,2,5,5,1,4,0,0,9,3,54,45,18,4
776,776,3,1,5,4,2,1,0,0,5,5,42,57,14,7
777,778,0,0,2,5,3,1,0,0,8,2,75,25,28,4
778,779,1,1,4,5,5,3,0,0,6,3,52,47,14,6
779,781,1,1,5,5,4,0,0,0,9,5,67,32,23,14
780,780,3,1,3,4,1,3,0,0,8,4,64,35,19,11
781,782,1,0,4,5,3,2,0,0,4,3,50,50,21,16
782,783,0,0,5,4,0,2,0,0,4,6,30,69,12,14
783,791,1,3,5,3,4,2,1,0,1,6,33,66,6,17
784,790,1,1,4,5,3,1,0,0,3,5,49,50,10,14
785,785,0,2,5,3,2,2,0,0,4,3,32,67,8,20
786,786,2,0,5,5,1,4,0,2,7,7,40,59,15,11
787,787,3,1,3,5,0,1,0,0,6,5,55,44,20,11
788,789,0,1,5,5,4,3,0,0,11,1,59,41,23,6
789,784,2,0,5,5,1,2,0,1,5,4,66,34,16,10
790,788,2,2,4,4,2,3,0,0,7,2,45,54,14,17
791,767,1,1,5,5,2,4,0,0,8,3,44,55,16,16
792,794,3,0,5,5,2,0,0,0,5,3,65,34,17,6
793,799,1,2,5,5,1,2,0,0,5,10,65,34,15,11
794,800,0,0,5,5,0,5,0,0,7,2,58,41,24,10
795,798,1,1,5,1,2,2,0,0,8,3,53,46,9,14
796,795,1,0,5,5,1,2,0,0,6,10,41,58,8,17
797,793,2,2,3,5,5,1,0,0,1,3,41,58,11,9
798,792,3,0,4,5,3,2,0,0,4,6,39,61,14,9
799,796,3,1,5,5,1,1,0,0,4,5,61,38,11,17
800,797,1,1,5,4,3,4,0,0,10,3,57,42,10,6
801,807,0,1,5,5,4,4,0,0,5,3,57,42,13,13
802,809,1,2,5,5,4,5,0,1,5,3,56,43,20,13
803,808,1,0,4,5,3,2,0,1,7,7,45,54,18,10
804,806,2,0,5,5,1,5,0,0,8,4,48,51,16,15
805,804,1,2,5,4,2,1,0,0,4,5,37,62,6,18
806,803,0,1,4,5,3,4,1,1,6,2,67,32,18,10
807,802,1,1,3,3,3,1,0,0,5,3,36,64,11,12
808,801,3,2,4,5,2,4,0,1,4,9,30,69,13,27
809,805,3,3,5,5,0,0,0,0,6,1,54,46,13,10
810,813,2,1,4,3,3,5,0,1,11,2,66,33,17,13
811,814,1,1,4,4,1,0,0,0,9,4,74,25,13,12
812,817,2,2,5,5,2,1,0,0,4,2,57,42,12,10
813,818,1,1,4,5,3,4,0,0,4,6,55,44,15,12
814,816,5,2,5,4,2,4,0,0,5,6,49,50,22,16
815,810,2,1,4,5,3,3,0,0,6,4,56,43,16,11
816,815,2,3,5,5,2,3,0,0,10,3,70,30,21,9
817,811,2,1,4,5,3,1,0,0,10,2,62,37,19,5
818,812,2,2,5,3,2,1,0,0,5,3,56,43,12,14
819,819,2,2,4,4,1,2,0,0,3,6,38,61,17,20
820,827,2,3,5,5,3,2,0,0,5,4,41,58,12,7
821,820,0,2,5,3,2,1,0,0,8,7,38,61,14,13
822,821,1,4,3,5,3,2,1,0,2,5,42,57,14,12
823,826,0,6,5,5,2,0,0,0,3,6,44,55,10,22
824,823,1,2,5,5,1,4,0,0,7,3,57,42,15,10
825,824,1,1,4,4,5,1,1,0,12,6,43,56,19,14
826,825,2,1,3,5,5,1,1,0,3,3,46,53,14,18
827,822,0,2,5,5,2,2,1,0,1,9,22,77,6,17
828,829,2,0,5,5,1,2,0,1,4,3,70,29,14,9
829,835,1,0,4,5,1,3,0,0,5,2,58,42,7,6
830,828,1,2,5,5,1,2,0,1,11,4,45,54,16,13
831,832,8,1,5,5,1,1,0,0,6,7,58,41,24,14
832,833,3,3,4,4,3,4,0,0,8,3,58,41,17,12
833,836,2,0,5,5,0,3,0,0,8,4,63,36,29,9
834,830,1,2,3,5,3,7,0,0,12,5,59,41,24,9
835,831,2,0,5,5,1,3,0,1,9,2,76,23,19,2
836,834,3,1,5,5,2,3,0,2,5,1,64,35,17,6
837,838,1,5,5,5,2,2,0,0,3,6,33,66,10,22
838,837,2,5,5,5,1,0,0,0,2,9,23,76,7,27
839,841,1,1,5,5,1,3,0,0,10,4,53,46,19,7
840,842,2,1,5,5,3,5,0,0,4,3,49,50,11,11
841,843,2,0,5,4,4,3,0,0,7,6,50,49,15,11
842,844,1,3,4,5,1,3,1,0,8,6,51,48,15,15
843,845,0,3,5,5,1,0,0,0,5,6,43,56,7,25
844,839,2,3,5,4,1,0,0,0,2,8,32,67,11,19
845,840,3,1,5,5,1,2,0,0,8,3,66,33,16,9
846,852,2,1,4,4,0,1,0,0,9,2,67,32,34,6
847,850,0,0,5,4,2,5,0,0,12,2,66,33,20,8
848,849,0,2,5,4,4,4,1,1,3,6,49,50,6,16
849,848,0,3,5,5,1,0,0,0,14,1,54,46,19,14
850,847,0,0,4,5,3,1,0,0,6,2,64,35,16,11
851,846,0,2,5,5,0,0,0,0,7,4,60,39,17,11
852,851,1,1,5,5,0,3,0,0,12,6,56,43,25,12
853,853,3,3,5,4,1,0,0,1,6,7,73,26,20,6
854,854,2,2,5,5,2,2,0,0,6,5,57,42,21,12
855,859,1,1,5,4,3,2,1,1,9,0,67,33,24,11
856,863,4,0,5,5,2,3,0,0,5,1,59,40,18,14
857,862,0,1,5,5,2,4,0,0,8,3,51,48,16,10
858,860,2,1,5,5,3,3,0,0,9,4,56,43,20,11
859,857,0,1,5,3,3,2,1,0,7,10,34,65,9,20
860,856,1,4,5,5,3,4,0,0,8,4,46,53,13,14
861,855,3,2,5,4,2,0,0,0,3,3,32,67,9,15
862,861,3,1,5,5,3,1,0,0,11,6,54,45,18,15
863,858,1,3,5,5,2,2,0,0,4,4,61,38,13,10
864,865,2,0,4,4,1,1,0,0,5,4,47,52,10,17
865,868,3,0,5,5,2,4,0,0,6,4,50,49,16,10
866,864,1,2,5,5,1,4,0,1,2,4,46,54,18,12
867,867,3,0,5,5,1,3,0,0,4,5,54,45,9,10
868,869,2,0,5,5,0,3,0,0,5,5,69,30,16,11
869,870,4,1,5,5,0,2,0,0,9,3,46,53,25,5
870,872,1,1,5,4,4,1,0,0,6,2,60,39,23,11
871,866,0,1,5,5,0,1,0,0,2,2,53,46,17,9
872,871,5,0,5,3,2,1,0,0,7,0,56,44,20,7
873,879,3,1,5,4,3,3,0,0,6,5,62,37,12,6
874,878,1,0,5,5,4,3,0,0,5,8,46,53,9,13
875,881,0,2,5,5,0,1,0,0,4,3,57,42,19,12
876,877,4,3,5,5,2,3,0,0,6,5,59,40,28,13
877,874,1,2,5,5,3,1,0,0,2,6,39,60,10,12
878,873,1,5,5,5,0,0,0,0,5,3,36,63,15,19
879,875,1,1,5,3,4,3,0,0,2,6,48,51,8,13
880,876,1,1,3,3,3,4,0,0,2,4,39,60,6,16
881,880,2,1,4,5,3,3,0,0,1,7,30,69,9,15
882,887,3,2,4,5,1,1,0,0,10,4,45,54,36,10
883,884,2,1,5,5,0,3,0,0,4,2,61,38,20,10
884,885,1,2,4,5,4,2,1,0,3,6,50,49,15,12
885,888,0,3,5,4,1,2,0,0,6,4,54,45,13,15
886,889,2,2,5,5,4,3,0,0,5,2,49,50,14,11
887,882,4,1,5,4,1,2,0,0,5,8,38,61,21,12
888,883,0,0,5,5,2,2,0,0,3,4,51,48,13,14
889,886,1,1,3,5,4,4,1,0,6,6,38,61,16,17
890,890,0,1,3,4,2,1,0,0,3,8,45,54,11,17
891,892,1,1,4,5,1,3,0,1,4,4,55,44,20,8
892,898,5,1,5,5,0,1,0,0,6,9,60,39,21,22
893,891,3,1,4,5,1,2,0,0,3,1,60,39,24,10
894,893,0,0,5,4,1,1,0,0,7,1,55,44,19,4
895,899,3,0,5,5,0,3,0,0,9,2,53,46,21,6
896,896,2,2,4,5,0,0,0,0,7,2,55,44,18,17
897,894,1,5,5,5,0,0,0,0,10,5,55,44,17,9
898,895,1,1,3,4,2,3,0,0,6,3,45,54,15,10
899,897,3,4,5,5,0,1,0,0,6,4,48,51,12,18
900,907,0,1,4,4,4,2,0,0,5,5,23,76,9,19
901,900,3,0,4,5,2,2,0,0,4,2,31,68,14,9
902,901,3,2,5,5,3,2,0,0,6,8,62,37,18,13
903,903,1,1,5,4,1,0,0,0,2,8,44,55,6,17
904,906,1,1,5,5,1,0,0,0,4,3,44,55,13,11
905,908,1,1,4,5,1,1,0,0,2,4,55,44,20,8
906,902,0,5,4,5,2,1,1,0,2,6,32,67,3,29
907,904,2,0,5,5,0,2,0,0,4,0,59,40,6,5
908,905,0,6,5,5,3,0,0,0,2,3,39,60,10,12
909,914,4,1,4,5,1,3,0,0,5,12,48,51,16,22
910,915,4,1,5,5,1,1,0,0,8,8,46,53,26,27
911,913,4,0,5,5,1,2,0,0,8,4,60,39,21,14
912,916,2,1,5,5,0,1,0,0,5,4,65,35,20,10
913,911,2,1,5,4,7,4,0,0,3,7,36,63,13,13
914,910,2,2,5,5,2,2,0,0,8,3,46,53,22,9
915,909,4,2,4,2,3,1,0,0,6,5,48,51,17,11
916,912,1,3,4,5,2,3,0,0,1,3,64,35,13,12
917,917,4,0,5,5,0,3,0,0,7,3,73,26,21,6
