id_dato_jugador_partido,id_jugador,id_partido,titular,amarilla,roja,lesion,cambio,asistencias,goles,sustituido_por
0,477,6,1,0,0,0,-1,0,0,-1
1,482,6,1,0,0,0,-1,0,0,-1
2,486,6,1,0,0,0,-1,0,0,-1
3,487,6,1,0,0,0,-1,0,0,-1
4,489,6,1,0,0,0,-1,0,0,-1
5,492,6,1,1,0,0,-1,0,0,-1
6,561,6,1,0,0,0,74,0,0,497
7,493,6,1,0,0,0,62,0,0,501
8,494,6,1,0,0,0,-1,0,0,-1
9,504,6,1,0,0,0,-1,0,0,-1
10,500,6,1,0,0,0,81,0,0,503
11,478,6,0,0,0,0,-1,0,0,-1
12,488,6,0,0,0,0,-1,0,0,-1
13,497,6,0,0,0,0,74,0,0,-1
14,496,6,0,0,0,0,-1,0,0,-1
15,503,6,0,0,0,0,81,0,0,-1
16,502,6,0,0,0,0,-1,0,0,-1
17,501,6,0,0,0,0,62,0,0,-1
18,422,6,1,0,0,0,-1,0,0,-1
19,427,6,1,0,0,0,-1,0,0,-1
20,430,6,1,0,0,0,-1,0,0,-1
21,433,6,1,0,0,0,-1,0,0,-1
22,428,6,1,0,0,0,-1,0,0,-1
23,435,6,1,0,0,0,-1,0,0,-1
24,434,6,1,0,0,0,71,0,0,440
25,439,6,1,1,0,0,-1,0,0,-1
26,443,6,1,0,0,0,-1,0,0,-1
27,449,6,1,0,0,0,88,0,0,438
28,562,6,1,0,0,0,64,0,0,445
29,423,6,0,0,0,0,-1,0,0,-1
30,425,6,0,0,0,0,-1,0,0,-1
31,431,6,0,0,0,0,-1,0,0,-1
32,438,6,0,0,0,0,88,0,0,-1
33,445,6,0,0,0,0,64,0,0,-1
34,440,6,0,0,0,0,71,0,0,-1
35,444,6,0,0,0,0,-1,0,0,-1
36,263,9,1,0,0,0,-1,0,0,-1
37,270,9,1,0,0,0,-1,0,0,-1
38,272,9,1,0,0,0,-1,0,0,-1
39,265,9,1,0,0,0,-1,0,0,-1
40,267,9,1,0,0,0,74,0,0,264
41,269,9,1,0,0,0,-1,0,0,-1
42,273,9,1,0,0,0,-1,0,0,-1
43,278,9,1,0,0,0,66,0,0,565
44,277,9,1,0,0,0,-1,0,0,-1
45,563,9,1,0,0,0,63,0,0,566
46,284,9,1,0,0,0,-1,0,0,-1
47,262,9,0,0,0,0,-1,0,0,-1
48,264,9,0,0,0,0,74,0,0,-1
49,271,9,0,0,0,0,-1,0,0,-1
50,564,9,0,0,0,0,-1,0,0,-1
51,286,9,0,0,0,0,-1,0,0,-1
52,565,9,0,0,0,0,66,0,0,-1
53,566,9,0,0,0,0,63,0,0,-1
54,396,9,1,0,0,0,-1,0,0,-1
55,398,9,1,0,0,0,-1,0,0,-1
56,405,9,1,0,0,0,-1,0,0,-1
57,406,9,1,0,0,0,-1,0,0,-1
58,399,9,1,0,0,0,-1,0,0,-1
59,411,9,1,0,0,0,-1,0,0,-1
60,408,9,1,0,0,0,68,0,0,567
