id_jugador,nombre,posicion,id_equipo
0,Iñaki Peña,Portero,0
1,Jasper Cillessen,Portero,0
2,M. Ter Stegen,Portero,0
3,C. Lenglet,Defensa,0
4,Chumi,Defensa,0
5,G. Piqué,Defensa,0
6,J. Miranda,Defensa,0
7,J. Murillo,Defensa,0
8,J. Todibo,Defensa,0
9,Jordi Alba,Defensa,0
10,M. Wagué,Defensa,0
11,Nélson Semedo,Defensa,0
12,Samuel Umtiti,Defensa,0
13,T. Vermaelen,Defensa,0
14,Arthur,Centrocampista,0
15,Arturo Vidal,Centrocampista,0
16,C. Aleñá,Centrocampista,0
17,Ivan Rakitić,Centrocampista,0
18,K-P. Boateng,Centrocampista,0
19,P. Coutinho,Centrocampista,0
20,Rafinha,Centrocampista,0
21,Riqui Puig,Centrocampista,0
22,Sergi Roberto,Centrocampista,0
23,Sergio Busquets,Centrocampista,0
24,Abel Ruiz,Delantero,0
25,Álex Collado,Delantero,0
26,Carles Pérez,Delantero,0
27,L. Messi,Delantero,0
28,Luis Suárez,Delantero,0
29,Malcom,Delantero,0
30,O. Dembélé,Delantero,0
31,Alex,Portero,1
32,Antonio Adán,Portero,1
33,Jan Oblak,Portero,1
34,Andrés Solano,Defensa,1
35,Carlos Isaac,Defensa,1
36,Diego Godín,Defensa,1
37,F. Montero,Defensa,1
38,Filipe Luís,Defensa,1
39,J. Giménez,Defensa,1
40,Juanfran,Defensa,1
41,Lucas Hernández,Defensa,1
42,Manu Sánchez,Defensa,1
43,Nehuén Pérez,Defensa,1
44,S. Arias,Defensa,1
45,Stefan Savić,Defensa,1
46,Tachi,Defensa,1
47,Cristian Rodríguez,Centrocampista,1
48,Gustavo Assunçao,Centrocampista,1
49,Koke,Centrocampista,1
50,Mikel Carro,Centrocampista,1
51,Rodri,Centrocampista,1
52,Saúl,Centrocampista,1
53,Thomas,Centrocampista,1
54,Thomas Lemar,Centrocampista,1
55,Toni Moya,Centrocampista,1
56,A. Griezmann,Delantero,1
57,Á. Morata,Delantero,1
58,Ángel Correa,Delantero,1
59,Borja Garcés,Delantero,1
60,Diego Costa,Delantero,1
61,Joaquín Muñoz,Delantero,1
62,N. Kalinić,Delantero,1
63,R. Riquelme,Delantero,1
64,Sergio Camello,Delantero,1
65,Víctor Mollejo,Delantero,1
66,Vitolo,Delantero,1
67,Diego Altube,Portero,2
68,Keylor Navas,Portero,2
69,Luca Zidane,Portero,2
70,Moha Ramos,Portero,2
71,T. Courtois,Portero,2
72,Á. Odriozola,Defensa,2
73,Dani Carvajal,Defensa,2
74,Jesús Vallejo,Defensa,2
75,Lucas Vázquez,Defensa,2
76,Marcelo,Defensa,2
77,Nacho,Defensa,2
78,R. Varane,Defensa,2
79,Sergio Ramos,Defensa,2
80,Sergio Reguilón,Defensa,2
81,Brahim Díaz,Centrocampista,2
82,Casemiro,Centrocampista,2
83,Dani Ceballos,Centrocampista,2
84,F. Valverde,Centrocampista,2
85,Isco,Centrocampista,2
86,Jaime Seoane,Centrocampista,2
87,Luka Modrić,Centrocampista,2
88,M. Llorente,Centrocampista,2
89,Toni Kroos,Centrocampista,2
90,Cristo González,Delantero,2
91,G. Bale,Delantero,2
92,K. Benzema,Delantero,2
93,M. Asensio,Delantero,2
94,Mariano,Delantero,2
95,Vinícius Júnior,Delantero,2
96,Cristian Rivero,Portero,3
97,Jaume Doménech,Portero,3
98,Neto,Portero,3
99,C. Piccini,Defensa,3
100,E. Garay,Defensa,3
101,F. Roncaglia,Defensa,3
102,Gabriel Paulista,Defensa,3
103,José Gayà,Defensa,3
104,M. Diakhaby,Defensa,3
105,Toni Lato,Defensa,3
106,Carlos Soler,Centrocampista,3
